"DATE","RCONHHM09M8","RCONHHM09M9","RCONHHM09M10","RCONHHM09M11","RCONHHM09M12","RCONHHM10M1","RCONHHM10M2","RCONHHM10M3","RCONHHM10M4","RCONHHM10M5","RCONHHM10M6","RCONHHM10M7","RCONHHM10M8","RCONHHM10M9","RCONHHM10M10","RCONHHM10M11","RCONHHM10M12","RCONHHM11M1","RCONHHM11M2","RCONHHM11M3","RCONHHM11M4","RCONHHM11M5","RCONHHM11M6","RCONHHM11M7","RCONHHM11M8","RCONHHM11M9","RCONHHM11M10","RCONHHM11M11","RCONHHM11M12","RCONHHM12M1","RCONHHM12M2","RCONHHM12M3","RCONHHM12M4","RCONHHM12M5","RCONHHM12M6","RCONHHM12M7","RCONHHM12M8","RCONHHM12M9","RCONHHM12M10","RCONHHM12M11","RCONHHM12M12","RCONHHM13M1","RCONHHM13M2","RCONHHM13M3","RCONHHM13M4","RCONHHM13M5","RCONHHM13M6","RCONHHM13M7","RCONHHM13M8","RCONHHM13M9","RCONHHM13M10","RCONHHM13M11","RCONHHM13M12","RCONHHM14M1","RCONHHM14M2","RCONHHM14M3","RCONHHM14M4","RCONHHM14M5","RCONHHM14M6","RCONHHM14M7","RCONHHM14M8","RCONHHM14M9","RCONHHM14M10","RCONHHM14M11","RCONHHM14M12","RCONHHM15M1","RCONHHM15M2","RCONHHM15M3","RCONHHM15M4","RCONHHM15M5"
"1995:09","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5985.633","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","5982.883","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1995:10","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5961.667","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","5958.929","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1995:11","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6011.46","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","6008.699","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1995:12","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6049.043","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","6046.265","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:01","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6019.42","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","6016.655","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:02","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6063.364","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","6060.579","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:03","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6094.548","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","6091.748","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:04","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6120.089","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","6117.277","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:05","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6128.535","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","6125.719","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:06","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6133.958","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","6131.141","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:07","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6146.476","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","6143.652","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:08","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6168.101","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","6165.268","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:09","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6177.357","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","6174.519","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:10","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6197.725","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","6194.878","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:11","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6216.108","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","6213.253","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:12","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6242.781","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","6239.913","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:01","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6274.869","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","6271.986","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:02","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6290.621","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","6287.731","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:03","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6305.762","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","6302.865","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:04","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6304.713","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","6301.817","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:05","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6308.322","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","6305.424","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:06","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6339.143","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","6336.231","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:07","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6402.468","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","6399.527","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:08","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6439.824","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","6436.866","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:09","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6439.173","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","6436.215","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:10","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6472.859","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","6469.886","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:11","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6496.825","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","6493.841","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:12","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6531.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","6528.321","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1998:01","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6525.191","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","6522.194","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1998:02","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6566.651","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","6563.635","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1998:03","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6594.063","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","6591.034","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1998:04","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6627.573","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","6624.529","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1998:05","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6674.141","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","6671.075","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1998:06","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6716.645","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","6713.56","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1998:07","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6719.873","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","6716.786","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1998:08","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6751.141","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","6748.04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1998:09","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6802.758","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","6799.633","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
