"DATE","NPSAV65Q4","NPSAV66Q1","NPSAV66Q2","NPSAV66Q3","NPSAV66Q4","NPSAV67Q1","NPSAV67Q2","NPSAV67Q3","NPSAV67Q4","NPSAV68Q1","NPSAV68Q2","NPSAV68Q3","NPSAV68Q4","NPSAV69Q1","NPSAV69Q2","NPSAV69Q3","NPSAV69Q4","NPSAV70Q1","NPSAV70Q2","NPSAV70Q3","NPSAV70Q4","NPSAV71Q1","NPSAV71Q2","NPSAV71Q3","NPSAV71Q4","NPSAV72Q1","NPSAV72Q2","NPSAV72Q3","NPSAV72Q4","NPSAV73Q1","NPSAV73Q2","NPSAV73Q3","NPSAV73Q4","NPSAV74Q1","NPSAV74Q2","NPSAV74Q3","NPSAV74Q4","NPSAV75Q1","NPSAV75Q2","NPSAV75Q3","NPSAV75Q4","NPSAV76Q1","NPSAV76Q2","NPSAV76Q3","NPSAV76Q4","NPSAV77Q1","NPSAV77Q2","NPSAV77Q3","NPSAV77Q4","NPSAV78Q1","NPSAV78Q2","NPSAV78Q3","NPSAV78Q4","NPSAV79Q1","NPSAV79Q2","NPSAV79Q3","NPSAV79Q4","NPSAV80Q1","NPSAV80Q2","NPSAV80Q3","NPSAV80Q4","NPSAV81Q1","NPSAV81Q2","NPSAV81Q3","NPSAV81Q4","NPSAV82Q1","NPSAV82Q2","NPSAV82Q3","NPSAV82Q4","NPSAV83Q1","NPSAV83Q2","NPSAV83Q3","NPSAV83Q4","NPSAV84Q1","NPSAV84Q2","NPSAV84Q3","NPSAV84Q4","NPSAV85Q1","NPSAV85Q2","NPSAV85Q3","NPSAV85Q4","NPSAV86Q1","NPSAV86Q2","NPSAV86Q3","NPSAV86Q4","NPSAV87Q1","NPSAV87Q2","NPSAV87Q3","NPSAV87Q4","NPSAV88Q1","NPSAV88Q2","NPSAV88Q3","NPSAV88Q4","NPSAV89Q1","NPSAV89Q2","NPSAV89Q3","NPSAV89Q4","NPSAV90Q1","NPSAV90Q2","NPSAV90Q3","NPSAV90Q4","NPSAV91Q1","NPSAV91Q2","NPSAV91Q3","NPSAV91Q4","NPSAV92Q1","NPSAV92Q2","NPSAV92Q3","NPSAV92Q4","NPSAV93Q1","NPSAV93Q2","NPSAV93Q3","NPSAV93Q4","NPSAV94Q1","NPSAV94Q2","NPSAV94Q3","NPSAV94Q4","NPSAV95Q1","NPSAV95Q2","NPSAV95Q3","NPSAV95Q4","NPSAV96Q1","NPSAV96Q2","NPSAV96Q3","NPSAV96Q4","NPSAV97Q1","NPSAV97Q2","NPSAV97Q3","NPSAV97Q4","NPSAV98Q1","NPSAV98Q2","NPSAV98Q3","NPSAV98Q4","NPSAV99Q1","NPSAV99Q2","NPSAV99Q3","NPSAV99Q4","NPSAV00Q1","NPSAV00Q2","NPSAV00Q3","NPSAV00Q4","NPSAV01Q1","NPSAV01Q2","NPSAV01Q3","NPSAV01Q4","NPSAV02Q1","NPSAV02Q2","NPSAV02Q3","NPSAV02Q4","NPSAV03Q1","NPSAV03Q2","NPSAV03Q3","NPSAV03Q4","NPSAV04Q1","NPSAV04Q2","NPSAV04Q3","NPSAV04Q4","NPSAV05Q1","NPSAV05Q2","NPSAV05Q3","NPSAV05Q4","NPSAV06Q1","NPSAV06Q2","NPSAV06Q3","NPSAV06Q4","NPSAV07Q1","NPSAV07Q2","NPSAV07Q3","NPSAV07Q4","NPSAV08Q1","NPSAV08Q2","NPSAV08Q3","NPSAV08Q4","NPSAV09Q1","NPSAV09Q2","NPSAV09Q3","NPSAV09Q4","NPSAV10Q1","NPSAV10Q2","NPSAV10Q3","NPSAV10Q4","NPSAV11Q1","NPSAV11Q2","NPSAV11Q3","NPSAV11Q4","NPSAV12Q1","NPSAV12Q2","NPSAV12Q3","NPSAV12Q4","NPSAV13Q1","NPSAV13Q2","NPSAV13Q3","NPSAV13Q4","NPSAV14Q1","NPSAV14Q2","NPSAV14Q3","NPSAV14Q4","NPSAV15Q1","NPSAV15Q2"
"1982:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","153.0","152.0","152.0","123.0","123.0","123.0","123.0","134.5","134.5","134.5","134.5","134.5","134.5","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","156.0","209.8","209.3","209.3","209.3","209.3","209.3","209.3","209.3","209.3","209.3","209.3","209.3","209.3","209.3","209.3","209.3","209.7","209.7","209.7","209.7","209.7","218.8","218.8","218.8","218.8","218.8","215.8","215.8","215.8","215.8","215.8","#N/A","269.9","269.9","269.9","269.9","269.9","269.9","269.9","269.9","269.9","269.9","269.9","269.9","269.9","269.9","269.9","269.9","280.1","280.1","280.1","280.1","280.1","280.1","280.1","280.1","280.1","280.1","280.1","280.1","280.1","280.1","280.1","280.1","280.1","280.1","280.1","280.1","280.1","280.1","#N/A","272.1","272.1","272.1","272.1","272.1","272.1","272.1","272.1","272.1","272.1","272.1","272.1","272.1","272.1","272.1","285.8","285.8","285.8","285.8","285.8","285.8","285.8","285.8"
"1982:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","128.9","133.4","120.8","120.8","120.8","120.8","130.2","130.2","130.2","130.2","130.2","130.2","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","143.1","184.2","183.8","183.8","183.8","183.8","183.8","183.8","183.8","183.8","183.8","183.8","183.8","183.8","183.8","183.8","183.8","183.7","183.7","183.7","183.7","183.7","195.7","195.7","195.7","195.7","195.7","191.9","191.9","191.9","191.9","191.9","#N/A","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","#N/A","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","259.7","259.7","259.7","259.7","259.7","259.7","259.7","259.7"
"1983:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","131.9","121.7","121.7","121.7","121.7","128.0","128.0","128.0","128.0","128.0","128.0","140.3","140.3","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","179.6","179.2","179.2","179.2","179.2","179.2","179.2","179.2","179.2","179.2","179.2","179.2","179.2","179.2","179.2","179.2","175.1","175.1","175.1","175.1","175.1","185.3","185.3","185.3","185.3","185.3","180.2","180.2","180.2","180.2","180.2","#N/A","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","247.2","#N/A","242.0","242.0","242.0","242.0","242.0","242.0","242.0","242.0","242.0","242.0","242.0","242.0","242.0","242.0","242.0","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6"
"1983:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","89.4","91.5","91.5","91.5","96.7","96.7","96.7","96.7","96.7","96.7","116.4","116.4","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","159.6","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","156.7","156.7","156.7","156.7","156.7","165.5","165.5","165.5","165.5","165.5","159.0","159.0","159.0","159.0","159.0","#N/A","211.9","211.9","211.9","211.9","211.9","211.9","211.9","211.9","211.9","211.9","211.9","211.9","211.9","211.9","211.9","211.9","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","#N/A","216.7","216.7","216.7","216.7","216.7","216.7","216.7","216.7","216.7","216.7","216.7","216.7","216.7","216.7","216.7","235.4","235.4","235.4","235.4","235.4","235.4","235.4","235.4"
"1983:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.9","115.8","115.8","119.0","119.0","119.0","119.0","119.0","119.0","129.0","129.0","116.4","116.4","116.4","116.4","116.4","116.4","116.4","116.4","116.4","116.4","116.4","116.4","116.4","116.4","116.4","116.4","116.4","116.4","116.4","116.4","116.4","116.4","160.4","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.9","160.9","160.9","160.9","160.9","169.6","169.6","169.6","169.6","169.6","162.5","162.5","162.5","162.5","162.5","#N/A","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","220.6","220.6","220.6","220.6","220.6","220.6","220.6","220.6","220.6","220.6","220.6","220.6","220.6","220.6","220.6","220.6","220.6","220.6","220.6","220.6","220.6","220.6","#N/A","216.0","216.0","216.0","216.0","216.0","216.0","216.0","216.0","216.0","216.0","216.0","216.0","216.0","216.0","216.0","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9"
"1983:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","123.5","125.6","128.7","128.7","128.7","128.7","128.7","128.7","147.1","147.1","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","176.7","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","175.2","175.2","175.2","175.2","175.2","183.8","183.8","183.8","183.8","183.8","177.0","177.0","177.0","177.0","177.0","#N/A","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","243.3","243.3","243.3","243.3","243.3","243.3","243.3","243.3","243.3","243.3","243.3","243.3","243.3","243.3","243.3","243.3","243.3","243.3","243.3","243.3","243.3","243.3","#N/A","233.1","233.1","233.1","233.1","233.1","233.1","233.1","233.1","233.1","233.1","233.1","233.1","233.1","233.1","233.1","256.1","256.1","256.1","256.1","256.1","256.1","256.1","256.1"
"1984:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","153.3","152.5","152.5","152.5","152.5","152.5","152.5","181.6","181.6","179.2","179.2","179.2","179.2","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","217.8","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","213.5","213.5","213.5","213.5","213.5","221.4","221.4","221.4","221.4","221.4","216.7","216.7","216.7","216.7","216.7","#N/A","276.0","276.0","276.0","276.0","276.0","276.0","276.0","276.0","276.0","276.0","276.0","276.0","276.0","276.0","276.0","276.0","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","#N/A","274.3","274.3","274.3","274.3","274.3","274.3","274.3","274.3","274.3","274.3","274.3","274.3","274.3","274.3","274.3","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2"
"1984:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","154.0","144.8","144.8","144.8","144.8","144.8","162.6","162.6","157.6","157.6","157.6","157.6","152.8","152.8","152.8","152.8","152.8","152.8","152.8","152.8","152.8","152.8","152.8","152.8","152.8","152.8","152.8","152.8","152.8","152.8","213.5","213.1","213.1","213.1","213.1","213.1","213.1","213.1","213.1","213.1","213.1","213.1","213.1","213.1","213.1","213.1","230.0","230.0","230.0","230.0","230.0","240.2","240.2","240.2","240.2","240.2","237.2","237.2","237.2","237.2","237.2","#N/A","297.0","297.0","297.0","297.0","297.0","297.0","297.0","297.0","297.0","297.0","297.0","297.0","297.0","297.0","297.0","297.0","306.5","306.5","306.5","306.5","306.5","306.5","306.5","306.5","306.5","306.5","306.5","306.5","306.5","306.5","306.5","306.5","306.5","306.5","306.5","306.5","306.5","306.5","#N/A","288.3","288.3","288.3","288.3","288.3","288.3","288.3","288.3","288.3","288.3","288.3","288.3","288.3","288.3","288.3","307.4","307.4","307.4","307.4","307.4","307.4","307.4","307.4"
"1984:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","164.7","164.1","164.1","164.1","164.1","181.5","181.5","172.9","172.9","172.9","172.9","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","235.2","234.8","234.8","234.8","234.8","234.8","234.8","234.8","234.8","234.8","234.8","234.8","234.8","234.8","234.8","234.8","262.0","262.0","262.0","262.0","262.0","270.8","270.8","270.8","270.8","270.8","267.3","267.3","267.3","267.3","267.3","#N/A","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","334.5","334.5","334.5","334.5","334.5","334.5","334.5","334.5","334.5","334.5","334.5","334.5","334.5","334.5","334.5","334.5","334.5","334.5","334.5","334.5","334.5","334.5","#N/A","313.9","313.9","313.9","313.9","313.9","313.9","313.9","313.9","313.9","313.9","313.9","313.9","313.9","313.9","313.9","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0"
"1984:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","166.2","163.0","163.0","163.0","164.5","164.5","165.0","165.0","165.0","165.0","157.3","157.3","157.3","157.3","157.3","157.3","157.3","157.3","157.3","157.3","157.3","157.3","157.3","157.3","157.3","157.3","157.3","157.3","223.0","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","237.2","237.2","237.2","237.2","237.2","249.5","249.5","249.5","249.5","249.5","244.9","244.9","244.9","244.9","244.9","#N/A","320.0","320.0","320.0","320.0","320.0","320.0","320.0","320.0","320.0","320.0","320.0","320.0","320.0","320.0","320.0","320.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","330.0","#N/A","308.5","308.5","308.5","308.5","308.5","308.5","308.5","308.5","308.5","308.5","308.5","308.5","308.5","308.5","308.5","318.8","318.8","318.8","318.8","318.8","318.8","318.8","318.8"
"1985:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","121.0","118.6","118.6","130.9","130.9","144.1","144.1","144.1","144.1","131.2","131.2","131.2","131.2","128.7","128.7","128.7","128.7","128.7","128.7","128.7","128.7","128.7","128.7","128.7","128.7","128.7","128.7","191.0","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","204.6","204.6","204.6","204.6","204.6","215.5","215.5","215.5","215.5","215.5","209.8","209.8","209.8","209.8","209.8","#N/A","283.6","283.6","283.6","283.6","283.6","283.6","283.6","283.6","283.6","283.6","283.6","283.6","283.6","283.6","283.6","283.6","283.7","283.7","283.7","283.7","283.7","283.7","283.7","283.7","283.7","283.7","283.7","283.7","283.7","283.7","283.7","283.7","283.7","283.7","283.7","283.7","283.7","283.7","#N/A","257.0","257.0","257.0","257.0","257.0","257.0","257.0","257.0","257.0","257.0","257.0","257.0","257.0","257.0","257.0","264.4","264.4","264.4","264.4","264.4","264.4","264.4","264.4"
"1985:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","144.7","139.4","167.2","167.2","183.6","183.6","183.6","183.6","162.8","162.8","162.8","162.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","229.3","228.8","228.8","228.8","228.8","228.8","228.8","228.8","228.8","228.8","228.8","228.8","228.8","228.8","228.8","228.8","239.1","239.1","239.1","239.1","239.1","248.6","248.6","248.6","248.6","248.6","241.0","241.0","241.0","241.0","241.0","#N/A","317.8","317.8","317.8","317.8","317.8","317.8","317.8","317.8","317.8","317.8","317.8","317.8","317.8","317.8","317.8","317.8","318.9","318.9","318.9","318.9","318.9","318.9","318.9","318.9","318.9","318.9","318.9","318.9","318.9","318.9","318.9","318.9","318.9","318.9","318.9","318.9","318.9","318.9","#N/A","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","297.6","297.6","297.6","297.6","297.6","297.6","297.6","297.6"
"1985:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.4","102.6","102.6","119.6","119.6","119.6","119.6","95.7","95.7","95.7","95.7","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","159.1","158.6","158.6","158.6","158.6","158.6","158.6","158.6","158.6","158.6","158.6","158.6","158.6","158.6","158.6","158.6","179.5","179.5","179.5","179.5","179.5","189.3","189.3","189.3","189.3","189.3","179.4","179.4","179.4","179.4","179.4","#N/A","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","245.7","245.7","245.7","245.7","245.7","245.7","245.7","245.7","245.7","245.7","245.7","245.7","245.7","245.7","245.7","245.7","245.7","245.7","245.7","245.7","245.7","245.7","#N/A","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","235.1","235.1","235.1","235.1","235.1","235.1","235.1","235.1"
