"DATE","RINVCHI00M1","RINVCHI00M2","RINVCHI00M3","RINVCHI00M4","RINVCHI00M5","RINVCHI00M6","RINVCHI00M7","RINVCHI00M8","RINVCHI00M9","RINVCHI00M10","RINVCHI00M11","RINVCHI00M12","RINVCHI01M1","RINVCHI01M2","RINVCHI01M3","RINVCHI01M4","RINVCHI01M5","RINVCHI01M6","RINVCHI01M7","RINVCHI01M8","RINVCHI01M9","RINVCHI01M10","RINVCHI01M11","RINVCHI01M12","RINVCHI02M1","RINVCHI02M2","RINVCHI02M3","RINVCHI02M4","RINVCHI02M5","RINVCHI02M6","RINVCHI02M7","RINVCHI02M8","RINVCHI02M9","RINVCHI02M10","RINVCHI02M11","RINVCHI02M12","RINVCHI03M1","RINVCHI03M2","RINVCHI03M3","RINVCHI03M4","RINVCHI03M5","RINVCHI03M6","RINVCHI03M7","RINVCHI03M8","RINVCHI03M9","RINVCHI03M10","RINVCHI03M11","RINVCHI03M12","RINVCHI04M1","RINVCHI04M2","RINVCHI04M3","RINVCHI04M4","RINVCHI04M5","RINVCHI04M6","RINVCHI04M7","RINVCHI04M8","RINVCHI04M9","RINVCHI04M10","RINVCHI04M11","RINVCHI04M12","RINVCHI05M1","RINVCHI05M2","RINVCHI05M3","RINVCHI05M4","RINVCHI05M5","RINVCHI05M6","RINVCHI05M7","RINVCHI05M8","RINVCHI05M9","RINVCHI05M10","RINVCHI05M11","RINVCHI05M12","RINVCHI06M1","RINVCHI06M2","RINVCHI06M3","RINVCHI06M4","RINVCHI06M5","RINVCHI06M6","RINVCHI06M7","RINVCHI06M8","RINVCHI06M9","RINVCHI06M10","RINVCHI06M11","RINVCHI06M12","RINVCHI07M1","RINVCHI07M2","RINVCHI07M3","RINVCHI07M4","RINVCHI07M5","RINVCHI07M6","RINVCHI07M7","RINVCHI07M8","RINVCHI07M9","RINVCHI07M10","RINVCHI07M11","RINVCHI07M12","RINVCHI08M1","RINVCHI08M2","RINVCHI08M3","RINVCHI08M4","RINVCHI08M5","RINVCHI08M6","RINVCHI08M7","RINVCHI08M8","RINVCHI08M9","RINVCHI08M10","RINVCHI08M11","RINVCHI08M12","RINVCHI09M1","RINVCHI09M2","RINVCHI09M3","RINVCHI09M4","RINVCHI09M5","RINVCHI09M6","RINVCHI09M7","RINVCHI09M8","RINVCHI09M9","RINVCHI09M10","RINVCHI09M11","RINVCHI09M12"
"1953:Q1","#N/A","#N/A","#N/A","#N/A","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","12.5","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","13.0","13.0","13.0","13.0","13.0"
"1953:Q2","#N/A","#N/A","#N/A","#N/A","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","11.4","12.8","12.8","12.8","12.8","12.8"
"1953:Q3","#N/A","#N/A","#N/A","#N/A","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.7","7.7","7.7","7.7","7.7"
"1953:Q4","#N/A","#N/A","#N/A","#N/A","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.4","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.0","-6.7","-6.7","-6.7","-6.7","-6.7"
"1954:Q1","#N/A","#N/A","#N/A","#N/A","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.3","-5.9","-5.9","-5.9","-5.9","-5.9"
"1954:Q2","#N/A","#N/A","#N/A","#N/A","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-8.5","-9.5","-9.5","-9.5","-9.5","-9.5"
"1954:Q3","#N/A","#N/A","#N/A","#N/A","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-6.8","-7.6","-7.6","-7.6","-7.6","-7.6"
"1954:Q4","#N/A","#N/A","#N/A","#N/A","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.7","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.6","-2.7","-2.7","-2.7","-2.7","-2.7"
"1955:Q1","#N/A","#N/A","#N/A","#N/A","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","11.2","11.2","11.2","11.2","11.2"
"1955:Q2","#N/A","#N/A","#N/A","#N/A","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","14.9","16.6","16.6","16.6","16.6","16.6"
"1955:Q3","#N/A","#N/A","#N/A","#N/A","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","13.6","15.1","15.1","15.1","15.1","15.1"
"1955:Q4","#N/A","#N/A","#N/A","#N/A","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.9","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","18.8","20.8","20.8","20.8","20.8","20.8"
"1956:Q1","#N/A","#N/A","#N/A","#N/A","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.8","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","17.6","17.6","17.6","17.6","17.6"
"1956:Q2","#N/A","#N/A","#N/A","#N/A","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","12.2","12.2","12.2","12.2","12.2"
"1956:Q3","#N/A","#N/A","#N/A","#N/A","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","9.5","9.5","9.5","9.5","9.5"
"1956:Q4","#N/A","#N/A","#N/A","#N/A","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","8.4","8.4","8.4","8.4","8.4"
"1957:Q1","#N/A","#N/A","#N/A","#N/A","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.6","4.6","4.6","4.6","4.6"
"1957:Q2","#N/A","#N/A","#N/A","#N/A","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","6.2","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","6.5","6.5","6.5","6.5","6.5"
"1957:Q3","#N/A","#N/A","#N/A","#N/A","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","9.1","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","8.6","9.5","9.5","9.5","9.5","9.5"
"1957:Q4","#N/A","#N/A","#N/A","#N/A","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-7.3","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.0","-8.9","-8.9","-8.9","-8.9","-8.9"
"1958:Q1","#N/A","#N/A","#N/A","#N/A","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-9.2","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-11.1","-11.1","-11.1","-11.1","-11.1"
"1958:Q2","#N/A","#N/A","#N/A","#N/A","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-7.8","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-9.7","-9.7","-9.7","-9.7","-9.7"
"1958:Q3","#N/A","#N/A","#N/A","#N/A","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","5.1","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.9","4.9","4.9","4.9","4.9"
"1958:Q4","#N/A","#N/A","#N/A","#N/A","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","13.0","13.0","13.0","13.0","13.0"
