"DATE","P00M1","P00M2","P00M3","P00M4","P00M5","P00M6","P00M7","P00M8","P00M9","P00M10","P00M11","P00M12","P01M1","P01M2","P01M3","P01M4","P01M5","P01M6","P01M7","P01M8","P01M9","P01M10","P01M11","P01M12","P02M1","P02M2","P02M3","P02M4","P02M5","P02M6","P02M7","P02M8","P02M9","P02M10","P02M11","P02M12","P03M1","P03M2","P03M3","P03M4","P03M5","P03M6","P03M7","P03M8","P03M9","P03M10","P03M11","P03M12","P04M1","P04M2","P04M3","P04M4","P04M5","P04M6","P04M7","P04M8","P04M9","P04M10","P04M11","P04M12","P05M1","P05M2","P05M3","P05M4","P05M5","P05M6","P05M7","P05M8","P05M9","P05M10","P05M11","P05M12","P06M1","P06M2","P06M3","P06M4","P06M5","P06M6","P06M7","P06M8","P06M9","P06M10","P06M11","P06M12","P07M1","P07M2","P07M3","P07M4","P07M5","P07M6","P07M7","P07M8","P07M9","P07M10","P07M11","P07M12","P08M1","P08M2","P08M3","P08M4","P08M5","P08M6","P08M7","P08M8","P08M9","P08M10","P08M11","P08M12","P09M1","P09M2","P09M3","P09M4","P09M5","P09M6","P09M7","P09M8","P09M9","P09M10","P09M11","P09M12"
"2001:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.8","109.8","109.83","109.83","109.83","109.83","109.83","109.83","109.83","109.92","109.92","109.92","109.92","109.92","109.92","109.92","109.92","109.92","109.92","109.92","109.92","109.92","109.92","109.92","109.92","102.676","102.676","102.676","102.676","102.676","102.676","102.676","102.676","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","102.69","90.891","90.891","90.891","90.891","90.891"
"2001:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.74","109.76","109.8","109.8","109.8","109.8","109.78","109.78","109.78","109.78","109.78","109.78","109.78","109.78","109.78","109.78","109.78","109.78","109.78","109.78","109.78","109.78","103.078","103.078","103.078","103.078","103.078","103.078","103.078","103.078","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","103.122","91.144","91.144","91.144","91.144","91.144"
"2002:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.02","110.06","110.14","110.14","110.14","110.14","110.14","110.14","110.14","110.14","110.14","110.14","110.14","110.14","110.14","110.14","110.14","110.14","110.14","103.364","103.364","103.364","103.364","103.364","103.364","103.364","103.364","103.47","103.47","103.47","103.47","103.47","103.47","103.47","103.47","103.47","103.47","103.47","103.47","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","103.553","91.469","91.469","91.469","91.469","91.469"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.46","110.45","110.48","110.48","110.48","110.48","110.48","110.48","110.48","110.48","110.48","110.48","110.48","110.48","110.48","110.48","103.738","103.738","103.738","103.738","103.738","103.738","103.738","103.738","103.853","103.853","103.853","103.853","103.853","103.853","103.853","103.853","103.853","103.853","103.853","103.853","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","103.944","91.873","91.873","91.873","91.873","91.873"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.79","110.75","110.76","110.76","110.76","110.76","110.76","110.76","110.76","110.76","110.76","110.76","110.76","104.123","104.123","104.123","104.123","104.123","104.123","104.123","104.123","104.28","104.28","104.28","104.28","104.28","104.28","104.28","104.28","104.28","104.28","104.28","104.28","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","104.347","92.282","92.282","92.282","92.282","92.282"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.24","111.21","111.25","111.25","111.25","111.25","111.25","111.25","111.25","111.25","104.571","104.571","104.571","104.571","104.571","104.571","104.571","104.571","104.786","104.786","104.786","104.786","104.786","104.786","104.786","104.786","104.786","104.786","104.786","104.786","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","104.926","92.828","92.828","92.828","92.828","92.828"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.95","111.94","111.9","111.9","111.9","111.9","111.9","105.163","105.163","105.163","105.163","105.163","105.163","105.163","105.163","105.49","105.49","105.49","105.49","105.49","105.49","105.49","105.49","105.49","105.49","105.49","105.49","105.724","105.724","105.724","105.724","105.724","105.724","105.724","105.724","105.724","105.724","105.724","105.724","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","105.742","93.501","93.501","93.501","93.501","93.501"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","112.17","112.14","112.18","112.18","105.44","105.44","105.44","105.44","105.44","105.44","105.44","105.44","105.78","105.78","105.78","105.78","105.78","105.78","105.78","105.78","105.78","105.78","105.78","105.78","106.019","106.019","106.019","106.019","106.019","106.019","106.019","106.019","106.019","106.019","106.019","106.019","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","106.076","93.78","93.78","93.78","93.78","93.78"
"2003:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","112.67","#N/A","105.87","105.87","105.87","105.87","105.87","105.87","105.87","106.158","106.158","106.158","106.158","106.158","106.158","106.158","106.158","106.158","106.158","106.158","106.158","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","106.616","94.304","94.304","94.304","94.304","94.304"
"2003:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","106.159","106.187","106.27","106.27","106.27","106.27","106.586","106.586","106.586","106.586","106.586","106.586","106.586","106.586","106.586","106.586","106.586","106.586","106.996","106.996","106.996","106.996","106.996","106.996","106.996","106.996","106.996","106.996","106.996","106.996","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","107.204","94.813","94.813","94.813","94.813","94.813"
"2004:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","106.923","106.958","107.019","107.314","107.314","107.314","107.314","107.314","107.314","107.314","107.314","107.314","107.314","107.314","107.314","107.951","107.951","107.951","107.951","107.951","107.951","107.951","107.951","107.951","107.951","107.951","107.951","108.19","108.19","108.19","108.19","108.19","108.19","108.19","108.19","108.19","108.19","108.19","108.19","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","108.18","95.624","95.624","95.624","95.624","95.624"
"2004:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","108.161","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.976","108.976","108.976","108.976","108.976","108.976","108.976","108.976","108.976","108.976","108.976","108.976","109.172","109.172","109.172","109.172","109.172","109.172","109.172","109.172","109.172","109.172","109.172","109.172","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","109.185","96.441","96.441","96.441","96.441","96.441"
"2004:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","108.51","108.519","108.551","108.551","108.551","108.551","108.551","108.551","108.551","109.371","109.371","109.371","109.371","109.371","109.371","109.371","109.371","109.371","109.371","109.371","109.371","109.744","109.744","109.744","109.744","109.744","109.744","109.744","109.744","109.744","109.744","109.744","109.744","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","109.807","97.146","97.146","97.146","97.146","97.146"
"2004:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.091","109.115","109.159","109.159","109.159","109.159","110.111","110.111","110.111","110.111","110.111","110.111","110.111","110.111","110.111","110.111","110.111","110.111","110.61","110.61","110.61","110.61","110.61","110.61","110.61","110.61","110.61","110.61","110.61","110.61","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","110.677","97.864","97.864","97.864","97.864","97.864"
"2005:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.038","110.012","109.938","110.95","110.95","110.95","110.95","110.95","110.95","110.95","110.95","110.95","110.95","110.95","110.95","111.558","111.558","111.558","111.558","111.558","111.558","111.558","111.558","111.558","111.558","111.558","111.558","111.745","111.745","111.745","111.745","111.745","111.745","111.745","111.745","111.745","111.745","111.745","111.745","111.778","111.778","111.778","111.778","111.778","111.778","111.778","111.778","111.778","111.778","111.778","111.778","98.774","98.774","98.774","98.774","98.774"
"2005:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.612","111.618","111.655","111.655","111.655","111.655","111.655","111.655","111.655","111.655","111.655","111.655","112.229","112.229","112.229","112.229","112.229","112.229","112.229","112.229","112.229","112.229","112.229","112.229","112.455","112.455","112.455","112.455","112.455","112.455","112.455","112.455","112.455","112.455","112.455","112.455","112.357","112.357","112.357","112.357","112.357","112.357","112.357","112.357","112.357","112.357","112.357","112.357","99.445","99.445","99.445","99.445","99.445"
"2005:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","112.516","112.486","112.567","112.567","112.567","112.567","112.567","112.567","112.567","113.139","113.139","113.139","113.139","113.139","113.139","113.139","113.139","113.139","113.139","113.139","113.139","113.422","113.422","113.422","113.422","113.422","113.422","113.422","113.422","113.422","113.422","113.422","113.422","113.487","113.487","113.487","113.487","113.487","113.487","113.487","113.487","113.487","113.487","113.487","113.487","100.47","100.47","100.47","100.47","100.47"
"2005:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","113.407","113.488","113.532","113.532","113.532","113.532","114.048","114.048","114.048","114.048","114.048","114.048","114.048","114.048","114.048","114.048","114.048","114.048","114.398","114.398","114.398","114.398","114.398","114.398","114.398","114.398","114.398","114.398","114.398","114.398","114.536","114.536","114.536","114.536","114.536","114.536","114.536","114.536","114.536","114.536","114.536","114.536","101.312","101.312","101.312","101.312","101.312"
"2006:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","114.446","114.456","114.409","114.967","114.967","114.967","114.967","114.967","114.967","114.967","114.967","114.967","114.967","114.967","114.967","115.363","115.363","115.363","115.363","115.363","115.363","115.363","115.363","115.363","115.363","115.363","115.363","115.536","115.536","115.536","115.536","115.536","115.536","115.536","115.536","115.536","115.536","115.536","115.536","102.071","102.071","102.071","102.071","102.071"
"2006:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","115.905","115.916","115.905","115.905","115.905","115.905","115.905","115.905","115.905","115.905","115.905","115.905","116.35","116.35","116.35","116.35","116.35","116.35","116.35","116.35","116.35","116.35","116.35","116.35","116.317","116.317","116.317","116.317","116.317","116.317","116.317","116.317","116.317","116.317","116.317","116.317","102.98","102.98","102.98","102.98","102.98"
"2006:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","116.431","116.414","116.446","116.446","116.446","116.446","116.446","116.446","116.446","117.03","117.03","117.03","117.03","117.03","117.03","117.03","117.03","117.03","117.03","117.03","117.03","117.109","117.109","117.109","117.109","117.109","117.109","117.109","117.109","117.109","117.109","117.109","117.109","103.763","103.763","103.763","103.763","103.763"
"2006:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","116.893","116.924","116.93","116.93","116.93","116.93","117.527","117.527","117.527","117.527","117.527","117.527","117.527","117.527","117.527","117.527","117.527","117.527","117.742","117.742","117.742","117.742","117.742","117.742","117.742","117.742","117.742","117.742","117.742","117.742","104.237","104.237","104.237","104.237","104.237"
"2007:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","118.073","118.082","118.131","118.75","118.75","118.75","118.75","118.75","118.75","118.75","118.75","118.75","118.75","118.75","118.75","118.935","118.935","118.935","118.935","118.935","118.935","118.935","118.935","118.935","118.935","118.935","118.935","105.327","105.327","105.327","105.327","105.327"
"2007:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","119.542","119.538","119.527","119.527","119.527","119.527","119.527","119.527","119.527","119.527","119.527","119.527","119.531","119.531","119.531","119.531","119.531","119.531","119.531","119.531","119.531","119.531","119.531","119.531","106.026","106.026","106.026","106.026","106.026"
