"DATE","RG80M1","RG80M2","RG80M3","RG80M4","RG80M5","RG80M6","RG80M7","RG80M8","RG80M9","RG80M10","RG80M11","RG80M12","RG81M1","RG81M2","RG81M3","RG81M4","RG81M5","RG81M6","RG81M7","RG81M8","RG81M9","RG81M10","RG81M11","RG81M12","RG82M1","RG82M2","RG82M3","RG82M4","RG82M5","RG82M6","RG82M7","RG82M8","RG82M9","RG82M10","RG82M11","RG82M12","RG83M1","RG83M2","RG83M3","RG83M4","RG83M5","RG83M6","RG83M7","RG83M8","RG83M9","RG83M10","RG83M11","RG83M12","RG84M1","RG84M2","RG84M3","RG84M4","RG84M5","RG84M6","RG84M7","RG84M8","RG84M9","RG84M10","RG84M11","RG84M12","RG85M1","RG85M2","RG85M3","RG85M4","RG85M5","RG85M6","RG85M7","RG85M8","RG85M9","RG85M10","RG85M11","RG85M12","RG86M1","RG86M2","RG86M3","RG86M4","RG86M5","RG86M6","RG86M7","RG86M8","RG86M9","RG86M10","RG86M11","RG86M12","RG87M1","RG87M2","RG87M3","RG87M4","RG87M5","RG87M6","RG87M7","RG87M8","RG87M9","RG87M10","RG87M11","RG87M12","RG88M1","RG88M2","RG88M3","RG88M4","RG88M5","RG88M6","RG88M7","RG88M8","RG88M9","RG88M10","RG88M11","RG88M12","RG89M1","RG89M2","RG89M3","RG89M4","RG89M5","RG89M6","RG89M7","RG89M8","RG89M9","RG89M10","RG89M11","RG89M12"
"1970:Q1","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","252.7","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6"
"1970:Q2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","249.6","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7","569.7"
"1970:Q3","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","250.9","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6","571.6"
"1970:Q4","250.3","250.3","250.3","250.3","250.3","250.3","250.3","250.3","250.3","250.3","250.3","250.3","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6","570.6"
"1971:Q1","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","249.2","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6","567.6"
"1971:Q2","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","248.3","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0"
"1971:Q3","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","250.6","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9","566.9"
"1971:Q4","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4","567.4"
"1972:Q1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4","576.4"
"1972:Q2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1","574.1"
"1972:Q3","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1"
"1972:Q4","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1"
"1973:Q1","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","254.6","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5"
"1973:Q2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","251.1","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6"
"1973:Q3","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8","555.8"
"1973:Q4","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","256.6","256.6","256.6","256.6","256.6","256.6","256.6","256.6","256.6","256.6","256.6","256.6","256.6","256.6","256.6","256.6","256.6","256.6","256.6","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2"
"1974:Q1","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","258.1","258.1","258.1","258.1","258.1","258.1","258.1","258.1","258.1","258.1","258.1","258.1","258.1","258.1","258.1","258.1","258.1","258.1","258.1","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8"
"1974:Q2","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2"
"1974:Q3","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","260.9","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6","572.6"
"1974:Q4","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","261.8","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1","572.1"
