"DATE","REX00M1","REX00M2","REX00M3","REX00M4","REX00M5","REX00M6","REX00M7","REX00M8","REX00M9","REX00M10","REX00M11","REX00M12","REX01M1","REX01M2","REX01M3","REX01M4","REX01M5","REX01M6","REX01M7","REX01M8","REX01M9","REX01M10","REX01M11","REX01M12","REX02M1","REX02M2","REX02M3","REX02M4","REX02M5","REX02M6","REX02M7","REX02M8","REX02M9","REX02M10","REX02M11","REX02M12","REX03M1","REX03M2","REX03M3","REX03M4","REX03M5","REX03M6","REX03M7","REX03M8","REX03M9","REX03M10","REX03M11","REX03M12","REX04M1","REX04M2","REX04M3","REX04M4","REX04M5","REX04M6","REX04M7","REX04M8","REX04M9","REX04M10","REX04M11","REX04M12","REX05M1","REX05M2","REX05M3","REX05M4","REX05M5","REX05M6","REX05M7","REX05M8","REX05M9","REX05M10","REX05M11","REX05M12","REX06M1","REX06M2","REX06M3","REX06M4","REX06M5","REX06M6","REX06M7","REX06M8","REX06M9","REX06M10","REX06M11","REX06M12","REX07M1","REX07M2","REX07M3","REX07M4","REX07M5","REX07M6","REX07M7","REX07M8","REX07M9","REX07M10","REX07M11","REX07M12","REX08M1","REX08M2","REX08M3","REX08M4","REX08M5","REX08M6","REX08M7","REX08M8","REX08M9","REX08M10","REX08M11","REX08M12","REX09M1","REX09M2","REX09M3","REX09M4","REX09M5","REX09M6","REX09M7","REX09M8","REX09M9","REX09M10","REX09M11","REX09M12"
"1998:Q1","1007.316","1007.316","1007.316","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","1003.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","967.4","1050.3","1050.3","1050.3","1050.3","1050.3"
"1998:Q2","997.193","997.193","997.193","994.5","994.5","994.5","994.5","996.8","996.8","996.8","996.8","996.8","996.8","996.8","996.8","996.8","996.8","996.8","996.8","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","993.1","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","957.0","1038.2","1038.2","1038.2","1038.2","1038.2"
"1998:Q3","993.04","993.04","993.04","990.6","990.6","990.6","990.6","988.8","988.8","988.8","988.8","988.8","988.8","988.8","988.8","988.8","988.8","988.8","988.8","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","987.6","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","952.9","1033.3","1033.3","1033.3","1033.3","1033.3"
"1998:Q4","1030.778","1030.778","1030.778","1028.7","1028.7","1028.7","1028.7","1024.1","1024.1","1024.1","1024.1","1024.1","1024.1","1024.1","1024.1","1024.1","1024.1","1024.1","1024.1","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","1025.6","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","988.7","1072.3","1072.3","1072.3","1072.3","1072.3"
"1999:Q1","1016.372","1016.372","1016.372","1014.3","1014.3","1014.3","1014.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1007.6","1007.6","1007.6","1007.6","1007.6","1007.6","1007.6","1007.6","1007.6","1007.6","1007.6","1007.6","1007.5","1007.5","1007.5","1007.5","1007.5","1007.5","1007.5","1007.5","1007.5","1007.5","1007.5","1007.5","1007.5","1007.5","1007.5","1007.5","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","980.1","1064.1","1064.1","1064.1","1064.1","1064.1"
"1999:Q2","1026.381","1026.381","1026.381","1024.3","1024.3","1024.3","1024.3","1017.6","1017.6","1017.6","1017.6","1017.6","1017.6","1017.6","1017.6","1017.6","1017.6","1017.6","1017.6","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.1","1018.1","1018.1","1018.1","1018.1","1018.1","1018.1","1018.1","1018.1","1018.1","1018.1","1018.1","1018.1","1018.1","1018.1","1018.1","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","991.2","1076.3","1076.3","1076.3","1076.3","1076.3"
"1999:Q3","1054.774","1054.774","1054.774","1052.6","1052.6","1052.6","1052.6","1042.6","1042.6","1042.6","1042.6","1042.6","1042.6","1042.6","1042.6","1042.6","1042.6","1042.6","1042.6","1041.8","1041.8","1041.8","1041.8","1041.8","1041.8","1041.8","1041.8","1041.8","1041.8","1041.8","1041.8","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1017.4","1104.5","1104.5","1104.5","1104.5","1104.5"
"1999:Q4","#N/A","1072.449","1076.978","1078.2","1078.2","1078.2","1078.2","1068.4","1068.4","1068.4","1068.4","1068.4","1068.4","1068.4","1068.4","1068.4","1068.4","1068.4","1068.4","1072.1","1072.1","1072.1","1072.1","1072.1","1072.1","1072.1","1072.1","1072.1","1072.1","1072.1","1072.1","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1044.1","1132.2","1132.2","1132.2","1132.2","1132.2"
"2000:Q1","#N/A","#N/A","#N/A","#N/A","1077.7","1092.6","1094.6","1084.8","1084.8","1084.8","1084.8","1084.8","1084.8","1084.8","1084.8","1084.8","1084.8","1084.8","1084.8","1095.5","1095.5","1095.5","1095.5","1095.5","1095.5","1095.5","1095.5","1095.5","1095.5","1095.5","1095.5","1095.8","1095.8","1095.8","1095.8","1095.8","1095.8","1095.8","1095.8","1095.8","1095.8","1095.8","1095.8","1095.8","1095.8","1095.8","1095.8","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1151.7","1151.7","1151.7","1151.7","1151.7"
"2000:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1104.2","1119.7","1121.8","1121.8","1121.8","1121.8","1121.8","1121.8","1121.8","1121.8","1121.8","1121.8","1130.6","1130.6","1130.6","1130.6","1130.6","1130.6","1130.6","1130.6","1130.6","1130.6","1130.6","1130.6","1133.9","1133.9","1133.9","1133.9","1133.9","1133.9","1133.9","1133.9","1133.9","1133.9","1133.9","1133.9","1133.9","1133.9","1133.9","1133.9","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1092.0","1184.4","1184.4","1184.4","1184.4","1184.4"
"2000:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1164.6","1162.7","1158.8","1158.8","1158.8","1158.8","1158.8","1158.8","1158.8","1159.3","1159.3","1159.3","1159.3","1159.3","1159.3","1159.3","1159.3","1159.3","1159.3","1159.3","1159.3","1165.5","1165.5","1165.5","1165.5","1165.5","1165.5","1165.5","1165.5","1165.5","1165.5","1165.5","1165.5","1165.5","1165.5","1165.5","1165.5","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1213.3","1213.3","1213.3","1213.3","1213.3"
"2000:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1146.2","1140.7","1139.8","1139.8","1139.8","1139.8","1147.5","1147.5","1147.5","1147.5","1147.5","1147.5","1147.5","1147.5","1147.5","1147.5","1147.5","1147.5","1153.7","1153.7","1153.7","1153.7","1153.7","1153.7","1153.7","1153.7","1153.7","1153.7","1153.7","1153.7","1153.7","1153.7","1153.7","1153.7","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1112.3","1203.8","1203.8","1203.8","1203.8","1203.8"
"2001:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1133.6","1132.1","1137.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1135.8","1135.8","1135.8","1135.8","1135.8","1135.8","1135.8","1135.8","1135.8","1135.8","1135.8","1135.8","1135.8","1135.8","1135.8","1135.8","1099.6","1099.6","1099.6","1099.6","1099.6","1099.6","1099.6","1099.6","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1097.2","1188.0","1188.0","1188.0","1188.0","1188.0"
"2001:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1114.6","1107.4","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1060.6","1149.2","1149.2","1149.2","1149.2","1149.2"
"2001:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1059.0","1055.5","1052.2","1052.2","1052.2","1052.2","1052.2","1052.2","1052.2","1048.0","1048.0","1048.0","1048.0","1048.0","1048.0","1048.0","1048.0","1048.0","1048.0","1048.0","1048.0","1048.0","1048.0","1048.0","1048.0","1010.6","1010.6","1010.6","1010.6","1010.6","1010.6","1010.6","1010.6","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1008.7","1090.1","1090.1","1090.1","1090.1","1090.1"
"2001:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1018.0","1018.6","1022.2","1022.2","1022.2","1022.2","1021.8","1021.8","1021.8","1021.8","1021.8","1021.8","1021.8","1021.8","1021.8","1021.8","1021.8","1021.8","1021.8","1021.8","1021.8","1021.8","984.8","984.8","984.8","984.8","984.8","984.8","984.8","984.8","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","980.3","1059.3","1059.3","1059.3","1059.3","1059.3"
"2002:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1039.1","1035.4","1029.3","1030.6","1030.6","1030.6","1030.6","1030.6","1030.6","1030.6","1030.6","1030.6","1030.6","1030.6","1030.6","1030.6","1030.6","1030.6","1030.6","995.4","995.4","995.4","995.4","995.4","995.4","995.4","995.4","991.6","991.6","991.6","991.6","991.6","991.6","991.6","991.6","991.6","991.6","991.6","991.6","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","992.8","1076.2","1076.2","1076.2","1076.2","1076.2"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1059.5","1060.9","1065.5","1065.5","1065.5","1065.5","1065.5","1065.5","1065.5","1065.5","1065.5","1065.5","1065.5","1065.5","1065.5","1065.5","1016.5","1016.5","1016.5","1016.5","1016.5","1016.5","1016.5","1016.5","1017.8","1017.8","1017.8","1017.8","1017.8","1017.8","1017.8","1017.8","1017.8","1017.8","1017.8","1017.8","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1018.0","1105.5","1105.5","1105.5","1105.5","1105.5"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1071.2","1074.3","1077.7","1077.7","1077.7","1077.7","1077.7","1077.7","1077.7","1077.7","1077.7","1077.7","1077.7","1027.3","1027.3","1027.3","1027.3","1027.3","1027.3","1027.3","1027.3","1025.5","1025.5","1025.5","1025.5","1025.5","1025.5","1025.5","1025.5","1025.5","1025.5","1025.5","1025.5","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1025.2","1113.2","1113.2","1113.2","1113.2","1113.2"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1073.0","1065.5","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1017.5","1017.5","1017.5","1017.5","1017.5","1017.5","1017.5","1017.5","1014.5","1014.5","1014.5","1014.5","1014.5","1014.5","1014.5","1014.5","1014.5","1014.5","1014.5","1014.5","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1017.2","1101.8","1101.8","1101.8","1101.8","1101.8"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1053.0","1057.9","1058.1","1058.1","1058.1","1058.1","1058.1","1012.4","1012.4","1012.4","1012.4","1012.4","1012.4","1012.4","1012.4","1010.6","1010.6","1010.6","1010.6","1010.6","1010.6","1010.6","1010.6","1010.6","1010.6","1010.6","1010.6","1009.7","1009.7","1009.7","1009.7","1009.7","1009.7","1009.7","1009.7","1009.7","1009.7","1009.7","1009.7","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1003.3","1091.6","1091.6","1091.6","1091.6","1091.6"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1049.7","1054.9","1055.5","1055.5","1009.6","1009.6","1009.6","1009.6","1009.6","1009.6","1009.6","1009.6","1006.5","1006.5","1006.5","1006.5","1006.5","1006.5","1006.5","1006.5","1006.5","1006.5","1006.5","1006.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","1004.5","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","999.0","1088.2","1088.2","1088.2","1088.2","1088.2"
