"DATE","PCONX96Q1","PCONX96Q2","PCONX96Q3","PCONX96Q4","PCONX97Q1","PCONX97Q2","PCONX97Q3","PCONX97Q4","PCONX98Q1","PCONX98Q2","PCONX98Q3","PCONX98Q4","PCONX99Q1","PCONX99Q2","PCONX99Q3","PCONX99Q4","PCONX00Q1","PCONX00Q2","PCONX00Q3","PCONX00Q4","PCONX01Q1","PCONX01Q2","PCONX01Q3","PCONX01Q4","PCONX02Q1","PCONX02Q2","PCONX02Q3","PCONX02Q4","PCONX03Q1","PCONX03Q2","PCONX03Q3","PCONX03Q4","PCONX04Q1","PCONX04Q2","PCONX04Q3","PCONX04Q4","PCONX05Q1","PCONX05Q2","PCONX05Q3","PCONX05Q4","PCONX06Q1","PCONX06Q2","PCONX06Q3","PCONX06Q4","PCONX07Q1","PCONX07Q2","PCONX07Q3","PCONX07Q4","PCONX08Q1","PCONX08Q2","PCONX08Q3","PCONX08Q4","PCONX09Q1","PCONX09Q2","PCONX09Q3","PCONX09Q4","PCONX10Q1","PCONX10Q2","PCONX10Q3","PCONX10Q4","PCONX11Q1","PCONX11Q2","PCONX11Q3","PCONX11Q4","PCONX12Q1","PCONX12Q2","PCONX12Q3","PCONX12Q4","PCONX13Q1","PCONX13Q2","PCONX13Q3","PCONX13Q4","PCONX14Q1","PCONX14Q2","PCONX14Q3","PCONX14Q4","PCONX15Q1","PCONX15Q2"
"1985:Q1","72.8","72.8","72.8","72.8","72.8","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","68.72","68.72","68.18","68.18","68.18","68.18","68.18","68.18","68.18","68.18","68.18","68.18","68.18","68.18","68.18","68.18","68.18","64.984","64.984","64.984","64.984","64.984","64.984","64.984","64.984","64.984","64.984","64.984","64.984","64.984","64.984","64.984","64.984","64.984","64.984","64.984","64.984","64.984","64.984","58.972","58.972","58.972","58.972","58.972","58.972","58.972","58.972","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","56.12","56.12","56.12","56.12","56.122","56.122","56.122","56.122"
"1985:Q2","73.6","73.6","73.6","73.6","73.6","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","69.41","69.41","68.87","68.87","68.87","68.87","68.87","68.87","68.87","68.87","68.87","68.87","68.87","68.87","68.87","68.87","68.87","65.491","65.491","65.491","65.491","65.491","65.491","65.491","65.491","65.491","65.491","65.491","65.491","65.491","65.491","65.491","65.491","65.491","65.491","65.491","65.491","65.491","65.491","59.436","59.436","59.436","59.436","59.436","59.436","59.436","59.436","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","56.629","56.629","56.629","56.629","56.63","56.63","56.63","56.63"
"1985:Q3","74.4","74.4","74.4","74.4","74.4","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","70.03","70.03","69.49","69.49","69.49","69.49","69.49","69.49","69.49","69.49","69.49","69.49","69.49","69.49","69.49","69.49","69.49","66.049","66.049","66.049","66.049","66.049","66.049","66.049","66.049","66.049","66.049","66.049","66.049","66.049","66.049","66.049","66.049","66.049","66.049","66.049","66.049","66.049","66.049","59.937","59.937","59.937","59.937","59.937","59.937","59.937","59.937","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","57.219","57.219","57.219","57.219","57.22","57.22","57.22","57.22"
"1985:Q4","75.3","75.3","75.3","75.3","75.3","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","70.75","70.75","70.22","70.22","70.22","70.22","70.22","70.22","70.22","70.22","70.22","70.22","70.22","70.22","70.22","70.22","70.22","66.589","66.589","66.589","66.589","66.589","66.589","66.589","66.589","66.589","66.589","66.589","66.589","66.589","66.589","66.589","66.589","66.589","66.589","66.589","66.589","66.589","66.589","60.436","60.436","60.436","60.436","60.436","60.436","60.436","60.436","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","57.621","57.621","57.621","57.621","57.622","57.622","57.622","57.622"
"1986:Q1","76.0","76.0","76.0","76.0","76.0","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","71.36","71.36","70.82","70.82","70.82","70.82","70.82","70.82","70.82","70.82","70.82","70.82","70.82","70.82","70.82","70.82","70.82","67.32","67.32","67.32","67.32","67.32","67.32","67.32","67.32","67.32","67.32","67.32","67.32","67.32","67.32","67.32","67.32","67.32","67.32","67.32","67.32","67.32","67.32","61.099","61.099","61.099","61.099","61.099","61.099","61.099","61.099","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","58.247","58.247","58.247","58.247","58.248","58.248","58.248","58.248"
"1986:Q2","76.7","76.7","76.7","76.7","76.7","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","71.95","71.95","71.42","71.42","71.42","71.42","71.42","71.42","71.42","71.42","71.42","71.42","71.42","71.42","71.42","71.42","71.42","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","61.641","61.641","61.641","61.641","61.641","61.641","61.641","61.641","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","58.633","58.633","58.633","58.633","58.634","58.634","58.634","58.634"
"1986:Q3","77.5","77.5","77.5","77.5","77.5","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","72.61","72.61","72.09","72.09","72.09","72.09","72.09","72.09","72.09","72.09","72.09","72.09","72.09","72.09","72.09","72.09","72.09","68.551","68.551","68.551","68.551","68.551","68.551","68.551","68.551","68.551","68.551","68.551","68.551","68.551","68.551","68.551","68.551","68.551","68.551","68.551","68.551","68.551","68.551","62.22","62.22","62.22","62.22","62.22","62.22","62.22","62.22","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","59.021","59.021","59.021","59.021","59.023","59.023","59.023","59.023"
"1986:Q4","78.3","78.3","78.3","78.3","78.3","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","73.29","73.29","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","69.205","69.205","69.205","69.205","69.205","69.205","69.205","69.205","69.205","69.205","69.205","69.205","69.205","69.205","69.205","69.205","69.205","69.205","69.205","69.205","69.205","69.205","62.818","62.818","62.818","62.818","62.818","62.818","62.818","62.818","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","59.494","59.494","59.494","59.494","59.495","59.495","59.495","59.495"
"1987:Q1","79.0","79.0","79.0","79.0","79.0","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","74.04","74.04","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","69.794","69.794","69.794","69.794","69.794","69.794","69.794","69.794","69.794","69.794","69.794","69.794","69.794","69.794","69.794","69.794","69.794","69.794","69.794","69.794","69.794","69.794","63.404","63.404","63.404","63.404","63.404","63.404","63.404","63.404","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","59.865","59.865","59.865","59.865","59.866","59.866","59.866","59.866"
"1987:Q2","79.8","79.8","79.8","79.8","79.8","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","74.82","74.82","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","70.394","70.394","70.394","70.394","70.394","70.394","70.394","70.394","70.394","70.394","70.394","70.394","70.394","70.394","70.394","70.394","70.394","70.394","70.394","70.394","70.394","70.394","63.955","63.955","63.955","63.955","63.955","63.955","63.955","63.955","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","60.435","60.435","60.435","60.435","60.437","60.437","60.437","60.437"
"1987:Q3","80.6","80.6","80.6","80.6","80.6","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","75.47","75.47","75.08","75.08","75.08","75.08","75.08","75.08","75.08","75.08","75.08","75.08","75.08","75.08","75.08","75.08","75.08","71.092","71.092","71.092","71.092","71.092","71.092","71.092","71.092","71.092","71.092","71.092","71.092","71.092","71.092","71.092","71.092","71.092","71.092","71.092","71.092","71.092","71.092","64.593","64.593","64.593","64.593","64.593","64.593","64.593","64.593","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","60.97","60.97","60.97","60.97","60.972","60.972","60.972","60.972"
"1987:Q4","81.7","81.7","81.7","81.7","81.7","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","76.35","76.35","75.97","75.97","75.97","75.97","75.97","75.97","75.97","75.97","75.97","75.97","75.97","75.97","75.97","75.97","75.97","71.81","71.81","71.81","71.81","71.81","71.81","71.81","71.81","71.81","71.81","71.81","71.81","71.81","71.81","71.81","71.81","71.81","71.81","71.81","71.81","71.81","71.81","65.249","65.249","65.249","65.249","65.249","65.249","65.249","65.249","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","61.599","61.599","61.599","61.599","61.601","61.601","61.601","61.601"
"1988:Q1","82.3","82.3","82.3","82.3","82.3","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","76.94","76.94","76.57","76.57","76.57","76.57","76.57","76.57","76.57","76.57","76.57","76.57","76.57","76.57","76.57","76.57","76.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","72.57","65.929","65.929","65.929","65.929","65.929","65.929","65.929","65.929","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","62.184","62.184","62.184","62.184","62.186","62.186","62.186","62.186"
"1988:Q2","83.4","83.4","83.4","83.4","83.4","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","77.91","77.91","77.54","77.54","77.54","77.54","77.54","77.54","77.54","77.54","77.54","77.54","77.54","77.54","77.54","77.54","77.54","73.456","73.456","73.456","73.456","73.456","73.456","73.456","73.456","73.456","73.456","73.456","73.456","73.456","73.456","73.456","73.456","73.456","73.456","73.456","73.456","73.456","73.456","66.721","66.721","66.721","66.721","66.721","66.721","66.721","66.721","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","62.938","62.938","62.938","62.938","62.94","62.94","62.94","62.94"
"1988:Q3","84.4","84.4","84.4","84.4","84.4","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","78.78","78.78","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","74.262","74.262","74.262","74.262","74.262","74.262","74.262","74.262","74.262","74.262","74.262","74.262","74.262","74.262","74.262","74.262","74.262","74.262","74.262","74.262","74.262","74.262","67.492","67.492","67.492","67.492","67.492","67.492","67.492","67.492","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","63.663","63.663","63.663","63.663","63.665","63.665","63.665","63.665"
"1988:Q4","85.5","85.5","85.5","85.5","85.5","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","79.65","79.65","79.25","79.25","79.25","79.25","79.25","79.25","79.25","79.25","79.25","79.25","79.25","79.25","79.25","79.25","79.25","75.064","75.064","75.064","75.064","75.064","75.064","75.064","75.064","75.064","75.064","75.064","75.064","75.064","75.064","75.064","75.064","75.064","75.064","75.064","75.064","75.064","75.064","68.21","68.21","68.21","68.21","68.21","68.21","68.21","68.21","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","64.367","64.367","64.367","64.367","64.368","64.368","64.368","64.368"
"1989:Q1","86.5","86.5","86.5","86.5","86.5","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","80.52","80.52","80.1","80.1","80.1","80.1","80.1","80.1","80.1","80.1","80.1","80.1","80.1","80.1","80.1","80.1","80.1","75.923","75.923","75.923","75.923","75.923","75.923","75.923","75.923","75.923","75.923","75.923","75.923","75.923","75.923","75.923","75.923","75.923","75.923","75.923","75.923","75.923","75.923","68.999","68.999","68.999","68.999","68.999","68.999","68.999","68.999","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","65.047","65.047","65.047","65.047","65.049","65.049","65.049","65.049"
"1989:Q2","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","81.25","81.25","80.8","80.8","80.8","80.8","80.8","80.8","80.8","80.8","80.8","80.8","80.8","80.8","80.8","80.8","80.8","76.564","76.564","76.564","76.564","76.564","76.564","76.564","76.564","76.564","76.564","76.564","76.564","76.564","76.564","76.564","76.564","76.564","76.564","76.564","76.564","76.564","76.564","69.606","69.606","69.606","69.606","69.606","69.606","69.606","69.606","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","65.627","65.627","65.627","65.627","65.628","65.628","65.628","65.628"
"1989:Q3","88.1","88.1","88.1","88.1","88.1","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","81.88","81.88","81.41","81.41","81.41","81.41","81.41","81.41","81.41","81.41","81.41","81.41","81.41","81.41","81.41","81.41","81.41","77.155","77.155","77.155","77.155","77.155","77.155","77.155","77.155","77.155","77.155","77.155","77.155","77.155","77.155","77.155","77.155","77.155","77.155","77.155","77.155","77.155","77.155","70.087","70.087","70.087","70.087","70.087","70.087","70.087","70.087","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","66.099","66.099","66.099","66.099","66.1","66.1","66.1","66.1"
"1989:Q4","89.3","89.3","89.3","89.3","89.3","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","82.82","82.82","82.32","82.32","82.32","82.32","82.32","82.32","82.32","82.32","82.32","82.32","82.32","82.32","82.32","82.32","82.32","77.892","77.892","77.892","77.892","77.892","77.892","77.892","77.892","77.892","77.892","77.892","77.892","77.892","77.892","77.892","77.892","77.892","77.892","77.892","77.892","77.892","77.892","70.733","70.733","70.733","70.733","70.733","70.733","70.733","70.733","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","66.699","66.699","66.699","66.699","66.7","66.7","66.7","66.7"
"1990:Q1","90.2","90.2","90.2","90.2","90.2","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","83.69","83.69","83.15","83.15","83.15","83.15","83.15","83.15","83.15","83.15","83.15","83.15","83.15","83.15","83.15","83.15","83.15","78.814","78.814","78.814","78.814","78.814","78.814","78.814","78.814","78.814","78.814","78.814","78.814","78.814","78.814","78.814","78.814","78.814","78.814","78.814","78.814","78.814","78.814","71.604","71.604","71.604","71.604","71.604","71.604","71.604","71.604","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","67.45","67.45","67.45","67.45","67.451","67.451","67.451","67.451"
"1990:Q2","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","84.78","84.78","84.24","84.24","84.24","84.24","84.24","84.24","84.24","84.24","84.24","84.24","84.24","84.24","84.24","84.24","84.24","79.852","79.852","79.852","79.852","79.852","79.852","79.852","79.852","79.852","79.852","79.852","79.852","79.852","79.852","79.852","79.852","79.852","79.852","79.852","79.852","79.852","79.852","72.548","72.548","72.548","72.548","72.548","72.548","72.548","72.548","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","68.195","68.195","68.195","68.195","68.197","68.197","68.197","68.197"
"1990:Q3","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","85.67","85.67","85.18","85.18","85.18","85.18","85.18","85.18","85.18","85.18","85.18","85.18","85.18","85.18","85.18","85.18","85.18","80.649","80.649","80.649","80.649","80.649","80.649","80.649","80.649","80.649","80.649","80.649","80.649","80.649","80.649","80.649","80.649","80.649","80.649","80.649","80.649","80.649","80.649","73.288","73.288","73.288","73.288","73.288","73.288","73.288","73.288","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","68.873","68.873","68.873","68.873","68.875","68.875","68.875","68.875"
"1990:Q4","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","86.45","86.45","86.03","86.03","86.03","86.03","86.03","86.03","86.03","86.03","86.03","86.03","86.03","86.03","86.03","86.03","86.03","81.311","81.311","81.311","81.311","81.311","81.311","81.311","81.311","81.311","81.311","81.311","81.311","81.311","81.311","81.311","81.311","81.311","81.311","81.311","81.311","81.311","81.311","73.91","73.91","73.91","73.91","73.91","73.91","73.91","73.91","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","69.444","69.444","69.444","69.444","69.446","69.446","69.446","69.446"
"1991:Q1","94.9","94.9","94.9","94.9","94.9","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","87.3","87.3","86.98","86.98","86.98","86.98","86.98","86.98","86.98","86.98","86.98","86.98","86.98","86.98","86.98","86.98","86.98","82.238","82.238","82.238","82.238","82.238","82.238","82.238","82.238","82.238","82.238","82.238","82.238","82.238","82.238","82.238","82.238","82.238","82.238","82.238","82.238","82.238","82.238","74.665","74.665","74.665","74.665","74.665","74.665","74.665","74.665","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","70.034","70.034","70.034","70.034","70.036","70.036","70.036","70.036"
"1991:Q2","95.8","95.8","95.8","95.8","95.8","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","87.96","87.96","87.75","87.75","87.75","87.75","87.75","87.75","87.75","87.75","87.75","87.75","87.75","87.75","87.75","87.75","87.75","82.868","82.868","82.868","82.868","82.868","82.868","82.868","82.868","82.868","82.868","82.868","82.868","82.868","82.868","82.868","82.868","82.868","82.868","82.868","82.868","82.868","82.868","75.29","75.29","75.29","75.29","75.29","75.29","75.29","75.29","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","70.562","70.562","70.562","70.562","70.564","70.564","70.564","70.564"
"1991:Q3","96.7","96.7","96.7","96.7","96.7","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","88.64","88.64","88.54","88.54","88.54","88.54","88.54","88.54","88.54","88.54","88.54","88.54","88.54","88.54","88.54","88.54","88.54","83.648","83.648","83.648","83.648","83.648","83.648","83.648","83.648","83.648","83.648","83.648","83.648","83.648","83.648","83.648","83.648","83.648","83.648","83.648","83.648","83.648","83.648","76.04","76.04","76.04","76.04","76.04","76.04","76.04","76.04","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","71.195","71.195","71.195","71.195","71.196","71.196","71.196","71.196"
"1991:Q4","97.7","97.7","97.7","97.7","97.7","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","89.39","89.39","89.41","89.41","89.41","89.41","89.41","89.41","89.41","89.41","89.41","89.41","89.41","89.41","89.41","89.41","89.41","84.413","84.413","84.413","84.413","84.413","84.413","84.413","84.413","84.413","84.413","84.413","84.413","84.413","84.413","84.413","84.413","84.413","84.413","84.413","84.413","84.413","84.413","76.699","76.699","76.699","76.699","76.699","76.699","76.699","76.699","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","71.748","71.748","71.748","71.748","71.749","71.749","71.749","71.749"
"1992:Q1","98.8","98.8","98.8","98.8","98.8","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","90.21","90.21","90.41","90.41","90.41","90.41","90.41","90.41","90.41","90.41","90.41","90.41","90.41","90.41","90.41","90.41","90.41","85.236","85.236","85.236","85.236","85.236","85.236","85.236","85.236","85.236","85.236","85.236","85.236","85.236","85.236","85.236","85.236","85.236","85.236","85.236","85.236","85.236","85.236","77.426","77.426","77.426","77.426","77.426","77.426","77.426","77.426","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","72.287","72.287","72.287","72.287","72.288","72.288","72.288","72.288"
"1992:Q2","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","90.84","90.84","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","85.837","85.837","85.837","85.837","85.837","85.837","85.837","85.837","85.837","85.837","85.837","85.837","85.837","85.837","85.837","85.837","85.837","85.837","85.837","85.837","85.837","85.837","77.998","77.998","77.998","77.998","77.998","77.998","77.998","77.998","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","72.796","72.796","72.796","72.796","72.797","72.797","72.797","72.797"
"1992:Q3","100.3","100.3","100.3","100.3","100.3","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","91.32","91.32","91.58","91.58","91.58","91.58","91.58","91.58","91.58","91.58","91.58","91.58","91.58","91.58","91.58","91.58","91.58","86.433","86.433","86.433","86.433","86.433","86.433","86.433","86.433","86.433","86.433","86.433","86.433","86.433","86.433","86.433","86.433","86.433","86.433","86.433","86.433","86.433","86.433","78.477","78.477","78.477","78.477","78.477","78.477","78.477","78.477","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","73.227","73.227","73.227","73.227","73.228","73.228","73.228","73.228"
"1992:Q4","101.2","101.2","101.2","101.2","101.2","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","92.14","92.14","92.35","92.35","92.35","92.35","92.35","92.35","92.35","92.35","92.35","92.35","92.35","92.35","92.35","92.35","92.35","87.013","87.013","87.013","87.013","87.013","87.013","87.013","87.013","87.013","87.013","87.013","87.013","87.013","87.013","87.013","87.013","87.013","87.013","87.013","87.013","87.013","87.013","78.973","78.973","78.973","78.973","78.973","78.973","78.973","78.973","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","73.769","73.769","73.769","73.769","73.77","73.77","73.77","73.77"
"1993:Q1","102.0","102.0","102.0","102.0","102.0","102.01","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","92.97","92.97","92.94","92.94","92.94","92.94","92.94","92.94","92.94","92.94","92.94","92.94","92.94","92.94","92.94","92.94","92.94","87.534","87.534","87.534","87.534","87.534","87.534","87.534","87.534","87.534","87.534","87.534","87.534","87.534","87.534","87.534","87.534","87.534","87.534","87.534","87.534","87.534","87.534","79.41","79.41","79.41","79.41","79.41","79.41","79.41","79.41","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","74.276","74.276","74.276","74.276","74.277","74.277","74.277","74.277"
"1993:Q2","102.7","102.7","102.7","102.7","102.7","102.73","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","93.75","93.75","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","88.192","88.192","88.192","88.192","88.192","88.192","88.192","88.192","88.192","88.192","88.192","88.192","88.192","88.192","88.192","88.192","88.192","88.192","88.192","88.192","88.192","88.192","79.915","79.915","79.915","79.915","79.915","79.915","79.915","79.915","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","74.842","74.842","74.842","74.842","74.843","74.843","74.843","74.843"
"1993:Q3","103.2","103.2","103.2","103.2","103.2","103.17","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","94.25","94.25","94.02","94.02","94.02","94.02","94.02","94.02","94.02","94.02","94.02","94.02","94.02","94.02","94.02","94.02","94.02","88.595","88.595","88.595","88.595","88.595","88.595","88.595","88.595","88.595","88.595","88.595","88.595","88.595","88.595","88.595","88.595","88.595","88.595","88.595","88.595","88.595","88.595","80.283","80.283","80.283","80.283","80.283","80.283","80.283","80.283","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","75.262","75.262","75.262","75.262","75.263","75.263","75.263","75.263"
"1993:Q4","103.8","103.8","103.8","103.8","103.8","103.83","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","94.84","94.84","94.56","94.56","94.56","94.56","94.56","94.56","94.56","94.56","94.56","94.56","94.56","94.56","94.56","94.56","94.56","89.008","89.008","89.008","89.008","89.008","89.008","89.008","89.008","89.008","89.008","89.008","89.008","89.008","89.008","89.008","89.008","89.008","89.008","89.008","89.008","89.008","89.008","80.663","80.663","80.663","80.663","80.663","80.663","80.663","80.663","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","75.647","75.647","75.647","75.647","75.649","75.649","75.649","75.649"
"1994:Q1","104.6","104.6","104.6","104.6","104.6","104.57","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","95.13","95.13","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","89.46","89.46","89.46","89.46","89.46","89.46","89.46","89.46","89.46","89.46","89.46","89.46","89.46","89.46","89.46","89.46","89.46","89.46","89.46","89.46","89.46","89.46","81.064","81.064","81.064","81.064","81.064","81.064","81.064","81.064","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","75.987","75.987","75.987","75.987","75.988","75.988","75.988","75.988"
"1994:Q2","105.2","105.2","105.3","105.3","105.3","105.25","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","95.74","95.74","95.53","95.53","95.53","95.53","95.53","95.53","95.53","95.53","95.53","95.53","95.53","95.53","95.53","95.53","95.53","90.063","90.063","90.063","90.063","90.063","90.063","90.063","90.063","90.063","90.063","90.063","90.063","90.063","90.063","90.063","90.063","90.063","90.063","90.063","90.063","90.063","90.063","81.586","81.586","81.586","81.586","81.586","81.586","81.586","81.586","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","76.497","76.497","76.497","76.497","76.498","76.498","76.498","76.498"
"1994:Q3","106.0","106.0","106.0","106.0","106.0","105.99","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","96.45","96.45","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","90.77","90.77","90.77","90.77","90.77","90.77","90.77","90.77","90.77","90.77","90.77","90.77","90.77","90.77","90.77","90.77","90.77","90.77","90.77","90.77","90.77","90.77","82.136","82.136","82.136","82.136","82.136","82.136","82.136","82.136","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","76.92","76.92","76.92","76.92","76.922","76.922","76.922","76.922"
"1994:Q4","106.5","106.5","106.5","106.5","106.5","106.5","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","96.88","96.88","96.71","96.71","96.71","96.71","96.71","96.71","96.71","96.71","96.71","96.71","96.71","96.71","96.71","96.71","96.71","91.196","91.196","91.196","91.196","91.196","91.196","91.196","91.196","91.196","91.196","91.196","91.196","91.196","91.196","91.196","91.196","91.196","91.196","91.196","91.196","91.196","91.196","82.56","82.56","82.56","82.56","82.56","82.56","82.56","82.56","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","77.312","77.312","77.312","77.312","77.313","77.313","77.313","77.313"
"1995:Q1","107.3","107.3","107.3","107.3","107.3","107.26","107.63","107.63","107.63","107.63","107.3","107.3","107.3","107.3","107.3","97.53","97.53","97.36","97.36","97.36","97.36","97.36","97.36","97.36","97.36","97.36","97.36","97.36","97.36","97.36","97.36","97.36","91.667","91.667","91.667","91.667","91.667","91.667","91.667","91.667","91.667","91.667","91.667","91.667","91.667","91.667","91.667","91.667","91.667","91.667","91.667","91.667","91.667","91.667","83.042","83.042","83.042","83.042","83.042","83.042","83.042","83.042","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","77.707","77.707","77.707","77.707","77.709","77.709","77.709","77.709"
