"DATE","PCONHHM09M8","PCONHHM09M9","PCONHHM09M10","PCONHHM09M11","PCONHHM09M12","PCONHHM10M1","PCONHHM10M2","PCONHHM10M3","PCONHHM10M4","PCONHHM10M5","PCONHHM10M6","PCONHHM10M7","PCONHHM10M8","PCONHHM10M9","PCONHHM10M10","PCONHHM10M11","PCONHHM10M12","PCONHHM11M1","PCONHHM11M2","PCONHHM11M3","PCONHHM11M4","PCONHHM11M5","PCONHHM11M6","PCONHHM11M7","PCONHHM11M8","PCONHHM11M9","PCONHHM11M10","PCONHHM11M11","PCONHHM11M12","PCONHHM12M1","PCONHHM12M2","PCONHHM12M3","PCONHHM12M4","PCONHHM12M5","PCONHHM12M6","PCONHHM12M7","PCONHHM12M8","PCONHHM12M9","PCONHHM12M10","PCONHHM12M11","PCONHHM12M12","PCONHHM13M1","PCONHHM13M2","PCONHHM13M3","PCONHHM13M4","PCONHHM13M5","PCONHHM13M6","PCONHHM13M7","PCONHHM13M8","PCONHHM13M9","PCONHHM13M10","PCONHHM13M11","PCONHHM13M12","PCONHHM14M1","PCONHHM14M2","PCONHHM14M3","PCONHHM14M4","PCONHHM14M5","PCONHHM14M6","PCONHHM14M7","PCONHHM14M8","PCONHHM14M9","PCONHHM14M10","PCONHHM14M11","PCONHHM14M12","PCONHHM15M1","PCONHHM15M2","PCONHHM15M3","PCONHHM15M4","PCONHHM15M5"
"1992:01","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.807","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","75.842","70.229","70.229","70.229","70.229","70.229","70.229","70.229","70.229","70.229","70.229","70.229","70.229","70.23","70.23","70.23","70.23","70.23","70.23","70.23","70.23","70.23","70.23"
"1992:02","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.059","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","76.094","70.428","70.428","70.428","70.428","70.428","70.428","70.428","70.428","70.428","70.428","70.428","70.428","70.429","70.429","70.429","70.429","70.429","70.429","70.429","70.429","70.429","70.429"
"1992:03","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.298","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","76.333","70.634","70.634","70.634","70.634","70.634","70.634","70.634","70.634","70.634","70.634","70.634","70.634","70.636","70.636","70.636","70.636","70.636","70.636","70.636","70.636","70.636","70.636"
"1992:04","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.493","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","76.528","70.819","70.819","70.819","70.819","70.819","70.819","70.819","70.819","70.819","70.819","70.819","70.819","70.821","70.821","70.821","70.821","70.821","70.821","70.821","70.821","70.821","70.821"
"1992:05","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.623","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","76.658","70.938","70.938","70.938","70.938","70.938","70.938","70.938","70.938","70.938","70.938","70.938","70.938","70.939","70.939","70.939","70.939","70.939","70.939","70.939","70.939","70.939","70.939"
"1992:06","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.783","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","76.818","71.078","71.078","71.078","71.078","71.078","71.078","71.078","71.078","71.078","71.078","71.078","71.078","71.079","71.079","71.079","71.079","71.079","71.079","71.079","71.079","71.079","71.079"
"1992:07","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.051","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","77.086","71.314","71.314","71.314","71.314","71.314","71.314","71.314","71.314","71.314","71.314","71.314","71.314","71.316","71.316","71.316","71.316","71.316","71.316","71.316","71.316","71.316","71.316"
"1992:08","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.16","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","77.195","71.415","71.415","71.415","71.415","71.415","71.415","71.415","71.415","71.415","71.415","71.415","71.415","71.416","71.416","71.416","71.416","71.416","71.416","71.416","71.416","71.416","71.416"
"1992:09","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.302","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","77.337","71.561","71.561","71.561","71.561","71.561","71.561","71.561","71.561","71.561","71.561","71.561","71.561","71.562","71.562","71.562","71.562","71.562","71.562","71.562","71.562","71.562","71.562"
"1992:10","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.556","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","77.592","71.824","71.824","71.824","71.824","71.824","71.824","71.824","71.824","71.824","71.824","71.824","71.824","71.825","71.825","71.825","71.825","71.825","71.825","71.825","71.825","71.825","71.825"
"1992:11","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.708","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","77.743","71.994","71.994","71.994","71.994","71.994","71.994","71.994","71.994","71.994","71.994","71.994","71.994","71.995","71.995","71.995","71.995","71.995","71.995","71.995","71.995","71.995","71.995"
"1992:12","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","77.866","72.135","72.135","72.135","72.135","72.135","72.135","72.135","72.135","72.135","72.135","72.135","72.135","72.137","72.137","72.137","72.137","72.137","72.137","72.137","72.137","72.137","72.137"
"1993:01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.01","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","78.046","72.331","72.331","72.331","72.331","72.331","72.331","72.331","72.331","72.331","72.331","72.331","72.331","72.332","72.332","72.332","72.332","72.332","72.332","72.332","72.332","72.332","72.332"
"1993:02","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.085","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","78.121","72.426","72.426","72.426","72.426","72.426","72.426","72.426","72.426","72.426","72.426","72.426","72.426","72.428","72.428","72.428","72.428","72.428","72.428","72.428","72.428","72.428","72.428"
"1993:03","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.219","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","78.255","72.576","72.576","72.576","72.576","72.576","72.576","72.576","72.576","72.576","72.576","72.576","72.576","72.578","72.578","72.578","72.578","72.578","72.578","72.578","72.578","72.578","72.578"
"1993:04","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.405","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","78.441","72.776","72.776","72.776","72.776","72.776","72.776","72.776","72.776","72.776","72.776","72.776","72.776","72.778","72.778","72.778","72.778","72.778","72.778","72.778","72.778","72.778","72.778"
"1993:05","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.627","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","78.663","73.009","73.009","73.009","73.009","73.009","73.009","73.009","73.009","73.009","73.009","73.009","73.009","73.011","73.011","73.011","73.011","73.011","73.011","73.011","73.011","73.011","73.011"
"1993:06","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.633","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","78.669","73.039","73.039","73.039","73.039","73.039","73.039","73.039","73.039","73.039","73.039","73.039","73.039","73.041","73.041","73.041","73.041","73.041","73.041","73.041","73.041","73.041","73.041"
"1993:07","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.749","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","78.785","73.168","73.168","73.168","73.168","73.168","73.168","73.168","73.168","73.168","73.168","73.168","73.168","73.169","73.169","73.169","73.169","73.169","73.169","73.169","73.169","73.169","73.169"
"1993:08","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.881","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","78.917","73.309","73.309","73.309","73.309","73.309","73.309","73.309","73.309","73.309","73.309","73.309","73.309","73.31","73.31","73.31","73.31","73.31","73.31","73.31","73.31","73.31","73.31"
"1993:09","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.939","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","78.976","73.379","73.379","73.379","73.379","73.379","73.379","73.379","73.379","73.379","73.379","73.379","73.379","73.381","73.381","73.381","73.381","73.381","73.381","73.381","73.381","73.381","73.381"
"1993:10","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.181","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","79.217","73.616","73.616","73.616","73.616","73.616","73.616","73.616","73.616","73.616","73.616","73.616","73.616","73.618","73.618","73.618","73.618","73.618","73.618","73.618","73.618","73.618","73.618"
"1993:11","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.329","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","79.366","73.753","73.753","73.753","73.753","73.753","73.753","73.753","73.753","73.753","73.753","73.753","73.753","73.755","73.755","73.755","73.755","73.755","73.755","73.755","73.755","73.755","73.755"
"1993:12","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.358","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","79.394","73.768","73.768","73.768","73.768","73.768","73.768","73.768","73.768","73.768","73.768","73.768","73.768","73.77","73.77","73.77","73.77","73.77","73.77","73.77","73.77","73.77","73.77"
"1994:01","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.421","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","79.457","73.804","73.804","73.804","73.804","73.804","73.804","73.804","73.804","73.804","73.804","73.804","73.804","73.806","73.806","73.806","73.806","73.806","73.806","73.806","73.806","73.806","73.806"
