"DATE","RCONSHHM09M8","RCONSHHM09M9","RCONSHHM09M10","RCONSHHM09M11","RCONSHHM09M12","RCONSHHM10M1","RCONSHHM10M2","RCONSHHM10M3","RCONSHHM10M4","RCONSHHM10M5","RCONSHHM10M6","RCONSHHM10M7","RCONSHHM10M8","RCONSHHM10M9","RCONSHHM10M10","RCONSHHM10M11","RCONSHHM10M12","RCONSHHM11M1","RCONSHHM11M2","RCONSHHM11M3","RCONSHHM11M4","RCONSHHM11M5","RCONSHHM11M6","RCONSHHM11M7","RCONSHHM11M8","RCONSHHM11M9","RCONSHHM11M10","RCONSHHM11M11","RCONSHHM11M12","RCONSHHM12M1","RCONSHHM12M2","RCONSHHM12M3","RCONSHHM12M4","RCONSHHM12M5","RCONSHHM12M6","RCONSHHM12M7","RCONSHHM12M8","RCONSHHM12M9","RCONSHHM12M10","RCONSHHM12M11","RCONSHHM12M12","RCONSHHM13M1","RCONSHHM13M2","RCONSHHM13M3","RCONSHHM13M4","RCONSHHM13M5","RCONSHHM13M6","RCONSHHM13M7","RCONSHHM13M8","RCONSHHM13M9","RCONSHHM13M10","RCONSHHM13M11","RCONSHHM13M12","RCONSHHM14M1","RCONSHHM14M2","RCONSHHM14M3","RCONSHHM14M4","RCONSHHM14M5","RCONSHHM14M6","RCONSHHM14M7","RCONSHHM14M8","RCONSHHM14M9","RCONSHHM14M10","RCONSHHM14M11","RCONSHHM14M12","RCONSHHM15M1","RCONSHHM15M2","RCONSHHM15M3","RCONSHHM15M4","RCONSHHM15M5"
"1983:01","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2771.621","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","2779.44","3005.857","3005.857","3005.857","3005.857","3005.857","3005.857","3005.857","3005.857","3005.857","3005.857","3005.857","3005.857","3005.784","3005.784","3005.784","3005.784","3005.784","3005.784","3005.784","3005.784","3005.784","3005.784"
"1983:02","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2773.933","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","2781.757","3008.214","3008.214","3008.214","3008.214","3008.214","3008.214","3008.214","3008.214","3008.214","3008.214","3008.214","3008.214","3008.142","3008.142","3008.142","3008.142","3008.142","3008.142","3008.142","3008.142","3008.142","3008.142"
"1983:03","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2794.054","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","2801.887","3029.803","3029.803","3029.803","3029.803","3029.803","3029.803","3029.803","3029.803","3029.803","3029.803","3029.803","3029.803","3029.745","3029.745","3029.745","3029.745","3029.745","3029.745","3029.745","3029.745","3029.745","3029.745"
"1983:04","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2807.324","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","2815.233","3044.068","3044.068","3044.068","3044.068","3044.068","3044.068","3044.068","3044.068","3044.068","3044.068","3044.068","3044.068","3043.955","3043.955","3043.955","3043.955","3043.955","3043.955","3043.955","3043.955","3043.955","3043.955"
"1983:05","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2812.108","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","2819.976","3048.972","3048.972","3048.972","3048.972","3048.972","3048.972","3048.972","3048.972","3048.972","3048.972","3048.972","3048.972","3048.926","3048.926","3048.926","3048.926","3048.926","3048.926","3048.926","3048.926","3048.926","3048.926"
"1983:06","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2826.992","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","2834.867","3064.957","3064.957","3064.957","3064.957","3064.957","3064.957","3064.957","3064.957","3064.957","3064.957","3064.957","3064.957","3064.857","3064.857","3064.857","3064.857","3064.857","3064.857","3064.857","3064.857","3064.857","3064.857"
"1983:07","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2840.546","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","2848.489","3079.477","3079.477","3079.477","3079.477","3079.477","3079.477","3079.477","3079.477","3079.477","3079.477","3079.477","3079.477","3079.387","3079.387","3079.387","3079.387","3079.387","3079.387","3079.387","3079.387","3079.387","3079.387"
"1983:08","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2856.066","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","2863.987","3096.035","3096.035","3096.035","3096.035","3096.035","3096.035","3096.035","3096.035","3096.035","3096.035","3096.035","3096.035","3095.955","3095.955","3095.955","3095.955","3095.955","3095.955","3095.955","3095.955","3095.955","3095.955"
"1983:09","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2861.972","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","2869.943","3102.276","3102.276","3102.276","3102.276","3102.276","3102.276","3102.276","3102.276","3102.276","3102.276","3102.276","3102.276","3102.2","3102.2","3102.2","3102.2","3102.2","3102.2","3102.2","3102.2","3102.2","3102.2"
"1983:10","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2869.991","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","2877.94","3110.683","3110.683","3110.683","3110.683","3110.683","3110.683","3110.683","3110.683","3110.683","3110.683","3110.683","3110.683","3110.612","3110.612","3110.612","3110.612","3110.612","3110.612","3110.612","3110.612","3110.612","3110.612"
"1983:11","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2870.581","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","2878.491","3111.065","3111.065","3111.065","3111.065","3111.065","3111.065","3111.065","3111.065","3111.065","3111.065","3111.065","3111.065","3110.994","3110.994","3110.994","3110.994","3110.994","3110.994","3110.994","3110.994","3110.994","3110.994"
"1983:12","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2893.794","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","2901.765","3135.965","3135.965","3135.965","3135.965","3135.965","3135.965","3135.965","3135.965","3135.965","3135.965","3135.965","3135.965","3135.911","3135.911","3135.911","3135.911","3135.911","3135.911","3135.911","3135.911","3135.911","3135.911"
"1984:01","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2895.794","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","2903.806","3137.94","3137.94","3137.94","3137.94","3137.94","3137.94","3137.94","3137.94","3137.94","3137.94","3137.94","3137.94","3137.886","3137.886","3137.886","3137.886","3137.886","3137.886","3137.886","3137.886","3137.886","3137.886"
"1984:02","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2872.178","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","2880.146","3112.147","3112.147","3112.147","3112.147","3112.147","3112.147","3112.147","3112.147","3112.147","3112.147","3112.147","3112.147","3112.014","3112.014","3112.014","3112.014","3112.014","3112.014","3112.014","3112.014","3112.014","3112.014"
"1984:03","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2904.319","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","2912.299","3146.728","3146.728","3146.728","3146.728","3146.728","3146.728","3146.728","3146.728","3146.728","3146.728","3146.728","3146.728","3146.68","3146.68","3146.68","3146.68","3146.68","3146.68","3146.68","3146.68","3146.68","3146.68"
"1984:04","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2906.266","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","2914.229","3148.702","3148.702","3148.702","3148.702","3148.702","3148.702","3148.702","3148.702","3148.702","3148.702","3148.702","3148.702","3148.656","3148.656","3148.656","3148.656","3148.656","3148.656","3148.656","3148.656","3148.656","3148.656"
"1984:05","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2913.466","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","2921.509","3156.408","3156.408","3156.408","3156.408","3156.408","3156.408","3156.408","3156.408","3156.408","3156.408","3156.408","3156.408","3156.366","3156.366","3156.366","3156.366","3156.366","3156.366","3156.366","3156.366","3156.366","3156.366"
"1984:06","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2916.814","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","2924.818","3159.975","3159.975","3159.975","3159.975","3159.975","3159.975","3159.975","3159.975","3159.975","3159.975","3159.975","3159.975","3159.871","3159.871","3159.871","3159.871","3159.871","3159.871","3159.871","3159.871","3159.871","3159.871"
"1984:07","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2927.715","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","2935.738","3171.756","3171.756","3171.756","3171.756","3171.756","3171.756","3171.756","3171.756","3171.756","3171.756","3171.756","3171.756","3171.66","3171.66","3171.66","3171.66","3171.66","3171.66","3171.66","3171.66","3171.66","3171.66"
"1984:08","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2953.527","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","2961.659","3199.714","3199.714","3199.714","3199.714","3199.714","3199.714","3199.714","3199.714","3199.714","3199.714","3199.714","3199.714","3199.636","3199.636","3199.636","3199.636","3199.636","3199.636","3199.636","3199.636","3199.636","3199.636"
"1984:09","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2961.669","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","2969.821","3208.566","3208.566","3208.566","3208.566","3208.566","3208.566","3208.566","3208.566","3208.566","3208.566","3208.566","3208.566","3208.494","3208.494","3208.494","3208.494","3208.494","3208.494","3208.494","3208.494","3208.494","3208.494"
"1984:10","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2957.283","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","2965.409","3203.853","3203.853","3203.853","3203.853","3203.853","3203.853","3203.853","3203.853","3203.853","3203.853","3203.853","3203.853","3203.778","3203.778","3203.778","3203.778","3203.778","3203.778","3203.778","3203.778","3203.778","3203.778"
