"DATE","NCPROFAT00M1","NCPROFAT00M2","NCPROFAT00M3","NCPROFAT00M4","NCPROFAT00M5","NCPROFAT00M6","NCPROFAT00M7","NCPROFAT00M8","NCPROFAT00M9","NCPROFAT00M10","NCPROFAT00M11","NCPROFAT00M12","NCPROFAT01M1","NCPROFAT01M2","NCPROFAT01M3","NCPROFAT01M4","NCPROFAT01M5","NCPROFAT01M6","NCPROFAT01M7","NCPROFAT01M8","NCPROFAT01M9","NCPROFAT01M10","NCPROFAT01M11","NCPROFAT01M12","NCPROFAT02M1","NCPROFAT02M2","NCPROFAT02M3","NCPROFAT02M4","NCPROFAT02M5","NCPROFAT02M6","NCPROFAT02M7","NCPROFAT02M8","NCPROFAT02M9","NCPROFAT02M10","NCPROFAT02M11","NCPROFAT02M12","NCPROFAT03M1","NCPROFAT03M2","NCPROFAT03M3","NCPROFAT03M4","NCPROFAT03M5","NCPROFAT03M6","NCPROFAT03M7","NCPROFAT03M8","NCPROFAT03M9","NCPROFAT03M10","NCPROFAT03M11","NCPROFAT03M12","NCPROFAT04M1","NCPROFAT04M2","NCPROFAT04M3","NCPROFAT04M4","NCPROFAT04M5","NCPROFAT04M6","NCPROFAT04M7","NCPROFAT04M8","NCPROFAT04M9","NCPROFAT04M10","NCPROFAT04M11","NCPROFAT04M12","NCPROFAT05M1","NCPROFAT05M2","NCPROFAT05M3","NCPROFAT05M4","NCPROFAT05M5","NCPROFAT05M6","NCPROFAT05M7","NCPROFAT05M8","NCPROFAT05M9","NCPROFAT05M10","NCPROFAT05M11","NCPROFAT05M12","NCPROFAT06M1","NCPROFAT06M2","NCPROFAT06M3","NCPROFAT06M4","NCPROFAT06M5","NCPROFAT06M6","NCPROFAT06M7","NCPROFAT06M8","NCPROFAT06M9","NCPROFAT06M10","NCPROFAT06M11","NCPROFAT06M12","NCPROFAT07M1","NCPROFAT07M2","NCPROFAT07M3","NCPROFAT07M4","NCPROFAT07M5","NCPROFAT07M6","NCPROFAT07M7","NCPROFAT07M8","NCPROFAT07M9","NCPROFAT07M10","NCPROFAT07M11","NCPROFAT07M12","NCPROFAT08M1","NCPROFAT08M2","NCPROFAT08M3","NCPROFAT08M4","NCPROFAT08M5","NCPROFAT08M6","NCPROFAT08M7","NCPROFAT08M8","NCPROFAT08M9","NCPROFAT08M10","NCPROFAT08M11","NCPROFAT08M12","NCPROFAT09M1","NCPROFAT09M2","NCPROFAT09M3","NCPROFAT09M4","NCPROFAT09M5","NCPROFAT09M6","NCPROFAT09M7","NCPROFAT09M8","NCPROFAT09M9","NCPROFAT09M10","NCPROFAT09M11","NCPROFAT09M12"
"1999:Q1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","549.9","549.9","549.9","549.9","549.9","549.9","549.9","549.9","549.9","549.9","549.9","549.9","509.2","509.2","509.2","509.2","509.2","509.2","509.2","509.2","509.2","509.2","509.2","509.2","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.3","499.0","499.0","499.0","499.0","499.0"
"1999:Q2","581.4","581.4","581.4","581.4","581.4","581.4","581.4","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","506.9","506.9","506.9","506.9","506.9","506.9","506.9","506.9","506.9","506.9","506.9","506.9","506.9","506.9","506.9","506.9","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","510.0","520.1","520.1","520.1","520.1","520.1"
"1999:Q3","594.3","594.3","594.3","594.3","594.3","594.3","594.3","564.8","564.8","564.8","564.8","564.8","564.8","564.8","564.8","564.8","564.8","564.8","564.8","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","515.1","523.4","523.4","523.4","523.4","523.4"
"1999:Q4","#N/A","#N/A","#N/A","610.6","610.6","610.6","610.6","599.9","599.9","599.9","599.9","599.9","599.9","599.9","599.9","599.9","599.9","599.9","599.9","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","542.0","542.0","542.0","542.0","542.0","542.0","542.0","542.0","542.0","542.0","542.0","542.0","542.0","542.0","542.0","542.0","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.5","544.4","544.4","544.4","544.4","544.4"
"2000:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","635.0","645.8","634.4","634.4","634.4","634.4","634.4","634.4","634.4","634.4","634.4","634.4","634.4","634.4","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","520.6","520.6","520.6","520.6","520.6"
"2000:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","649.3","650.4","650.4","650.4","650.4","650.4","650.4","650.4","650.4","650.4","650.4","581.6","581.6","581.6","581.6","581.6","581.6","581.6","581.6","581.6","581.6","581.6","581.6","533.3","533.3","533.3","533.3","533.3","533.3","533.3","533.3","533.3","533.3","533.3","533.3","533.3","533.3","533.3","533.3","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","512.2","514.0","514.0","514.0","514.0","514.0"
"2000:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","654.1","654.4","654.4","654.4","654.4","654.4","654.4","654.4","583.4","583.4","583.4","583.4","583.4","583.4","583.4","583.4","583.4","583.4","583.4","583.4","523.2","523.2","523.2","523.2","523.2","523.2","523.2","523.2","523.2","523.2","523.2","523.2","523.2","523.2","523.2","523.2","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","502.3","508.1","508.1","508.1","508.1","508.1"
"2000:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","626.4","626.4","626.4","626.4","563.0","563.0","563.0","563.0","563.0","563.0","563.0","563.0","563.0","563.0","563.0","563.0","509.2","509.2","509.2","509.2","509.2","509.2","509.2","509.2","509.2","509.2","509.2","509.2","509.2","509.2","509.2","509.2","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","503.7","486.8","486.8","486.8","486.8","486.8"
"2001:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","607.2","587.4","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","516.4","516.4","516.4","516.4","516.4","516.4","516.4","516.4","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","524.0","524.0","524.0","524.0","524.0"
"2001:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","508.4","510.3","510.3","510.3","510.3","510.3","510.3","510.3","510.3","510.3","510.3","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","515.8","515.8","515.8","515.8","515.8","515.8","515.8","515.8","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","547.1","547.1","547.1","547.1","547.1"
"2001:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","474.1","475.6","475.6","475.6","475.6","475.6","475.6","475.6","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","473.3","473.3","473.3","473.3","473.3","473.3","473.3","473.3","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","473.6","496.2","496.2","496.2","496.2","496.2"
"2001:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","425.2","425.2","425.2","425.2","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","477.0","477.0","477.0","477.0","477.0","477.0","477.0","477.0","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","472.4","470.4","470.4","470.4","470.4","470.4"
"2002:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","428.9","431.1","437.0","437.0","437.0","437.0","437.0","437.0","437.0","437.0","437.0","437.0","437.0","437.0","437.0","437.0","437.0","437.0","509.0","509.0","509.0","509.0","509.0","509.0","509.0","509.0","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","518.9","505.0","505.0","505.0","505.0","505.0"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","444.2","444.3","444.3","444.3","444.3","444.3","444.3","444.3","444.3","444.3","444.3","444.3","444.3","444.3","444.3","540.9","540.9","540.9","540.9","540.9","540.9","540.9","540.9","562.4","562.4","562.4","562.4","562.4","562.4","562.4","562.4","562.4","562.4","562.4","562.4","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","553.6","548.4","548.4","548.4","548.4","548.4"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","453.7","453.8","453.8","453.8","453.8","453.8","453.8","453.8","453.8","453.8","453.8","453.8","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.8","589.8","589.8","589.8","589.8"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","472.5","472.5","472.5","472.5","472.5","472.5","472.5","472.5","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","622.7","622.7","622.7","622.7","622.7","622.7","622.7","622.7","622.7","622.7","622.7","622.7","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","648.8","648.8","648.8","648.8","648.8"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","484.4","490.2","490.2","490.2","490.2","490.2","595.0","595.0","595.0","595.0","595.0","595.0","595.0","595.0","602.1","602.1","602.1","602.1","602.1","602.1","602.1","602.1","602.1","602.1","602.1","602.1","659.1","659.1","659.1","659.1","659.1","659.1","659.1","659.1","659.1","659.1","659.1","659.1","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","627.1","627.1","627.1","627.1","627.1"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","473.4","465.9","465.9","581.0","581.0","581.0","581.0","581.0","581.0","581.0","581.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","671.4","671.4","671.4","671.4","671.4","671.4","671.4","671.4","671.4","671.4","671.4","671.4","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","622.2","621.2","621.2","621.2","621.2","621.2"
"2003:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","635.4","635.4","635.4","635.4","635.4","635.4","635.4","642.3","642.3","642.3","642.3","642.3","642.3","642.3","642.3","642.3","642.3","642.3","642.3","713.8","713.8","713.8","713.8","713.8","713.8","713.8","713.8","713.8","713.8","713.8","713.8","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","672.7","663.2","663.2","663.2","663.2","663.2"
"2003:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","714.5","714.5","714.5","714.5","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","775.9","775.9","775.9","775.9","775.9","775.9","775.9","775.9","775.9","775.9","775.9","775.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","727.4","727.4","727.4","727.4","727.4"
"2004:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","680.3","688.5","705.9","705.9","705.9","705.9","705.9","705.9","705.9","705.9","705.9","705.9","705.9","705.9","772.3","772.3","772.3","772.3","772.3","772.3","772.3","772.3","772.3","772.3","772.3","772.3","810.3","810.3","810.3","810.3","810.3","810.3","810.3","810.3","810.3","810.3","810.3","810.3","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","845.8","859.7","859.7","859.7","859.7","859.7"
"2004:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","711.0","717.1","717.1","717.1","717.1","717.1","717.1","717.1","717.1","717.1","717.1","790.2","790.2","790.2","790.2","790.2","790.2","790.2","790.2","790.2","790.2","790.2","790.2","841.7","841.7","841.7","841.7","841.7","841.7","841.7","841.7","841.7","841.7","841.7","841.7","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","892.5","911.5","911.5","911.5","911.5","911.5"
"2004:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","703.0","679.5","679.5","679.5","679.5","679.5","679.5","679.5","759.2","759.2","759.2","759.2","759.2","759.2","759.2","759.2","759.2","759.2","759.2","759.2","827.7","827.7","827.7","827.7","827.7","827.7","827.7","827.7","827.7","827.7","827.7","827.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","896.7","960.5","960.5","960.5","960.5","960.5"
"2004:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","762.1","762.1","762.1","762.1","831.1","831.1","831.1","831.1","831.1","831.1","831.1","831.1","831.1","831.1","831.1","831.1","897.1","897.1","897.1","897.1","897.1","897.1","897.1","897.1","897.1","897.1","897.1","897.1","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","954.2","961.5","961.5","961.5","961.5","961.5"
