"DATE","PCONX00M1","PCONX00M2","PCONX00M3","PCONX00M4","PCONX00M5","PCONX00M6","PCONX00M7","PCONX00M8","PCONX00M9","PCONX00M10","PCONX00M11","PCONX00M12","PCONX01M1","PCONX01M2","PCONX01M3","PCONX01M4","PCONX01M5","PCONX01M6","PCONX01M7","PCONX01M8","PCONX01M9","PCONX01M10","PCONX01M11","PCONX01M12","PCONX02M1","PCONX02M2","PCONX02M3","PCONX02M4","PCONX02M5","PCONX02M6","PCONX02M7","PCONX02M8","PCONX02M9","PCONX02M10","PCONX02M11","PCONX02M12","PCONX03M1","PCONX03M2","PCONX03M3","PCONX03M4","PCONX03M5","PCONX03M6","PCONX03M7","PCONX03M8","PCONX03M9","PCONX03M10","PCONX03M11","PCONX03M12","PCONX04M1","PCONX04M2","PCONX04M3","PCONX04M4","PCONX04M5","PCONX04M6","PCONX04M7","PCONX04M8","PCONX04M9","PCONX04M10","PCONX04M11","PCONX04M12","PCONX05M1","PCONX05M2","PCONX05M3","PCONX05M4","PCONX05M5","PCONX05M6","PCONX05M7","PCONX05M8","PCONX05M9","PCONX05M10","PCONX05M11","PCONX05M12","PCONX06M1","PCONX06M2","PCONX06M3","PCONX06M4","PCONX06M5","PCONX06M6","PCONX06M7","PCONX06M8","PCONX06M9","PCONX06M10","PCONX06M11","PCONX06M12","PCONX07M1","PCONX07M2","PCONX07M3","PCONX07M4","PCONX07M5","PCONX07M6","PCONX07M7","PCONX07M8","PCONX07M9","PCONX07M10","PCONX07M11","PCONX07M12","PCONX08M1","PCONX08M2","PCONX08M3","PCONX08M4","PCONX08M5","PCONX08M6","PCONX08M7","PCONX08M8","PCONX08M9","PCONX08M10","PCONX08M11","PCONX08M12","PCONX09M1","PCONX09M2","PCONX09M3","PCONX09M4","PCONX09M5","PCONX09M6","PCONX09M7","PCONX09M8","PCONX09M9","PCONX09M10","PCONX09M11","PCONX09M12"
"1968:Q2","26.44","26.44","26.44","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","22.225","22.225","22.225","22.225","22.225"
"1968:Q3","26.72","26.72","26.72","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","22.473","22.473","22.473","22.473","22.473"
"1968:Q4","27.01","27.01","27.01","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","22.736","22.736","22.736","22.736","22.736"
"1969:Q1","27.29","27.29","27.29","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","22.988","22.988","22.988","22.988","22.988"
"1969:Q2","27.6","27.6","27.6","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","23.265","23.265","23.265","23.265","23.265"
"1969:Q3","27.91","27.91","27.91","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","23.535","23.535","23.535","23.535","23.535"
"1969:Q4","28.22","28.22","28.22","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","23.813","23.813","23.813","23.813","23.813"
"1970:Q1","28.51","28.51","28.51","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","24.072","24.072","24.072","24.072","24.072"
"1970:Q2","28.82","28.82","28.82","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","24.344","24.344","24.344","24.344","24.344"
"1970:Q3","29.15","29.15","29.15","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","24.615","24.615","24.615","24.615","24.615"
"1970:Q4","29.6","29.6","29.6","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","24.961","24.961","24.961","24.961","24.961"
"1971:Q1","30.01","30.01","30.01","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","25.277","25.277","25.277","25.277","25.277"
"1971:Q2","30.38","30.38","30.38","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","25.566","25.566","25.566","25.566","25.566"
"1971:Q3","30.7","30.7","30.7","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","25.807","25.807","25.807","25.807","25.807"
"1971:Q4","30.89","30.89","30.89","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","25.955","25.955","25.955","25.955","25.955"
"1972:Q1","31.21","31.21","31.21","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","26.205","26.205","26.205","26.205","26.205"
"1972:Q2","31.44","31.44","31.44","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","26.383","26.383","26.383","26.383","26.383"
"1972:Q3","31.68","31.68","31.68","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","26.582","26.582","26.582","26.582","26.582"
