"DATE","NCONHHM09M8","NCONHHM09M9","NCONHHM09M10","NCONHHM09M11","NCONHHM09M12","NCONHHM10M1","NCONHHM10M2","NCONHHM10M3","NCONHHM10M4","NCONHHM10M5","NCONHHM10M6","NCONHHM10M7","NCONHHM10M8","NCONHHM10M9","NCONHHM10M10","NCONHHM10M11","NCONHHM10M12","NCONHHM11M1","NCONHHM11M2","NCONHHM11M3","NCONHHM11M4","NCONHHM11M5","NCONHHM11M6","NCONHHM11M7","NCONHHM11M8","NCONHHM11M9","NCONHHM11M10","NCONHHM11M11","NCONHHM11M12","NCONHHM12M1","NCONHHM12M2","NCONHHM12M3","NCONHHM12M4","NCONHHM12M5","NCONHHM12M6","NCONHHM12M7","NCONHHM12M8","NCONHHM12M9","NCONHHM12M10","NCONHHM12M11","NCONHHM12M12","NCONHHM13M1","NCONHHM13M2","NCONHHM13M3","NCONHHM13M4","NCONHHM13M5","NCONHHM13M6","NCONHHM13M7","NCONHHM13M8","NCONHHM13M9","NCONHHM13M10","NCONHHM13M11","NCONHHM13M12","NCONHHM14M1","NCONHHM14M2","NCONHHM14M3","NCONHHM14M4","NCONHHM14M5","NCONHHM14M6","NCONHHM14M7","NCONHHM14M8","NCONHHM14M9","NCONHHM14M10","NCONHHM14M11","NCONHHM14M12","NCONHHM15M1","NCONHHM15M2","NCONHHM15M3","NCONHHM15M4","NCONHHM15M5"
"1979:11","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.473","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482","1634.482"
"1979:12","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.638","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647","1642.647"
"1980:01","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.206","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401","1673.401"
"1980:02","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1676.956","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314","1677.314"
"1980:03","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.376","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874","1683.874"
"1980:04","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1669.959","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572","1670.572"
"1980:05","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.201","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908","1674.908"
"1980:06","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.055","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835","1692.835"
"1980:07","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.042","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863","1720.863"
"1980:08","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1736.341","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177","1737.177"
"1980:09","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1752.673","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5","1753.5"
"1980:10","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1788.254","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042","1789.042"
"1980:11","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1797.495","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211","1798.211"
"1980:12","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1822.703","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314","1823.314"
"1981:01","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.164","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635","1842.635"
"1981:02","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.259","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607","1856.607"
"1981:03","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.134","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374","1875.374"
"1981:04","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.029","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179","1876.179"
"1981:05","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.76","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839","1884.839"
"1981:06","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.236","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263","1904.263"
"1981:07","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.511","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505","1911.505"
"1981:08","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.181","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164","1935.164"
