"DATE","RCONSHH09M8","RCONSHH09M9","RCONSHH09M10","RCONSHH09M11","RCONSHH09M12","RCONSHH10M1","RCONSHH10M2","RCONSHH10M3","RCONSHH10M4","RCONSHH10M5","RCONSHH10M6","RCONSHH10M7","RCONSHH10M8","RCONSHH10M9","RCONSHH10M10","RCONSHH10M11","RCONSHH10M12","RCONSHH11M1","RCONSHH11M2","RCONSHH11M3","RCONSHH11M4","RCONSHH11M5","RCONSHH11M6","RCONSHH11M7","RCONSHH11M8","RCONSHH11M9","RCONSHH11M10","RCONSHH11M11","RCONSHH11M12","RCONSHH12M1","RCONSHH12M2","RCONSHH12M3","RCONSHH12M4","RCONSHH12M5","RCONSHH12M6","RCONSHH12M7","RCONSHH12M8","RCONSHH12M9","RCONSHH12M10","RCONSHH12M11","RCONSHH12M12","RCONSHH13M1","RCONSHH13M2","RCONSHH13M3","RCONSHH13M4","RCONSHH13M5","RCONSHH13M6","RCONSHH13M7","RCONSHH13M8","RCONSHH13M9","RCONSHH13M10","RCONSHH13M11","RCONSHH13M12","RCONSHH14M1","RCONSHH14M2","RCONSHH14M3","RCONSHH14M4","RCONSHH14M5","RCONSHH14M6","RCONSHH14M7","RCONSHH14M8","RCONSHH14M9","RCONSHH14M10","RCONSHH14M11","RCONSHH14M12","RCONSHH15M1","RCONSHH15M2","RCONSHH15M3","RCONSHH15M4","RCONSHH15M5"
"1983:Q3","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2852.9","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","2860.8","3092.6","3092.6","3092.6","3092.6","3092.6","3092.6","3092.6","3092.6","3092.6","3092.6","3092.6","3092.6","3092.5","3092.5","3092.5","3092.5","3092.5","3092.5","3092.5","3092.5","3092.5","3092.5"
"1983:Q4","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2878.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","2886.1","3119.2","3119.2","3119.2","3119.2","3119.2","3119.2","3119.2","3119.2","3119.2","3119.2","3119.2","3119.2","3119.1","3119.1","3119.1","3119.1","3119.1","3119.1","3119.1","3119.1","3119.1","3119.1"
"1984:Q1","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2890.8","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","2898.7","3132.3","3132.3","3132.3","3132.3","3132.3","3132.3","3132.3","3132.3","3132.3","3132.3","3132.3","3132.3","3132.2","3132.2","3132.2","3132.2","3132.2","3132.2","3132.2","3132.2","3132.2","3132.2"
"1984:Q2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2912.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","2920.2","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0","3155.0"
"1984:Q3","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2947.7","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","2955.8","3193.4","3193.4","3193.4","3193.4","3193.4","3193.4","3193.4","3193.4","3193.4","3193.4","3193.4","3193.4","3193.3","3193.3","3193.3","3193.3","3193.3","3193.3","3193.3","3193.3","3193.3","3193.3"
"1984:Q4","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2977.7","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","2985.8","3226.1","3226.1","3226.1","3226.1","3226.1","3226.1","3226.1","3226.1","3226.1","3226.1","3226.1","3226.1","3226.0","3226.0","3226.0","3226.0","3226.0","3226.0","3226.0","3226.0","3226.0","3226.0"
"1985:Q1","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3034.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3042.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8","3287.8"
"1985:Q2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3061.2","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3069.3","3318.1","3318.1","3318.1","3318.1","3318.1","3318.1","3318.1","3318.1","3318.1","3318.1","3318.1","3318.1","3318.0","3318.0","3318.0","3318.0","3318.0","3318.0","3318.0","3318.0","3318.0","3318.0"
"1985:Q3","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3102.1","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3110.4","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0"
"1985:Q4","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3127.5","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3135.8","3394.0","3394.0","3394.0","3394.0","3394.0","3394.0","3394.0","3394.0","3394.0","3394.0","3394.0","3394.0","3393.9","3393.9","3393.9","3393.9","3393.9","3393.9","3393.9","3393.9","3393.9","3393.9"
"1986:Q1","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3133.3","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3141.7","3401.4","3401.4","3401.4","3401.4","3401.4","3401.4","3401.4","3401.4","3401.4","3401.4","3401.4","3401.4","3401.3","3401.3","3401.3","3401.3","3401.3","3401.3","3401.3","3401.3","3401.3","3401.3"
"1986:Q2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3145.2","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3153.5","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.3","3417.3","3417.3","3417.3","3417.3","3417.3","3417.3","3417.3","3417.3","3417.3"
"1986:Q3","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3169.7","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3178.0","3447.6","3447.6","3447.6","3447.6","3447.6","3447.6","3447.6","3447.6","3447.6","3447.6","3447.6","3447.6","3447.5","3447.5","3447.5","3447.5","3447.5","3447.5","3447.5","3447.5","3447.5","3447.5"
"1986:Q4","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3203.9","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3212.1","3486.6","3486.6","3486.6","3486.6","3486.6","3486.6","3486.6","3486.6","3486.6","3486.6","3486.6","3486.6","3486.5","3486.5","3486.5","3486.5","3486.5","3486.5","3486.5","3486.5","3486.5","3486.5"
"1987:Q1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.1","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3249.9","3538.0","3538.0","3538.0","3538.0","3538.0","3538.0","3538.0","3538.0","3538.0","3538.0","3538.0","3538.0","3537.8","3537.8","3537.8","3537.8","3537.8","3537.8","3537.8","3537.8","3537.8","3537.8"
"1987:Q2","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3279.7","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3280.4","3573.9","3573.9","3573.9","3573.9","3573.9","3573.9","3573.9","3573.9","3573.9","3573.9","3573.9","3573.9","3573.8","3573.8","3573.8","3573.8","3573.8","3573.8","3573.8","3573.8","3573.8","3573.8"
"1987:Q3","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3305.9","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3306.5","3605.2","3605.2","3605.2","3605.2","3605.2","3605.2","3605.2","3605.2","3605.2","3605.2","3605.2","3605.2","3605.1","3605.1","3605.1","3605.1","3605.1","3605.1","3605.1","3605.1","3605.1","3605.1"
"1987:Q4","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3338.9","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3339.5","3639.4","3639.4","3639.4","3639.4","3639.4","3639.4","3639.4","3639.4","3639.4","3639.4","3639.4","3639.4","3639.3","3639.3","3639.3","3639.3","3639.3","3639.3","3639.3","3639.3","3639.3","3639.3"
"1988:Q1","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3374.5","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3375.2","3685.3","3685.3","3685.3","3685.3","3685.3","3685.3","3685.3","3685.3","3685.3","3685.3","3685.3","3685.3","3685.2","3685.2","3685.2","3685.2","3685.2","3685.2","3685.2","3685.2","3685.2","3685.2"
"1988:Q2","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.0","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3400.8","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0","3714.0"
"1988:Q3","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3441.9","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3442.7","3764.2","3764.2","3764.2","3764.2","3764.2","3764.2","3764.2","3764.2","3764.2","3764.2","3764.2","3764.2","3764.0","3764.0","3764.0","3764.0","3764.0","3764.0","3764.0","3764.0","3764.0","3764.0"
"1988:Q4","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3470.8","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3471.6","3793.5","3793.5","3793.5","3793.5","3793.5","3793.5","3793.5","3793.5","3793.5","3793.5","3793.5","3793.5","3793.4","3793.4","3793.4","3793.4","3793.4","3793.4","3793.4","3793.4","3793.4","3793.4"
"1989:Q1","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3488.3","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3489.0","3818.6","3818.6","3818.6","3818.6","3818.6","3818.6","3818.6","3818.6","3818.6","3818.6","3818.6","3818.6","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5"
"1989:Q2","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.0","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3496.6","3828.6","3828.6","3828.6","3828.6","3828.6","3828.6","3828.6","3828.6","3828.6","3828.6","3828.6","3828.6","3828.5","3828.5","3828.5","3828.5","3828.5","3828.5","3828.5","3828.5","3828.5","3828.5"
"1989:Q3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.3","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3518.9","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8","3849.8"
"1989:Q4","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3550.6","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3551.2","3881.9","3881.9","3881.9","3881.9","3881.9","3881.9","3881.9","3881.9","3881.9","3881.9","3881.9","3881.9","3881.7","3881.7","3881.7","3881.7","3881.7","3881.7","3881.7","3881.7","3881.7","3881.7"
"1990:Q1","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3563.4","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3564.0","3900.5","3900.5","3900.5","3900.5","3900.5","3900.5","3900.5","3900.5","3900.5","3900.5","3900.5","3900.5","3900.4","3900.4","3900.4","3900.4","3900.4","3900.4","3900.4","3900.4","3900.4","3900.4"
"1990:Q2","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.1","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3601.7","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4","3940.4"
"1990:Q3","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.0","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3621.6","3963.8","3963.8","3963.8","3963.8","3963.8","3963.8","3963.8","3963.8","3963.8","3963.8","3963.8","3963.8","3963.7","3963.7","3963.7","3963.7","3963.7","3963.7","3963.7","3963.7","3963.7","3963.7"
"1990:Q4","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.3","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3607.9","3950.3","3950.3","3950.3","3950.3","3950.3","3950.3","3950.3","3950.3","3950.3","3950.3","3950.3","3950.3","3950.2","3950.2","3950.2","3950.2","3950.2","3950.2","3950.2","3950.2","3950.2","3950.2"
"1991:Q1","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3607.5","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3608.0","3946.8","3946.8","3946.8","3946.8","3946.8","3946.8","3946.8","3946.8","3946.8","3946.8","3946.8","3946.8","3946.6","3946.6","3946.6","3946.6","3946.6","3946.6","3946.6","3946.6","3946.6","3946.6"
"1991:Q2","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3639.0","3985.9","3985.9","3985.9","3985.9","3985.9","3985.9","3985.9","3985.9","3985.9","3985.9","3985.9","3985.9","3985.8","3985.8","3985.8","3985.8","3985.8","3985.8","3985.8","3985.8","3985.8","3985.8"
"1991:Q3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.3","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3643.8","3998.1","3998.1","3998.1","3998.1","3998.1","3998.1","3998.1","3998.1","3998.1","3998.1","3998.1","3998.1","3998.0","3998.0","3998.0","3998.0","3998.0","3998.0","3998.0","3998.0","3998.0","3998.0"
"1991:Q4","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.0","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","3661.6","4019.2","4019.2","4019.2","4019.2","4019.2","4019.2","4019.2","4019.2","4019.2","4019.2","4019.2","4019.2","4019.0","4019.0","4019.0","4019.0","4019.0","4019.0","4019.0","4019.0","4019.0","4019.0"
"1992:Q1","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3705.8","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","3706.4","4078.6","4078.6","4078.6","4078.6","4078.6","4078.6","4078.6","4078.6","4078.6","4078.6","4078.6","4078.6","4078.5","4078.5","4078.5","4078.5","4078.5","4078.5","4078.5","4078.5","4078.5","4078.5"
"1992:Q2","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3723.4","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","3724.1","4104.1","4104.1","4104.1","4104.1","4104.1","4104.1","4104.1","4104.1","4104.1","4104.1","4104.1","4104.1","4104.0","4104.0","4104.0","4104.0","4104.0","4104.0","4104.0","4104.0","4104.0","4104.0"
"1992:Q3","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3760.8","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","3761.5","4143.7","4143.7","4143.7","4143.7","4143.7","4143.7","4143.7","4143.7","4143.7","4143.7","4143.7","4143.7","4143.5","4143.5","4143.5","4143.5","4143.5","4143.5","4143.5","4143.5","4143.5","4143.5"
