"DATE","PCONHH09M8","PCONHH09M9","PCONHH09M10","PCONHH09M11","PCONHH09M12","PCONHH10M1","PCONHH10M2","PCONHH10M3","PCONHH10M4","PCONHH10M5","PCONHH10M6","PCONHH10M7","PCONHH10M8","PCONHH10M9","PCONHH10M10","PCONHH10M11","PCONHH10M12","PCONHH11M1","PCONHH11M2","PCONHH11M3","PCONHH11M4","PCONHH11M5","PCONHH11M6","PCONHH11M7","PCONHH11M8","PCONHH11M9","PCONHH11M10","PCONHH11M11","PCONHH11M12","PCONHH12M1","PCONHH12M2","PCONHH12M3","PCONHH12M4","PCONHH12M5","PCONHH12M6","PCONHH12M7","PCONHH12M8","PCONHH12M9","PCONHH12M10","PCONHH12M11","PCONHH12M12","PCONHH13M1","PCONHH13M2","PCONHH13M3","PCONHH13M4","PCONHH13M5","PCONHH13M6","PCONHH13M7","PCONHH13M8","PCONHH13M9","PCONHH13M10","PCONHH13M11","PCONHH13M12","PCONHH14M1","PCONHH14M2","PCONHH14M3","PCONHH14M4","PCONHH14M5","PCONHH14M6","PCONHH14M7","PCONHH14M8","PCONHH14M9","PCONHH14M10","PCONHH14M11","PCONHH14M12","PCONHH15M1","PCONHH15M2","PCONHH15M3","PCONHH15M4","PCONHH15M5","PCONHH15M6"
"1977:Q4","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.208","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","36.225","34.036","34.036","34.036","34.036","34.036","34.036","34.036","34.036","34.036","34.036","34.036","34.036","34.037","34.037","34.037","34.037","34.037","34.037","34.037","34.037","34.037","34.037","34.037"
"1978:Q1","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.813","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","36.83","34.604","34.604","34.604","34.604","34.604","34.604","34.604","34.604","34.604","34.604","34.604","34.604","34.605","34.605","34.605","34.605","34.605","34.605","34.605","34.605","34.605","34.605","34.605"
"1978:Q2","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.576","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","37.593","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322","35.322"
"1978:Q3","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.23","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","38.248","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937","35.937"
"1978:Q4","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.96","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","38.978","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623"
"1979:Q1","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.688","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","39.706","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307","37.307"
"1979:Q2","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.77","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","40.789","38.324","38.324","38.324","38.324","38.324","38.324","38.324","38.324","38.324","38.324","38.324","38.324","38.325","38.325","38.325","38.325","38.325","38.325","38.325","38.325","38.325","38.325","38.325"
"1979:Q3","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.765","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","41.784","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26","39.26"
"1979:Q4","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.773","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","42.793","40.207","40.207","40.207","40.207","40.207","40.207","40.207","40.207","40.207","40.207","40.207","40.207","40.208","40.208","40.208","40.208","40.208","40.208","40.208","40.208","40.208","40.208","40.208"
"1980:Q1","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.059","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","44.08","41.416","41.416","41.416","41.416","41.416","41.416","41.416","41.416","41.416","41.416","41.416","41.416","41.417","41.417","41.417","41.417","41.417","41.417","41.417","41.417","41.417","41.417","41.417"
"1980:Q2","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.127","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","45.148","42.42","42.42","42.42","42.42","42.42","42.42","42.42","42.42","42.42","42.42","42.42","42.42","42.421","42.421","42.421","42.421","42.421","42.421","42.421","42.421","42.421","42.421","42.421"
"1980:Q3","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.209","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","46.231","43.437","43.437","43.437","43.437","43.437","43.437","43.437","43.437","43.437","43.437","43.437","43.437","43.438","43.438","43.438","43.438","43.438","43.438","43.438","43.438","43.438","43.438","43.438"
"1980:Q4","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.358","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","47.379","44.516","44.516","44.516","44.516","44.516","44.516","44.516","44.516","44.516","44.516","44.516","44.516","44.517","44.517","44.517","44.517","44.517","44.517","44.517","44.517","44.517","44.517","44.517"
"1981:Q1","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.594","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","48.616","45.679","45.679","45.679","45.679","45.679","45.679","45.679","45.679","45.679","45.679","45.679","45.679","45.68","45.68","45.68","45.68","45.68","45.68","45.68","45.68","45.68","45.68","45.68"
"1981:Q2","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.388","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","49.411","46.425","46.425","46.425","46.425","46.425","46.425","46.425","46.425","46.425","46.425","46.425","46.425","46.426","46.426","46.426","46.426","46.426","46.426","46.426","46.426","46.426","46.426","46.426"
"1981:Q3","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.222","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","50.245","47.209","47.209","47.209","47.209","47.209","47.209","47.209","47.209","47.209","47.209","47.209","47.209","47.21","47.21","47.21","47.21","47.21","47.21","47.21","47.21","47.21","47.21","47.21"
"1981:Q4","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.01","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","51.033","47.95","47.95","47.95","47.95","47.95","47.95","47.95","47.95","47.95","47.95","47.95","47.95","47.951","47.951","47.951","47.951","47.951","47.951","47.951","47.951","47.951","47.951","47.951"
"1982:Q1","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.685","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","51.709","48.584","48.584","48.584","48.584","48.584","48.584","48.584","48.584","48.584","48.584","48.584","48.584","48.585","48.585","48.585","48.585","48.585","48.585","48.585","48.585","48.585","48.585","48.585"
"1982:Q2","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.207","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","52.231","49.075","49.075","49.075","49.075","49.075","49.075","49.075","49.075","49.075","49.075","49.075","49.075","49.076","49.076","49.076","49.076","49.076","49.076","49.076","49.076","49.076","49.076","49.076"
"1982:Q3","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.053","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","49.87","49.87","49.87","49.87","49.87","49.87","49.87","49.87","49.87","49.87","49.87","49.87","49.871","49.871","49.871","49.871","49.871","49.871","49.871","49.871","49.871","49.871","49.871"
"1982:Q4","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.676","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","50.456","50.456","50.456","50.456","50.456","50.456","50.456","50.456","50.456","50.456","50.456","50.456","50.457","50.457","50.457","50.457","50.457","50.457","50.457","50.457","50.457","50.457","50.457"
"1983:Q1","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.183","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","54.208","50.933","50.933","50.933","50.933","50.933","50.933","50.933","50.933","50.933","50.933","50.933","50.933","50.934","50.934","50.934","50.934","50.934","50.934","50.934","50.934","50.934","50.934","50.934"
"1983:Q2","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.692","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","54.718","51.412","51.412","51.412","51.412","51.412","51.412","51.412","51.412","51.412","51.412","51.412","51.412","51.413","51.413","51.413","51.413","51.413","51.413","51.413","51.413","51.413","51.413","51.413"
"1983:Q3","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.448","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","55.474","52.122","52.122","52.122","52.122","52.122","52.122","52.122","52.122","52.122","52.122","52.122","52.122","52.123","52.123","52.123","52.123","52.123","52.123","52.123","52.123","52.123","52.123","52.123"
"1983:Q4","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","55.871","52.495","52.495","52.495","52.495","52.495","52.495","52.495","52.495","52.495","52.495","52.495","52.495","52.496","52.496","52.496","52.496","52.496","52.496","52.496","52.496","52.496","52.496","52.496"
"1984:Q1","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.462","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","56.488","53.076","53.076","53.076","53.076","53.076","53.076","53.076","53.076","53.076","53.076","53.076","53.076","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077","53.077"
"1984:Q2","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.021","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","57.047","53.601","53.601","53.601","53.601","53.601","53.601","53.601","53.601","53.601","53.601","53.601","53.601","53.602","53.602","53.602","53.602","53.602","53.602","53.602","53.602","53.602","53.602","53.602"
"1984:Q3","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.486","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","57.512","54.038","54.038","54.038","54.038","54.038","54.038","54.038","54.038","54.038","54.038","54.038","54.038","54.039","54.039","54.039","54.039","54.039","54.039","54.039","54.039","54.039","54.039","54.039"
"1984:Q4","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.868","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","57.895","54.397","54.397","54.397","54.397","54.397","54.397","54.397","54.397","54.397","54.397","54.397","54.397","54.398","54.398","54.398","54.398","54.398","54.398","54.398","54.398","54.398","54.398","54.398"
"1985:Q1","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.498","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","55.062","55.062","55.062","55.062","55.062","55.062","55.062","55.062","55.062","55.062","55.062","55.062","55.063","55.063","55.063","55.063","55.063","55.063","55.063","55.063","55.063","55.063","55.063"
"1985:Q2","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.95","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","58.977","55.542","55.542","55.542","55.542","55.542","55.542","55.542","55.542","55.542","55.542","55.542","55.542","55.543","55.543","55.543","55.543","55.543","55.543","55.543","55.543","55.543","55.543","55.543"
"1985:Q3","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.327","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","59.354","55.989","55.989","55.989","55.989","55.989","55.989","55.989","55.989","55.989","55.989","55.989","55.989","55.99","55.99","55.99","55.99","55.99","55.99","55.99","55.99","55.99","55.99","55.99"
"1985:Q4","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.788","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","59.815","56.364","56.364","56.364","56.364","56.364","56.364","56.364","56.364","56.364","56.364","56.364","56.364","56.365","56.365","56.365","56.365","56.365","56.365","56.365","56.365","56.365","56.365","56.365"
"1986:Q1","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.248","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","60.276","56.794","56.794","56.794","56.794","56.794","56.794","56.794","56.794","56.794","56.794","56.794","56.794","56.795","56.795","56.795","56.795","56.795","56.795","56.795","56.795","56.795","56.795","56.795"
"1986:Q2","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.315","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","60.343","56.751","56.751","56.751","56.751","56.751","56.751","56.751","56.751","56.751","56.751","56.751","56.751","56.752","56.752","56.752","56.752","56.752","56.752","56.752","56.752","56.752","56.752","56.752"
"1986:Q3","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.779","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","60.807","57.055","57.055","57.055","57.055","57.055","57.055","57.055","57.055","57.055","57.055","57.055","57.055","57.056","57.056","57.056","57.056","57.056","57.056","57.056","57.056","57.056","57.056","57.056"
"1986:Q4","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.237","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","61.265","57.407","57.407","57.407","57.407","57.407","57.407","57.407","57.407","57.407","57.407","57.407","57.407","57.408","57.408","57.408","57.408","57.408","57.408","57.408","57.408","57.408","57.408","57.408"
"1987:Q1","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","61.984","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","62.012","57.957","57.957","57.957","57.957","57.957","57.957","57.957","57.957","57.957","57.957","57.957","57.957","57.958","57.958","57.958","57.958","57.958","57.958","57.958","57.958","57.958","57.958","57.958"
"1987:Q2","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.547","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","62.576","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.525","58.526","58.526","58.526","58.526","58.526","58.526","58.526","58.526","58.526","58.526","58.526"
"1987:Q3","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.199","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","63.228","59.078","59.078","59.078","59.078","59.078","59.078","59.078","59.078","59.078","59.078","59.078","59.078","59.079","59.079","59.079","59.079","59.079","59.079","59.079","59.079","59.079","59.079","59.079"
"1987:Q4","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.755","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","63.784","59.607","59.607","59.607","59.607","59.607","59.607","59.607","59.607","59.607","59.607","59.607","59.607","59.608","59.608","59.608","59.608","59.608","59.608","59.608","59.608","59.608","59.608","59.608"
"1988:Q1","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.312","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","64.342","60.081","60.081","60.081","60.081","60.081","60.081","60.081","60.081","60.081","60.081","60.081","60.081","60.082","60.082","60.082","60.082","60.082","60.082","60.082","60.082","60.082","60.082","60.082"
"1988:Q2","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.037","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","65.067","60.764","60.764","60.764","60.764","60.764","60.764","60.764","60.764","60.764","60.764","60.764","60.764","60.765","60.765","60.765","60.765","60.765","60.765","60.765","60.765","60.765","60.765","60.765"
"1988:Q3","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.866","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","65.896","61.536","61.536","61.536","61.536","61.536","61.536","61.536","61.536","61.536","61.536","61.536","61.536","61.537","61.537","61.537","61.537","61.537","61.537","61.537","61.537","61.537","61.537","61.537"
"1988:Q4","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.526","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","66.556","62.175","62.175","62.175","62.175","62.175","62.175","62.175","62.175","62.175","62.175","62.175","62.175","62.176","62.176","62.176","62.176","62.176","62.176","62.176","62.176","62.176","62.176","62.176"
