"DATE","NCPROFAT90M1","NCPROFAT90M2","NCPROFAT90M3","NCPROFAT90M4","NCPROFAT90M5","NCPROFAT90M6","NCPROFAT90M7","NCPROFAT90M8","NCPROFAT90M9","NCPROFAT90M10","NCPROFAT90M11","NCPROFAT90M12","NCPROFAT91M1","NCPROFAT91M2","NCPROFAT91M3","NCPROFAT91M4","NCPROFAT91M5","NCPROFAT91M6","NCPROFAT91M7","NCPROFAT91M8","NCPROFAT91M9","NCPROFAT91M10","NCPROFAT91M11","NCPROFAT91M12","NCPROFAT92M1","NCPROFAT92M2","NCPROFAT92M3","NCPROFAT92M4","NCPROFAT92M5","NCPROFAT92M6","NCPROFAT92M7","NCPROFAT92M8","NCPROFAT92M9","NCPROFAT92M10","NCPROFAT92M11","NCPROFAT92M12","NCPROFAT93M1","NCPROFAT93M2","NCPROFAT93M3","NCPROFAT93M4","NCPROFAT93M5","NCPROFAT93M6","NCPROFAT93M7","NCPROFAT93M8","NCPROFAT93M9","NCPROFAT93M10","NCPROFAT93M11","NCPROFAT93M12","NCPROFAT94M1","NCPROFAT94M2","NCPROFAT94M3","NCPROFAT94M4","NCPROFAT94M5","NCPROFAT94M6","NCPROFAT94M7","NCPROFAT94M8","NCPROFAT94M9","NCPROFAT94M10","NCPROFAT94M11","NCPROFAT94M12","NCPROFAT95M1","NCPROFAT95M2","NCPROFAT95M3","NCPROFAT95M4","NCPROFAT95M5","NCPROFAT95M6","NCPROFAT95M7","NCPROFAT95M8","NCPROFAT95M9","NCPROFAT95M10","NCPROFAT95M11","NCPROFAT95M12","NCPROFAT96M1","NCPROFAT96M2","NCPROFAT96M3","NCPROFAT96M4","NCPROFAT96M5","NCPROFAT96M6","NCPROFAT96M7","NCPROFAT96M8","NCPROFAT96M9","NCPROFAT96M10","NCPROFAT96M11","NCPROFAT96M12","NCPROFAT97M1","NCPROFAT97M2","NCPROFAT97M3","NCPROFAT97M4","NCPROFAT97M5","NCPROFAT97M6","NCPROFAT97M7","NCPROFAT97M8","NCPROFAT97M9","NCPROFAT97M10","NCPROFAT97M11","NCPROFAT97M12","NCPROFAT98M1","NCPROFAT98M2","NCPROFAT98M3","NCPROFAT98M4","NCPROFAT98M5","NCPROFAT98M6","NCPROFAT98M7","NCPROFAT98M8","NCPROFAT98M9","NCPROFAT98M10","NCPROFAT98M11","NCPROFAT98M12","NCPROFAT99M1","NCPROFAT99M2","NCPROFAT99M3","NCPROFAT99M4","NCPROFAT99M5","NCPROFAT99M6","NCPROFAT99M7","NCPROFAT99M8","NCPROFAT99M9","NCPROFAT99M10","NCPROFAT99M11","NCPROFAT99M12"
"1988:Q4","175.6","175.6","175.6","175.6","175.6","175.6","175.6","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","231.0","260.5","260.5"
"1989:Q1","173.6","173.6","173.6","173.6","173.6","173.6","173.6","186.7","186.7","186.7","186.7","186.7","186.7","186.7","186.7","186.7","186.7","186.7","186.7","186.7","186.7","186.7","186.7","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","249.3","249.3"
"1989:Q2","161.1","161.1","161.1","161.1","161.1","161.1","161.1","173.8","173.8","173.8","173.8","173.8","173.8","173.8","173.8","173.8","173.8","173.8","173.8","173.8","173.8","173.8","173.8","206.2","206.2","206.2","206.2","206.2","206.2","206.2","206.2","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","202.0","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","206.7","235.5","235.5"
"1989:Q3","152.4","152.4","152.4","152.4","152.4","152.4","152.4","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","195.7","195.7","195.7","195.7","195.7","195.7","195.7","195.7","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","190.5","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","196.9","223.4","223.4"
"1989:Q4","#N/A","#N/A","#N/A","156.7","156.7","156.7","156.7","166.3","166.3","166.3","166.3","166.3","166.3","166.3","166.3","166.3","166.3","166.3","166.3","166.3","166.3","166.3","166.3","203.0","203.0","203.0","203.0","203.0","203.0","203.0","203.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","232.8","232.8"
"1990:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","157.0","158.5","167.1","167.1","167.1","167.1","167.1","167.1","167.1","167.1","167.1","167.1","167.1","167.1","167.1","167.1","167.1","167.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","216.8","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","250.7","250.7"
"1990:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","166.7","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","229.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","261.8","261.8"
"1990:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","177.2","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","196.3","196.3","196.3","196.3","196.3","196.3","196.3","196.3","224.0","224.0","224.0","224.0","224.0","224.0","224.0","224.0","224.0","224.0","224.0","224.0","224.0","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","264.7","264.7"
"1990:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","181.1","177.6","177.6","177.6","177.6","177.6","177.6","177.6","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","221.0","221.0","221.0","221.0","221.0","221.0","221.0","221.0","221.0","221.0","221.0","221.0","221.0","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","231.8","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","237.1","266.5","266.5"
"1991:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","167.6","166.4","166.4","166.4","166.4","166.4","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","216.3","216.3","216.3","216.3","216.3","216.3","216.3","216.3","216.3","216.3","216.3","216.3","216.3","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","234.1","234.1","234.1","234.1","234.1","234.1","234.1","234.1","234.1","234.1","234.1","234.1","234.1","234.1","234.1","234.1","234.1","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","281.1","281.1"
"1991:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","163.7","160.6","160.6","182.7","182.7","182.7","182.7","182.7","182.7","182.7","182.7","209.4","209.4","209.4","209.4","209.4","209.4","209.4","209.4","209.4","209.4","209.4","209.4","209.4","229.4","229.4","229.4","229.4","229.4","229.4","229.4","229.4","229.4","229.4","229.4","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","277.9","277.9"
"1991:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","189.9","189.6","189.6","189.6","189.6","189.6","189.6","189.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","229.5","229.5","229.5","229.5","229.5","229.5","229.5","229.5","229.5","229.5","229.5","231.6","231.6","231.6","231.6","231.6","231.6","231.6","231.6","231.6","231.6","231.6","231.6","231.6","231.6","231.6","231.6","231.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","238.6","280.9","280.9"
"1991:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","190.3","189.7","189.7","189.7","207.4","207.4","207.4","207.4","207.4","207.4","207.4","207.4","207.4","207.4","207.4","207.4","207.4","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.0","240.0","240.0","240.0","240.0","240.0","240.0","240.0","240.0","240.0","240.0","240.0","240.0","240.0","240.0","240.0","240.0","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","247.6","290.3","290.3"
"1992:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","204.9","211.2","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","257.3","257.3","257.3","257.3","257.3","257.3","257.3","257.3","257.3","257.3","257.3","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","314.2","314.2"
"1992:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","234.6","232.7","232.7","232.7","232.7","232.7","232.7","232.7","232.7","232.7","232.7","232.7","256.5","256.5","256.5","256.5","256.5","256.5","256.5","256.5","256.5","256.5","256.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","320.9","320.9"
"1992:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","218.8","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","234.9","234.9","234.9","234.9","234.9","234.9","234.9","234.9","234.9","234.9","234.9","234.9","234.9","234.9","234.9","234.9","234.9","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","281.9","281.9"
"1992:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","242.6","241.0","241.0","241.0","241.0","254.9","254.9","254.9","254.9","254.9","254.9","254.9","254.9","254.9","254.9","254.9","264.8","264.8","264.8","264.8","264.8","264.8","264.8","264.8","264.8","264.8","264.8","264.8","264.8","264.8","264.8","264.8","264.8","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","316.8","316.8"
"1993:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","253.8","245.7","245.7","258.9","258.9","258.9","258.9","258.9","258.9","258.9","258.9","258.9","258.9","258.9","273.0","273.0","273.0","273.0","273.0","273.0","273.0","273.0","273.0","273.0","273.0","273.0","273.0","273.0","273.0","273.0","273.0","284.6","284.6","284.6","284.6","284.6","284.6","284.6","285.6","285.6","285.6","285.6","285.6","285.6","285.6","285.6","285.6","285.6","285.6","285.6","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","325.6","325.6"
"1993:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","264.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","296.2","296.2","296.2","296.2","296.2","296.2","296.2","295.0","295.0","295.0","295.0","295.0","295.0","295.0","295.0","295.0","295.0","295.0","295.0","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","296.1","340.8","340.8"
"1993:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","274.4","274.3","274.3","274.3","274.3","274.3","274.3","274.3","288.9","288.9","288.9","288.9","288.9","288.9","288.9","288.9","288.9","288.9","288.9","288.9","288.9","288.9","288.9","288.9","288.9","298.6","298.6","298.6","298.6","298.6","298.6","298.6","298.6","298.6","298.6","298.6","298.6","298.6","298.6","298.6","298.6","298.6","298.6","298.6","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","298.4","343.5","343.5"
"1993:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","297.4","295.9","295.9","295.9","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","322.7","322.7","322.7","322.7","322.7","322.7","322.7","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","370.1","370.1"
"1994:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","284.9","287.5","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","300.3","300.3","300.3","300.3","300.3","300.3","300.3","304.1","304.1","304.1","304.1","304.1","304.1","304.1","304.1","304.1","304.1","304.1","304.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","349.4","349.4"
