"DATE","HSTARTS10M1","HSTARTS10M2","HSTARTS10M3","HSTARTS10M4","HSTARTS10M5","HSTARTS10M6","HSTARTS10M7","HSTARTS10M8","HSTARTS10M9","HSTARTS10M10","HSTARTS10M11","HSTARTS10M12","HSTARTS11M1","HSTARTS11M2","HSTARTS11M3","HSTARTS11M4","HSTARTS11M5","HSTARTS11M6","HSTARTS11M7","HSTARTS11M8","HSTARTS11M9","HSTARTS11M10","HSTARTS11M11","HSTARTS11M12","HSTARTS12M1","HSTARTS12M2","HSTARTS12M3","HSTARTS12M4","HSTARTS12M5","HSTARTS12M6","HSTARTS12M7","HSTARTS12M8","HSTARTS12M9","HSTARTS12M10","HSTARTS12M11","HSTARTS12M12","HSTARTS13M1","HSTARTS13M2","HSTARTS13M3","HSTARTS13M4","HSTARTS13M5","HSTARTS13M6","HSTARTS13M7","HSTARTS13M8","HSTARTS13M9","HSTARTS13M10","HSTARTS13M11","HSTARTS13M12","HSTARTS14M1","HSTARTS14M2","HSTARTS14M3","HSTARTS14M4","HSTARTS14M5","HSTARTS14M6","HSTARTS14M7","HSTARTS14M8","HSTARTS14M9","HSTARTS14M10","HSTARTS14M11","HSTARTS14M12","HSTARTS15M1","HSTARTS15M2","HSTARTS15M3","HSTARTS15M4","HSTARTS15M5"
"1961:10","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0","1415.0"
"1961:11","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0","1385.0"
"1961:12","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0","1365.0"
"1962:01","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0","1361.0"
"1962:02","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0","1278.0"
"1962:03","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0"
"1962:04","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0"
"1962:05","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0","1483.0"
"1962:06","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0","1404.0"
"1962:07","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0"
"1962:08","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0"
"1962:09","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0","1324.0"
"1962:10","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0","1533.0"
"1962:11","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0"
"1962:12","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0","1564.0"
"1963:01","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0","1244.0"
"1963:02","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0","1456.0"
"1963:03","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0","1534.0"
"1963:04","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0","1689.0"
"1963:05","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0","1641.0"
"1963:06","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0","1588.0"
"1963:07","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0","1614.0"
"1963:08","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0","1639.0"
"1963:09","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0","1763.0"
"1963:10","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0","1779.0"
"1963:11","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0","1622.0"
"1963:12","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0"
"1964:01","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0","1603.0"
"1964:02","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0","1820.0"
"1964:03","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0","1517.0"
"1964:04","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0","1448.0"
"1964:05","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0"
"1964:06","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0","1550.0"
"1964:07","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0","1562.0"
"1964:08","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0","1569.0"
"1964:09","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0","1455.0"
"1964:10","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0"
"1964:11","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0","1486.0"
