"DATE","P90M1","P90M2","P90M3","P90M4","P90M5","P90M6","P90M7","P90M8","P90M9","P90M10","P90M11","P90M12","P91M1","P91M2","P91M3","P91M4","P91M5","P91M6","P91M7","P91M8","P91M9","P91M10","P91M11","P91M12","P92M1","P92M2","P92M3","P92M4","P92M5","P92M6","P92M7","P92M8","P92M9","P92M10","P92M11","P92M12","P93M1","P93M2","P93M3","P93M4","P93M5","P93M6","P93M7","P93M8","P93M9","P93M10","P93M11","P93M12","P94M1","P94M2","P94M3","P94M4","P94M5","P94M6","P94M7","P94M8","P94M9","P94M10","P94M11","P94M12","P95M1","P95M2","P95M3","P95M4","P95M5","P95M6","P95M7","P95M8","P95M9","P95M10","P95M11","P95M12","P96M1","P96M2","P96M3","P96M4","P96M5","P96M6","P96M7","P96M8","P96M9","P96M10","P96M11","P96M12","P97M1","P97M2","P97M3","P97M4","P97M5","P97M6","P97M7","P97M8","P97M9","P97M10","P97M11","P97M12","P98M1","P98M2","P98M3","P98M4","P98M5","P98M6","P98M7","P98M8","P98M9","P98M10","P98M11","P98M12","P99M1","P99M2","P99M3","P99M4","P99M5","P99M6","P99M7","P99M8","P99M9","P99M10","P99M11","P99M12"
"1952:Q3","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","25.5115","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","21.555","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","19.98","#N/A","#N/A"
"1952:Q4","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","25.8743","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","21.8482","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","20.09","#N/A","#N/A"
"1953:Q1","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","25.8977","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","21.8693","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","20.1","#N/A","#N/A"
"1953:Q2","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","25.8911","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","21.9666","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","#N/A","#N/A"
"1953:Q3","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","25.9561","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","22.0274","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","20.21","#N/A","#N/A"
"1953:Q4","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","25.8096","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","21.9483","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","20.27","#N/A","#N/A"
"1954:Q1","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","26.1515","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","22.0556","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","20.36","#N/A","#N/A"
"1954:Q2","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","26.2703","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","22.1056","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","20.43","#N/A","#N/A"
"1954:Q3","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","26.2906","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","22.1255","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","20.42","#N/A","#N/A"
"1954:Q4","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","26.4943","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","22.34","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","20.44","#N/A","#N/A"
"1955:Q1","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","26.81","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","22.5136","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","20.52","#N/A","#N/A"
"1955:Q2","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","27.0781","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","22.7795","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","20.62","#N/A","#N/A"
"1955:Q3","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","27.2667","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","22.9952","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","20.77","#N/A","#N/A"
"1955:Q4","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","27.4511","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","23.1451","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","20.92","#N/A","#N/A"
"1956:Q1","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","27.677","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","23.3688","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12","#N/A","#N/A"
"1956:Q2","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","27.9193","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","23.5252","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","21.34","#N/A","#N/A"
"1956:Q3","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","28.2142","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","23.7377","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","21.58","#N/A","#N/A"
"1956:Q4","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","28.45","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","23.8969","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","#N/A","#N/A"
"1957:Q1","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","28.7968","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","24.2267","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","21.96","#N/A","#N/A"
"1957:Q2","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","28.9487","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","24.3405","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","22.1","#N/A","#N/A"
"1957:Q3","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","29.2347","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","24.5192","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","22.26","#N/A","#N/A"
