"DATE","RG70M1","RG70M2","RG70M3","RG70M4","RG70M5","RG70M6","RG70M7","RG70M8","RG70M9","RG70M10","RG70M11","RG70M12","RG71M1","RG71M2","RG71M3","RG71M4","RG71M5","RG71M6","RG71M7","RG71M8","RG71M9","RG71M10","RG71M11","RG71M12","RG72M1","RG72M2","RG72M3","RG72M4","RG72M5","RG72M6","RG72M7","RG72M8","RG72M9","RG72M10","RG72M11","RG72M12","RG73M1","RG73M2","RG73M3","RG73M4","RG73M5","RG73M6","RG73M7","RG73M8","RG73M9","RG73M10","RG73M11","RG73M12","RG74M1","RG74M2","RG74M3","RG74M4","RG74M5","RG74M6","RG74M7","RG74M8","RG74M9","RG74M10","RG74M11","RG74M12","RG75M1","RG75M2","RG75M3","RG75M4","RG75M5","RG75M6","RG75M7","RG75M8","RG75M9","RG75M10","RG75M11","RG75M12","RG76M1","RG76M2","RG76M3","RG76M4","RG76M5","RG76M6","RG76M7","RG76M8","RG76M9","RG76M10","RG76M11","RG76M12","RG77M1","RG77M2","RG77M3","RG77M4","RG77M5","RG77M6","RG77M7","RG77M8","RG77M9","RG77M10","RG77M11","RG77M12","RG78M1","RG78M2","RG78M3","RG78M4","RG78M5","RG78M6","RG78M7","RG78M8","RG78M9","RG78M10","RG78M11","RG78M12","RG79M1","RG79M2","RG79M3","RG79M4","RG79M5","RG79M6","RG79M7","RG79M8","RG79M9","RG79M10","RG79M11","RG79M12"
"1971:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","139.7","139.5","139.5","139.6","139.6","139.6","139.6","139.6","139.6","137.6","137.6","137.6","137.6","137.6","137.6","137.6","137.6","137.6","137.6","137.6","137.6","138.6","138.6","138.6","138.6","138.6","138.6","138.6","138.6","138.6","138.6","138.6","138.6","139.7","139.7","139.7","139.7","139.7","139.7","139.7","139.7","139.7","139.7","139.7","139.7","139.7","139.7","139.7","139.7","139.7","139.7","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5","250.5"
"1971:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","142.9","142.6","142.6","142.6","142.6","142.6","141.1","141.1","141.1","141.1","141.1","141.1","141.1","141.1","141.1","141.1","141.1","141.1","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","142.6","142.6","142.6","142.6","142.6","142.6","142.6","142.6","142.6","142.6","142.6","142.6","142.6","142.6","142.6","142.6","142.6","142.6","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0","251.0"
"1972:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","144.8","144.1","144.1","142.2","142.2","142.2","142.2","142.2","142.2","142.2","142.2","142.2","142.2","142.2","142.2","142.7","142.7","142.7","142.7","142.7","142.7","142.7","142.7","142.7","142.7","142.7","142.7","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1"
"1972:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","144.1","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","144.0","144.0","144.0","144.0","144.0","144.0","144.0","144.0","144.0","144.0","144.0","144.0","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2"
"1972:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","143.6","142.6","142.6","142.6","142.6","142.6","142.6","142.6","142.6","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","141.8","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0"
"1972:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","143.0","142.7","142.7","142.7","142.7","142.7","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.0","143.0","143.0","143.0","143.0","143.0","143.0","143.0","143.0","143.0","143.0","143.0","143.0","143.0","143.0","143.0","143.0","143.0","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2","253.2"
"1973:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","142.9","142.9","142.9","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.1","144.1","144.1","144.1","144.1","144.1","144.1","144.1","144.1","144.1","144.1","144.1","144.1","144.1","144.1","144.1","144.1","144.1","254.7","254.7","254.7","254.7","254.7","254.7","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2","255.2"
"1973:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","144.9","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","250.5","250.5","250.5","250.5","250.5","250.5","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2"
"1973:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","145.4","145.0","145.0","145.0","145.0","145.0","145.0","145.0","145.0","143.7","143.7","143.7","143.7","143.7","143.7","143.7","143.7","143.7","143.7","143.7","143.7","143.7","143.7","143.7","143.7","143.7","143.7","251.1","251.1","251.1","251.1","251.1","251.1","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8"
"1973:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","144.8","144.1","144.1","144.1","144.1","144.1","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","253.5","253.5","253.5","253.5","253.5","253.5","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0","252.0"
"1974:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","146.1","146.8","146.8","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","254.0","254.0","254.0","254.0","254.0","254.0","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2"
"1974:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","145.3","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","255.0","255.0","255.0","255.0","255.0","255.0","256.1","256.1","256.1","256.1","256.1","256.1","256.1","256.1","256.1","256.1","256.1","256.1","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6","257.6"
"1974:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","145.4","145.9","145.9","145.9","145.9","145.9","145.9","145.9","145.9","145.9","145.9","145.9","145.9","145.9","145.9","254.7","254.7","254.7","254.7","254.7","254.7","257.1","257.1","257.1","257.1","257.1","257.1","257.1","257.1","257.1","257.1","257.1","257.1","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5","258.5"
"1974:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","145.8","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","253.6","253.6","253.6","253.6","253.6","253.6","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3"
"1975:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","148.3","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","255.1","255.1","255.1","255.1","255.1","255.1","257.1","257.1","257.1","257.1","257.1","257.1","257.1","257.1","257.1","257.1","257.1","257.1","259.4","259.4","259.4","259.4","259.4","259.4","259.4","259.4","259.4","259.4","259.4","259.4","259.3","259.3","259.3","259.3","259.3","259.3","259.3","259.3","259.3","259.3","259.3","259.3","259.3","259.3","259.3","259.3","259.3"
"1975:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","149.3","149.2","149.2","149.2","149.2","149.2","254.9","254.9","254.9","254.9","254.9","254.9","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","262.3","262.3","262.3","262.3","262.3","262.3","262.3","262.3","262.3","262.3","262.3","262.3","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6","261.6"
"1975:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","149.6","150.1","150.1","258.7","258.7","258.7","258.7","258.7","258.7","262.4","262.4","262.4","262.4","262.4","262.4","262.4","262.4","262.4","262.4","262.4","262.4","264.8","264.8","264.8","264.8","264.8","264.8","264.8","264.8","264.8","264.8","264.8","264.8","263.8","263.8","263.8","263.8","263.8","263.8","263.8","263.8","263.8","263.8","263.8","263.8","263.8","263.8","263.8","263.8","263.8"
"1975:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","261.1","261.6","261.6","261.6","261.6","261.6","265.2","265.2","265.2","265.2","265.2","265.2","265.2","265.2","265.2","265.2","265.2","265.2","265.4","265.4","265.4","265.4","265.4","265.4","265.4","265.4","265.4","265.4","265.4","265.4","265.7","265.7","265.7","265.7","265.7","265.7","265.7","265.7","265.7","265.7","265.7","265.7","265.7","265.7","265.7","265.7","265.7"
"1976:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","261.6","261.7","261.7","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","263.9","263.9","263.9","263.9","263.9","263.9","263.9","263.9","263.9","263.9","263.9","263.9","264.3","264.3","264.3","264.3","264.3","264.3","264.3","264.3","264.3","264.3","264.3","264.3","264.7","264.7","264.7","264.7","264.7"
"1976:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","264.6","263.6","263.6","263.6","263.6","263.6","263.6","263.6","263.6","263.6","263.6","263.6","264.4","264.5","264.5","264.5","264.5","264.5","264.5","264.5","264.5","264.5","264.5","264.5","263.2","263.2","263.2","263.2","263.2","263.2","263.2","263.2","263.2","263.2","263.2","263.2","262.9","262.9","262.9","262.9","262.9"
"1976:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","265.6","265.5","265.5","265.5","265.5","265.5","265.5","265.5","265.5","264.6","264.6","264.6","264.6","264.6","264.6","264.6","264.6","264.6","264.6","264.6","264.6","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.7","262.7","262.7","262.7","262.7"
