"DATE","RGSL90M1","RGSL90M2","RGSL90M3","RGSL90M4","RGSL90M5","RGSL90M6","RGSL90M7","RGSL90M8","RGSL90M9","RGSL90M10","RGSL90M11","RGSL90M12","RGSL91M1","RGSL91M2","RGSL91M3","RGSL91M4","RGSL91M5","RGSL91M6","RGSL91M7","RGSL91M8","RGSL91M9","RGSL91M10","RGSL91M11","RGSL91M12","RGSL92M1","RGSL92M2","RGSL92M3","RGSL92M4","RGSL92M5","RGSL92M6","RGSL92M7","RGSL92M8","RGSL92M9","RGSL92M10","RGSL92M11","RGSL92M12","RGSL93M1","RGSL93M2","RGSL93M3","RGSL93M4","RGSL93M5","RGSL93M6","RGSL93M7","RGSL93M8","RGSL93M9","RGSL93M10","RGSL93M11","RGSL93M12","RGSL94M1","RGSL94M2","RGSL94M3","RGSL94M4","RGSL94M5","RGSL94M6","RGSL94M7","RGSL94M8","RGSL94M9","RGSL94M10","RGSL94M11","RGSL94M12","RGSL95M1","RGSL95M2","RGSL95M3","RGSL95M4","RGSL95M5","RGSL95M6","RGSL95M7","RGSL95M8","RGSL95M9","RGSL95M10","RGSL95M11","RGSL95M12","RGSL96M1","RGSL96M2","RGSL96M3","RGSL96M4","RGSL96M5","RGSL96M6","RGSL96M7","RGSL96M8","RGSL96M9","RGSL96M10","RGSL96M11","RGSL96M12","RGSL97M1","RGSL97M2","RGSL97M3","RGSL97M4","RGSL97M5","RGSL97M6","RGSL97M7","RGSL97M8","RGSL97M9","RGSL97M10","RGSL97M11","RGSL97M12","RGSL98M1","RGSL98M2","RGSL98M3","RGSL98M4","RGSL98M5","RGSL98M6","RGSL98M7","RGSL98M8","RGSL98M9","RGSL98M10","RGSL98M11","RGSL98M12","RGSL99M1","RGSL99M2","RGSL99M3","RGSL99M4","RGSL99M5","RGSL99M6","RGSL99M7","RGSL99M8","RGSL99M9","RGSL99M10","RGSL99M11","RGSL99M12"
"1952:Q3","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","168.3704","#N/A","#N/A"
"1952:Q4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","118.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","144.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","172.416","#N/A","#N/A"
"1953:Q1","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","176.2409","#N/A","#N/A"
"1953:Q2","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","175.8732","#N/A","#N/A"
"1953:Q3","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","180.5808","#N/A","#N/A"
"1953:Q4","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","184.9941","#N/A","#N/A"
"1954:Q1","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","130.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","191.6142","#N/A","#N/A"
"1954:Q2","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","131.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","192.2762","#N/A","#N/A"
"1954:Q3","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","135.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","197.7194","#N/A","#N/A"
"1954:Q4","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","136.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","164.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","198.6756","#N/A","#N/A"
"1955:Q1","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","207.1346","#N/A","#N/A"
"1955:Q2","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","143.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","210.0033","#N/A","#N/A"
"1955:Q3","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","143.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","209.5619","#N/A","#N/A"
"1955:Q4","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","174.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","210.7389","#N/A","#N/A"
"1956:Q1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","212.9455","#N/A","#N/A"
"1956:Q2","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","178.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","215.4465","#N/A","#N/A"
"1956:Q3","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","216.6234","#N/A","#N/A"
"1956:Q4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","150.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","218.7565","#N/A","#N/A"
"1957:Q1","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","224.2732","#N/A","#N/A"
"1957:Q2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","187.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","226.1121","#N/A","#N/A"
"1957:Q3","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","189.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","229.3486","#N/A","#N/A"
