"DATE","RCONND65Q4","RCONND66Q1","RCONND66Q2","RCONND66Q3","RCONND66Q4","RCONND67Q1","RCONND67Q2","RCONND67Q3","RCONND67Q4","RCONND68Q1","RCONND68Q2","RCONND68Q3","RCONND68Q4","RCONND69Q1","RCONND69Q2","RCONND69Q3","RCONND69Q4","RCONND70Q1","RCONND70Q2","RCONND70Q3","RCONND70Q4","RCONND71Q1","RCONND71Q2","RCONND71Q3","RCONND71Q4","RCONND72Q1","RCONND72Q2","RCONND72Q3","RCONND72Q4","RCONND73Q1","RCONND73Q2","RCONND73Q3","RCONND73Q4","RCONND74Q1","RCONND74Q2","RCONND74Q3","RCONND74Q4","RCONND75Q1","RCONND75Q2","RCONND75Q3","RCONND75Q4","RCONND76Q1","RCONND76Q2","RCONND76Q3","RCONND76Q4","RCONND77Q1","RCONND77Q2","RCONND77Q3","RCONND77Q4","RCONND78Q1","RCONND78Q2","RCONND78Q3","RCONND78Q4","RCONND79Q1","RCONND79Q2","RCONND79Q3","RCONND79Q4","RCONND80Q1","RCONND80Q2","RCONND80Q3","RCONND80Q4","RCONND81Q1","RCONND81Q2","RCONND81Q3","RCONND81Q4","RCONND82Q1","RCONND82Q2","RCONND82Q3","RCONND82Q4","RCONND83Q1","RCONND83Q2","RCONND83Q3","RCONND83Q4","RCONND84Q1","RCONND84Q2","RCONND84Q3","RCONND84Q4","RCONND85Q1","RCONND85Q2","RCONND85Q3","RCONND85Q4","RCONND86Q1","RCONND86Q2","RCONND86Q3","RCONND86Q4","RCONND87Q1","RCONND87Q2","RCONND87Q3","RCONND87Q4","RCONND88Q1","RCONND88Q2","RCONND88Q3","RCONND88Q4","RCONND89Q1","RCONND89Q2","RCONND89Q3","RCONND89Q4","RCONND90Q1","RCONND90Q2","RCONND90Q3","RCONND90Q4","RCONND91Q1","RCONND91Q2","RCONND91Q3","RCONND91Q4","RCONND92Q1","RCONND92Q2","RCONND92Q3","RCONND92Q4","RCONND93Q1","RCONND93Q2","RCONND93Q3","RCONND93Q4","RCONND94Q1","RCONND94Q2","RCONND94Q3","RCONND94Q4","RCONND95Q1","RCONND95Q2","RCONND95Q3","RCONND95Q4","RCONND96Q1","RCONND96Q2","RCONND96Q3","RCONND96Q4","RCONND97Q1","RCONND97Q2","RCONND97Q3","RCONND97Q4","RCONND98Q1","RCONND98Q2","RCONND98Q3","RCONND98Q4","RCONND99Q1","RCONND99Q2","RCONND99Q3","RCONND99Q4","RCONND00Q1","RCONND00Q2","RCONND00Q3","RCONND00Q4","RCONND01Q1","RCONND01Q2","RCONND01Q3","RCONND01Q4","RCONND02Q1","RCONND02Q2","RCONND02Q3","RCONND02Q4","RCONND03Q1","RCONND03Q2","RCONND03Q3","RCONND03Q4","RCONND04Q1","RCONND04Q2","RCONND04Q3","RCONND04Q4","RCONND05Q1","RCONND05Q2","RCONND05Q3","RCONND05Q4","RCONND06Q1","RCONND06Q2","RCONND06Q3","RCONND06Q4","RCONND07Q1","RCONND07Q2","RCONND07Q3","RCONND07Q4","RCONND08Q1","RCONND08Q2","RCONND08Q3","RCONND08Q4","RCONND09Q1","RCONND09Q2","RCONND09Q3","RCONND09Q4","RCONND10Q1","RCONND10Q2","RCONND10Q3","RCONND10Q4","RCONND11Q1","RCONND11Q2","RCONND11Q3","RCONND11Q4","RCONND12Q1","RCONND12Q2","RCONND12Q3","RCONND12Q4","RCONND13Q1","RCONND13Q2","RCONND13Q3","RCONND13Q4","RCONND14Q1","RCONND14Q2","RCONND14Q3","RCONND14Q4","RCONND15Q1","RCONND15Q2"
"1998:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1561.4","1565.1","1565.1","1712.6","1712.6","1712.6","1716.0","1716.0","1716.0","1716.0","1715.3","1715.3","1715.3","1715.3","1715.3","1715.3","1715.3","1715.3","1715.3","1715.3","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1825.5","1607.2","1607.2","1607.2","1607.2","1607.2","1607.2","1607.2","1607.2","1607.0","1607.0","1607.0","1607.0","1607.0","1607.0","1607.0","1607.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0"
"1999:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1599.9","1600.9","1749.5","1749.5","1749.5","1748.5","1748.5","1748.5","1748.5","1738.8","1738.8","1738.8","1738.8","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1849.2","1636.9","1636.9","1636.9","1636.9","1636.9","1636.9","1636.9","1636.9","1636.7","1636.7","1636.7","1636.7","1636.7","1636.7","1636.7","1636.7","1780.2","1780.2","1780.2","1780.2","1780.2","1780.2","1780.2","1780.2"
"1999:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1612.7","1763.7","1763.7","1763.7","1765.0","1765.0","1765.0","1765.0","1757.2","1757.2","1757.2","1757.2","1756.7","1756.7","1756.7","1756.7","1756.7","1756.7","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1867.9","1652.3","1652.3","1652.3","1652.3","1652.3","1652.3","1652.3","1652.3","1652.1","1652.1","1652.1","1652.1","1652.1","1652.1","1652.1","1652.1","1796.8","1796.8","1796.8","1796.8","1796.8","1796.8","1796.8","1796.8"
"1999:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1779.3","1779.3","1779.3","1786.1","1786.1","1786.1","1786.1","1768.6","1768.6","1768.6","1768.6","1767.7","1767.7","1767.7","1767.7","1767.7","1767.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1873.7","1660.1","1660.1","1660.1","1660.1","1660.1","1660.1","1660.1","1660.1","1660.0","1660.0","1660.0","1660.0","1660.0","1660.0","1660.0","1660.0","1805.1","1805.1","1805.1","1805.1","1805.1","1805.1","1805.1","1805.1"
"1999:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1805.9","1812.0","1818.1","1818.1","1818.1","1818.1","1801.1","1801.1","1801.1","1801.1","1799.9","1799.9","1799.9","1799.9","1799.9","1799.9","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1915.7","1694.1","1694.1","1694.1","1694.1","1694.1","1694.1","1694.1","1694.1","1694.0","1694.0","1694.0","1694.0","1694.0","1694.0","1694.0","1694.0","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8"
"2000:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1842.4","1844.8","1844.8","1844.8","1844.8","1823.8","1823.8","1823.8","1823.8","1809.7","1809.7","1809.7","1809.7","1809.7","1809.7","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1679.5","1679.5","1679.5","1679.5","1679.5","1679.5","1679.5","1679.5","1679.3","1679.3","1679.3","1679.3","1679.3","1679.3","1679.3","1679.3","1825.7","1825.7","1825.7","1825.7","1825.7","1825.7","1825.7","1825.7"
"2000:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1860.9","1861.1","1861.1","1861.1","1844.9","1844.9","1844.9","1844.9","1831.6","1831.6","1831.6","1831.6","1831.6","1831.6","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1713.1","1713.1","1713.1","1713.1","1713.1","1713.1","1713.1","1713.1","1712.9","1712.9","1712.9","1712.9","1712.9","1712.9","1712.9","1712.9","1862.0","1862.0","1862.0","1862.0","1862.0","1862.0","1862.0","1862.0"
"2000:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1883.3","1882.6","1882.6","1864.1","1864.1","1864.1","1864.1","1840.9","1840.9","1840.9","1840.9","1840.9","1840.9","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1724.7","1724.7","1724.7","1724.7","1724.7","1724.7","1724.7","1724.7","1724.5","1724.5","1724.5","1724.5","1724.5","1724.5","1724.5","1724.5","1874.3","1874.3","1874.3","1874.3","1874.3","1874.3","1874.3","1874.3"
"2000:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1886.3","1887.4","1866.8","1866.8","1866.8","1866.8","1853.1","1853.1","1853.1","1853.1","1853.1","1853.1","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1741.6","1741.6","1741.6","1741.6","1741.6","1741.6","1741.6","1741.6","1741.4","1741.4","1741.4","1741.4","1741.4","1741.4","1741.4","1741.4","1892.3","1892.3","1892.3","1892.3","1892.3","1892.3","1892.3","1892.3"
"2001:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1899.6","1878.0","1878.0","1878.0","1878.0","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1974.5","1974.5","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1731.4","1731.4","1731.4","1731.4","1731.4","1731.4","1731.4","1731.4","1731.2","1731.2","1731.2","1731.2","1731.2","1731.2","1731.2","1731.2","1881.0","1881.0","1881.0","1881.0","1881.0","1881.0","1881.0","1881.0"
"2001:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1880.1","1879.4","1879.4","1879.4","1862.3","1862.3","1862.3","1862.3","1862.3","1862.3","1969.1","1969.1","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1739.7","1739.7","1739.7","1739.7","1739.7","1739.7","1739.7","1739.7","1739.5","1739.5","1739.5","1739.5","1739.5","1739.5","1739.5","1739.5","1889.8","1889.8","1889.8","1889.8","1889.8","1889.8","1889.8","1889.8"
"2001:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1882.1","1882.0","1882.0","1868.3","1868.3","1868.3","1868.3","1868.3","1868.3","1983.4","1983.4","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1748.1","1748.1","1748.1","1748.1","1748.1","1748.1","1748.1","1748.1","1747.9","1747.9","1747.9","1747.9","1747.9","1747.9","1747.9","1747.9","1898.6","1898.6","1898.6","1898.6","1898.6","1898.6","1898.6","1898.6"
