"DATE","RINVRESID90M1","RINVRESID90M2","RINVRESID90M3","RINVRESID90M4","RINVRESID90M5","RINVRESID90M6","RINVRESID90M7","RINVRESID90M8","RINVRESID90M9","RINVRESID90M10","RINVRESID90M11","RINVRESID90M12","RINVRESID91M1","RINVRESID91M2","RINVRESID91M3","RINVRESID91M4","RINVRESID91M5","RINVRESID91M6","RINVRESID91M7","RINVRESID91M8","RINVRESID91M9","RINVRESID91M10","RINVRESID91M11","RINVRESID91M12","RINVRESID92M1","RINVRESID92M2","RINVRESID92M3","RINVRESID92M4","RINVRESID92M5","RINVRESID92M6","RINVRESID92M7","RINVRESID92M8","RINVRESID92M9","RINVRESID92M10","RINVRESID92M11","RINVRESID92M12","RINVRESID93M1","RINVRESID93M2","RINVRESID93M3","RINVRESID93M4","RINVRESID93M5","RINVRESID93M6","RINVRESID93M7","RINVRESID93M8","RINVRESID93M9","RINVRESID93M10","RINVRESID93M11","RINVRESID93M12","RINVRESID94M1","RINVRESID94M2","RINVRESID94M3","RINVRESID94M4","RINVRESID94M5","RINVRESID94M6","RINVRESID94M7","RINVRESID94M8","RINVRESID94M9","RINVRESID94M10","RINVRESID94M11","RINVRESID94M12","RINVRESID95M1","RINVRESID95M2","RINVRESID95M3","RINVRESID95M4","RINVRESID95M5","RINVRESID95M6","RINVRESID95M7","RINVRESID95M8","RINVRESID95M9","RINVRESID95M10","RINVRESID95M11","RINVRESID95M12","RINVRESID96M1","RINVRESID96M2","RINVRESID96M3","RINVRESID96M4","RINVRESID96M5","RINVRESID96M6","RINVRESID96M7","RINVRESID96M8","RINVRESID96M9","RINVRESID96M10","RINVRESID96M11","RINVRESID96M12","RINVRESID97M1","RINVRESID97M2","RINVRESID97M3","RINVRESID97M4","RINVRESID97M5","RINVRESID97M6","RINVRESID97M7","RINVRESID97M8","RINVRESID97M9","RINVRESID97M10","RINVRESID97M11","RINVRESID97M12","RINVRESID98M1","RINVRESID98M2","RINVRESID98M3","RINVRESID98M4","RINVRESID98M5","RINVRESID98M6","RINVRESID98M7","RINVRESID98M8","RINVRESID98M9","RINVRESID98M10","RINVRESID98M11","RINVRESID98M12","RINVRESID99M1","RINVRESID99M2","RINVRESID99M3","RINVRESID99M4","RINVRESID99M5","RINVRESID99M6","RINVRESID99M7","RINVRESID99M8","RINVRESID99M9","RINVRESID99M10","RINVRESID99M11","RINVRESID99M12"
"1952:Q3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","#N/A","#N/A"
"1952:Q4","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","73.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","#N/A","#N/A"
"1953:Q1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","#N/A","#N/A"
"1953:Q2","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","97.4","#N/A","#N/A"
"1953:Q3","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","#N/A","#N/A"
"1953:Q4","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","#N/A","#N/A"
"1954:Q1","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","#N/A","#N/A"
"1954:Q2","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","90.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","#N/A","#N/A"
"1954:Q3","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","96.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","#N/A","#N/A"
"1954:Q4","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","87.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","112.8","#N/A","#N/A"
"1955:Q1","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","93.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","109.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","#N/A","#N/A"
"1955:Q2","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","111.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","#N/A","#N/A"
"1955:Q3","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","#N/A","#N/A"
"1955:Q4","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","88.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","#N/A","#N/A"
"1956:Q1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","86.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","112.2","#N/A","#N/A"
"1956:Q2","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","#N/A","#N/A"
"1956:Q3","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","#N/A","#N/A"
"1956:Q4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","96.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","#N/A","#N/A"
"1957:Q1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","#N/A","#N/A"
"1957:Q2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","#N/A","#N/A"
"1957:Q3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","#N/A","#N/A"
"1957:Q4","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","#N/A","#N/A"
"1958:Q1","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","88.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","97.9","#N/A","#N/A"
"1958:Q2","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","#N/A","#N/A"
