"DATE","RIMP00M1","RIMP00M2","RIMP00M3","RIMP00M4","RIMP00M5","RIMP00M6","RIMP00M7","RIMP00M8","RIMP00M9","RIMP00M10","RIMP00M11","RIMP00M12","RIMP01M1","RIMP01M2","RIMP01M3","RIMP01M4","RIMP01M5","RIMP01M6","RIMP01M7","RIMP01M8","RIMP01M9","RIMP01M10","RIMP01M11","RIMP01M12","RIMP02M1","RIMP02M2","RIMP02M3","RIMP02M4","RIMP02M5","RIMP02M6","RIMP02M7","RIMP02M8","RIMP02M9","RIMP02M10","RIMP02M11","RIMP02M12","RIMP03M1","RIMP03M2","RIMP03M3","RIMP03M4","RIMP03M5","RIMP03M6","RIMP03M7","RIMP03M8","RIMP03M9","RIMP03M10","RIMP03M11","RIMP03M12","RIMP04M1","RIMP04M2","RIMP04M3","RIMP04M4","RIMP04M5","RIMP04M6","RIMP04M7","RIMP04M8","RIMP04M9","RIMP04M10","RIMP04M11","RIMP04M12","RIMP05M1","RIMP05M2","RIMP05M3","RIMP05M4","RIMP05M5","RIMP05M6","RIMP05M7","RIMP05M8","RIMP05M9","RIMP05M10","RIMP05M11","RIMP05M12","RIMP06M1","RIMP06M2","RIMP06M3","RIMP06M4","RIMP06M5","RIMP06M6","RIMP06M7","RIMP06M8","RIMP06M9","RIMP06M10","RIMP06M11","RIMP06M12","RIMP07M1","RIMP07M2","RIMP07M3","RIMP07M4","RIMP07M5","RIMP07M6","RIMP07M7","RIMP07M8","RIMP07M9","RIMP07M10","RIMP07M11","RIMP07M12","RIMP08M1","RIMP08M2","RIMP08M3","RIMP08M4","RIMP08M5","RIMP08M6","RIMP08M7","RIMP08M8","RIMP08M9","RIMP08M10","RIMP08M11","RIMP08M12","RIMP09M1","RIMP09M2","RIMP09M3","RIMP09M4","RIMP09M5","RIMP09M6","RIMP09M7","RIMP09M8","RIMP09M9","RIMP09M10","RIMP09M11","RIMP09M12"
"1999:Q1","1300.887","1300.887","1300.887","1300.9","1300.9","1300.9","1300.9","1283.1","1283.1","1283.1","1283.1","1283.1","1283.1","1283.1","1283.1","1283.1","1283.1","1283.1","1283.1","1290.6","1290.6","1290.6","1290.6","1290.6","1290.6","1290.6","1290.6","1290.6","1290.6","1290.6","1290.6","1290.7","1290.7","1290.7","1290.7","1290.7","1290.7","1290.7","1290.7","1290.7","1290.7","1290.7","1290.7","1290.7","1290.7","1290.7","1290.7","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1242.2","1383.1","1383.1","1383.1","1383.1","1383.1"
"1999:Q2","1345.384","1345.384","1345.384","1345.4","1345.4","1345.4","1345.4","1332.2","1332.2","1332.2","1332.2","1332.2","1332.2","1332.2","1332.2","1332.2","1332.2","1332.2","1332.2","1331.4","1331.4","1331.4","1331.4","1331.4","1331.4","1331.4","1331.4","1331.4","1331.4","1331.4","1331.4","1337.7","1337.7","1337.7","1337.7","1337.7","1337.7","1337.7","1337.7","1337.7","1337.7","1337.7","1337.7","1337.7","1337.7","1337.7","1337.7","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1286.4","1427.2","1427.2","1427.2","1427.2","1427.2"
"1999:Q3","1392.982","1392.982","1392.982","1393.0","1393.0","1393.0","1393.0","1385.2","1385.2","1385.2","1385.2","1385.2","1385.2","1385.2","1385.2","1385.2","1385.2","1385.2","1385.2","1375.1","1375.1","1375.1","1375.1","1375.1","1375.1","1375.1","1375.1","1375.1","1375.1","1375.1","1375.1","1383.7","1383.7","1383.7","1383.7","1383.7","1383.7","1383.7","1383.7","1383.7","1383.7","1383.7","1383.7","1383.7","1383.7","1383.7","1383.7","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1331.3","1478.9","1478.9","1478.9","1478.9","1478.9"
"1999:Q4","#N/A","1428.588","1426.662","1422.3","1422.3","1422.3","1422.3","1420.9","1420.9","1420.9","1420.9","1420.9","1420.9","1420.9","1420.9","1420.9","1420.9","1420.9","1420.9","1409.8","1409.8","1409.8","1409.8","1409.8","1409.8","1409.8","1409.8","1409.8","1409.8","1409.8","1409.8","1415.2","1415.2","1415.2","1415.2","1415.2","1415.2","1415.2","1415.2","1415.2","1415.2","1415.2","1415.2","1415.2","1415.2","1415.2","1415.2","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1514.4","1514.4","1514.4","1514.4","1514.4"
"2000:Q1","#N/A","#N/A","#N/A","#N/A","1454.8","1465.5","1462.1","1461.7","1461.7","1461.7","1461.7","1461.7","1461.7","1461.7","1461.7","1461.7","1461.7","1461.7","1461.7","1466.6","1466.6","1466.6","1466.6","1466.6","1466.6","1466.6","1466.6","1466.6","1466.6","1466.6","1466.6","1464.6","1464.6","1464.6","1464.6","1464.6","1464.6","1464.6","1464.6","1464.6","1464.6","1464.6","1464.6","1464.6","1464.6","1464.6","1464.6","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1411.5","1575.8","1575.8","1575.8","1575.8","1575.8"
"2000:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1520.3","1528.3","1525.2","1525.2","1525.2","1525.2","1525.2","1525.2","1525.2","1525.2","1525.2","1525.2","1523.4","1523.4","1523.4","1523.4","1523.4","1523.4","1523.4","1523.4","1523.4","1523.4","1523.4","1523.4","1528.5","1528.5","1528.5","1528.5","1528.5","1528.5","1528.5","1528.5","1528.5","1528.5","1528.5","1528.5","1528.5","1528.5","1528.5","1528.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1466.5","1623.9","1623.9","1623.9","1623.9","1623.9"
"2000:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1575.5","1587.7","1586.4","1586.4","1586.4","1586.4","1586.4","1586.4","1586.4","1570.6","1570.6","1570.6","1570.6","1570.6","1570.6","1570.6","1570.6","1570.6","1570.6","1570.6","1570.6","1578.6","1578.6","1578.6","1578.6","1578.6","1578.6","1578.6","1578.6","1578.6","1578.6","1578.6","1578.6","1578.6","1578.6","1578.6","1578.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1515.6","1680.6","1680.6","1680.6","1680.6","1680.6"
"2000:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1588.4","1583.6","1581.5","1581.5","1581.5","1581.5","1568.5","1568.5","1568.5","1568.5","1568.5","1568.5","1568.5","1568.5","1568.5","1568.5","1568.5","1568.5","1572.2","1572.2","1572.2","1572.2","1572.2","1572.2","1572.2","1572.2","1572.2","1572.2","1572.2","1572.2","1572.2","1572.2","1572.2","1572.2","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1509.5","1679.3","1679.3","1679.3","1679.3","1679.3"
"2001:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1538.5","1544.0","1559.8","1548.6","1548.6","1548.6","1548.6","1548.6","1548.6","1548.6","1548.6","1548.6","1548.6","1548.6","1548.6","1540.3","1540.3","1540.3","1540.3","1540.3","1540.3","1540.3","1540.3","1540.3","1540.3","1540.3","1540.3","1540.3","1540.3","1540.3","1540.3","1485.5","1485.5","1485.5","1485.5","1485.5","1485.5","1485.5","1485.5","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1495.4","1654.8","1654.8","1654.8","1654.8","1654.8"
"2001:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1522.0","1517.9","1515.0","1515.0","1515.0","1515.0","1515.0","1515.0","1515.0","1515.0","1515.0","1515.0","1513.6","1513.6","1513.6","1513.6","1513.6","1513.6","1513.6","1513.6","1513.6","1513.6","1513.6","1513.6","1513.6","1513.6","1513.6","1513.6","1452.7","1452.7","1452.7","1452.7","1452.7","1452.7","1452.7","1452.7","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1445.8","1605.5","1605.5","1605.5","1605.5","1605.5"
"2001:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1454.0","1463.7","1463.2","1463.2","1463.2","1463.2","1463.2","1463.2","1463.2","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1467.0","1411.9","1411.9","1411.9","1411.9","1411.9","1411.9","1411.9","1411.9","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1407.1","1566.7","1566.7","1566.7","1566.7","1566.7"
"2001:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1450.6","1437.2","1434.9","1434.9","1434.9","1434.9","1447.2","1447.2","1447.2","1447.2","1447.2","1447.2","1447.2","1447.2","1447.2","1447.2","1447.2","1447.2","1447.2","1447.2","1447.2","1447.2","1398.2","1398.2","1398.2","1398.2","1398.2","1398.2","1398.2","1398.2","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1394.9","1548.0","1548.0","1548.0","1548.0","1548.0"
"2002:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1487.6","1479.0","1463.8","1477.1","1477.1","1477.1","1477.1","1477.1","1477.1","1477.1","1477.1","1477.1","1477.1","1477.1","1477.1","1477.1","1477.1","1477.1","1477.1","1426.7","1426.7","1426.7","1426.7","1426.7","1426.7","1426.7","1426.7","1436.5","1436.5","1436.5","1436.5","1436.5","1436.5","1436.5","1436.5","1436.5","1436.5","1436.5","1436.5","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1434.0","1586.8","1586.8","1586.8","1586.8","1586.8"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1557.1","1555.0","1552.9","1552.9","1552.9","1552.9","1552.9","1552.9","1552.9","1552.9","1552.9","1552.9","1552.9","1552.9","1552.9","1552.9","1484.1","1484.1","1484.1","1484.1","1484.1","1484.1","1484.1","1484.1","1475.9","1475.9","1475.9","1475.9","1475.9","1475.9","1475.9","1475.9","1475.9","1475.9","1475.9","1475.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1476.9","1640.4","1640.4","1640.4","1640.4","1640.4"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1562.4","1561.8","1565.7","1565.7","1565.7","1565.7","1565.7","1565.7","1565.7","1565.7","1565.7","1565.7","1565.7","1499.2","1499.2","1499.2","1499.2","1499.2","1499.2","1499.2","1499.2","1495.3","1495.3","1495.3","1495.3","1495.3","1495.3","1495.3","1495.3","1495.3","1495.3","1495.3","1495.3","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1497.4","1667.4","1667.4","1667.4","1667.4","1667.4"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1579.9","1593.1","1593.8","1593.8","1593.8","1593.8","1593.8","1593.8","1593.8","1593.8","1529.0","1529.0","1529.0","1529.0","1529.0","1529.0","1529.0","1529.0","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1530.2","1697.4","1697.4","1697.4","1697.4","1697.4"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1561.3","1564.8","1568.4","1568.4","1568.4","1568.4","1568.4","1502.5","1502.5","1502.5","1502.5","1502.5","1502.5","1502.5","1502.5","1522.3","1522.3","1522.3","1522.3","1522.3","1522.3","1522.3","1522.3","1522.3","1522.3","1522.3","1522.3","1520.4","1520.4","1520.4","1520.4","1520.4","1520.4","1520.4","1520.4","1520.4","1520.4","1520.4","1520.4","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1510.5","1676.9","1676.9","1676.9","1676.9","1676.9"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1603.3","1598.5","1601.7","1601.7","1535.7","1535.7","1535.7","1535.7","1535.7","1535.7","1535.7","1535.7","1531.7","1531.7","1531.7","1531.7","1531.7","1531.7","1531.7","1531.7","1531.7","1531.7","1531.7","1531.7","1532.9","1532.9","1532.9","1532.9","1532.9","1532.9","1532.9","1532.9","1532.9","1532.9","1532.9","1532.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1525.9","1700.9","1700.9","1700.9","1700.9","1700.9"
"2003:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1602.0","#N/A","1538.9","1538.9","1538.9","1538.9","1538.9","1538.9","1538.9","1542.5","1542.5","1542.5","1542.5","1542.5","1542.5","1542.5","1542.5","1542.5","1542.5","1542.5","1542.5","1548.4","1548.4","1548.4","1548.4","1548.4","1548.4","1548.4","1548.4","1548.4","1548.4","1548.4","1548.4","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1540.0","1720.7","1720.7","1720.7","1720.7","1720.7"
"2003:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1580.6","1598.6","1598.3","1598.3","1598.3","1598.3","1604.5","1604.5","1604.5","1604.5","1604.5","1604.5","1604.5","1604.5","1604.5","1604.5","1604.5","1604.5","1608.6","1608.6","1608.6","1608.6","1608.6","1608.6","1608.6","1608.6","1608.6","1608.6","1608.6","1608.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1603.6","1784.4","1784.4","1784.4","1784.4","1784.4"
"2004:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1606.2","1621.3","1638.4","1645.5","1645.5","1645.5","1645.5","1645.5","1645.5","1645.5","1645.5","1645.5","1645.5","1645.5","1645.5","1654.8","1654.8","1654.8","1654.8","1654.8","1654.8","1654.8","1654.8","1654.8","1654.8","1654.8","1654.8","1643.2","1643.2","1643.2","1643.2","1643.2","1643.2","1643.2","1643.2","1643.2","1643.2","1643.2","1643.2","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1650.9","1829.8","1829.8","1829.8","1829.8","1829.8"
