"DATE","RNX00M1","RNX00M2","RNX00M3","RNX00M4","RNX00M5","RNX00M6","RNX00M7","RNX00M8","RNX00M9","RNX00M10","RNX00M11","RNX00M12","RNX01M1","RNX01M2","RNX01M3","RNX01M4","RNX01M5","RNX01M6","RNX01M7","RNX01M8","RNX01M9","RNX01M10","RNX01M11","RNX01M12","RNX02M1","RNX02M2","RNX02M3","RNX02M4","RNX02M5","RNX02M6","RNX02M7","RNX02M8","RNX02M9","RNX02M10","RNX02M11","RNX02M12","RNX03M1","RNX03M2","RNX03M3","RNX03M4","RNX03M5","RNX03M6","RNX03M7","RNX03M8","RNX03M9","RNX03M10","RNX03M11","RNX03M12","RNX04M1","RNX04M2","RNX04M3","RNX04M4","RNX04M5","RNX04M6","RNX04M7","RNX04M8","RNX04M9","RNX04M10","RNX04M11","RNX04M12","RNX05M1","RNX05M2","RNX05M3","RNX05M4","RNX05M5","RNX05M6","RNX05M7","RNX05M8","RNX05M9","RNX05M10","RNX05M11","RNX05M12","RNX06M1","RNX06M2","RNX06M3","RNX06M4","RNX06M5","RNX06M6","RNX06M7","RNX06M8","RNX06M9","RNX06M10","RNX06M11","RNX06M12","RNX07M1","RNX07M2","RNX07M3","RNX07M4","RNX07M5","RNX07M6","RNX07M7","RNX07M8","RNX07M9","RNX07M10","RNX07M11","RNX07M12","RNX08M1","RNX08M2","RNX08M3","RNX08M4","RNX08M5","RNX08M6","RNX08M7","RNX08M8","RNX08M9","RNX08M10","RNX08M11","RNX08M12","RNX09M1","RNX09M2","RNX09M3","RNX09M4","RNX09M5","RNX09M6","RNX09M7","RNX09M8","RNX09M9","RNX09M10","RNX09M11","RNX09M12"
"1971:Q3","-78.2","-78.2","-78.2","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-76.6","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-75.0","-75.0","-75.0","-75.0","-75.0"
"1971:Q4","-79.8","-79.8","-79.8","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-78.3","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-72.9","-72.9","-72.9","-72.9","-72.9"
"1972:Q1","-95.6","-95.6","-95.6","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-94.0","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-90.4","-90.4","-90.4","-90.4","-90.4"
"1972:Q2","-88.7","-88.7","-88.7","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-87.0","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-74.3","-86.0","-86.0","-86.0","-86.0","-86.0"
"1972:Q3","-86.8","-86.8","-86.8","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-84.9","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-69.1","-80.6","-80.6","-80.6","-80.6","-80.6"
"1972:Q4","-87.4","-87.4","-87.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-85.4","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-72.8","-84.6","-84.6","-84.6","-84.6","-84.6"
"1973:Q1","-83.4","-83.4","-83.4","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-81.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-71.0","-83.1","-83.1","-83.1","-83.1","-83.1"
"1973:Q2","-66.6","-66.6","-66.6","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-64.2","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-53.6","-64.0","-64.0","-64.0","-64.0","-64.0"
"1973:Q3","-57.1","-57.1","-57.1","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-45.7","-55.2","-55.2","-55.2","-55.2","-55.2"
"1973:Q4","-50.3","-50.3","-50.3","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-48.0","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-37.3","-46.1","-46.1","-46.1","-46.1","-46.1"
"1974:Q1","-33.5","-33.5","-33.5","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-25.7","-33.3","-33.3","-33.3","-33.3","-33.3"
"1974:Q2","-37.4","-37.4","-37.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-28.0","-36.1","-36.1","-36.1","-36.1","-36.1"
"1974:Q3","-44.1","-44.1","-44.1","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-42.3","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-36.1","-44.9","-44.9","-44.9","-44.9","-44.9"
"1974:Q4","-35.5","-35.5","-35.5","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-33.7","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-27.8","-35.7","-35.7","-35.7","-35.7","-35.7"
"1975:Q1","-9.0","-9.0","-9.0","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-7.4","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-5.6","-5.6","-5.6","-5.6","-5.6"
"1975:Q2","0.7","0.7","0.7","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","7.5","7.5","7.5","7.5","7.5"
"1975:Q3","-13.9","-13.9","-13.9","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-10.2","-16.0","-16.0","-16.0","-16.0","-16.0"
"1975:Q4","-14.8","-14.8","-14.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-12.8","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-10.0","-16.1","-16.1","-16.1","-16.1","-16.1"
"1976:Q1","-31.6","-31.6","-31.6","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-29.3","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-26.7","-34.5","-34.5","-34.5","-34.5","-34.5"
"1976:Q2","-41.2","-41.2","-41.2","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-38.7","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-35.5","-44.3","-44.3","-44.3","-44.3","-44.3"
"1976:Q3","-46.1","-46.1","-46.1","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-43.4","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-39.6","-49.1","-49.1","-49.1","-49.1","-49.1"
