"DATE","RCONGM09M8","RCONGM09M9","RCONGM09M10","RCONGM09M11","RCONGM09M12","RCONGM10M1","RCONGM10M2","RCONGM10M3","RCONGM10M4","RCONGM10M5","RCONGM10M6","RCONGM10M7","RCONGM10M8","RCONGM10M9","RCONGM10M10","RCONGM10M11","RCONGM10M12","RCONGM11M1","RCONGM11M2","RCONGM11M3","RCONGM11M4","RCONGM11M5","RCONGM11M6","RCONGM11M7","RCONGM11M8","RCONGM11M9","RCONGM11M10","RCONGM11M11","RCONGM11M12","RCONGM12M1","RCONGM12M2","RCONGM12M3","RCONGM12M4","RCONGM12M5","RCONGM12M6","RCONGM12M7","RCONGM12M8","RCONGM12M9","RCONGM12M10","RCONGM12M11","RCONGM12M12","RCONGM13M1","RCONGM13M2","RCONGM13M3","RCONGM13M4","RCONGM13M5","RCONGM13M6","RCONGM13M7","RCONGM13M8","RCONGM13M9","RCONGM13M10","RCONGM13M11","RCONGM13M12","RCONGM14M1","RCONGM14M2","RCONGM14M3","RCONGM14M4","RCONGM14M5","RCONGM14M6","RCONGM14M7","RCONGM14M8","RCONGM14M9","RCONGM14M10","RCONGM14M11","RCONGM14M12","RCONGM15M1","RCONGM15M2","RCONGM15M3","RCONGM15M4","RCONGM15M5"
"1972:11","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1043.54","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1042.642","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261","1074.261"
"1972:12","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1046.037","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1045.103","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82","1076.82"
"1973:01","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1063.141","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1062.148","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38","1094.38"
"1973:02","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1072.094","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1071.071","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591","1103.591"
"1973:03","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1071.53","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1070.455","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951","1102.951"
"1973:04","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1062.373","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1061.256","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452","1093.452"
"1973:05","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1062.399","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1061.225","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42","1093.42"
"1973:06","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1051.549","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1050.333","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194","1082.194"
"1973:07","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1069.669","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1068.332","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776","1100.776"
"1973:08","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1042.072","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1040.734","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31","1072.31"
"1973:09","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1066.149","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1064.763","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066","1097.066"
"1973:10","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1051.512","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1050.118","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97","1081.97"
"1973:11","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1053.991","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1052.518","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464","1084.464"
"1973:12","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1041.259","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1039.719","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287","1071.287"
"1974:01","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1039.365","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1037.75","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24","1069.24"
"1974:02","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1028.19","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1026.55","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693","1057.693"
"1974:03","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1028.431","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1026.766","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917","1057.917"
"1974:04","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1029.366","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1027.719","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909","1058.909"
