"DATE","PCONX10M1","PCONX10M2","PCONX10M3","PCONX10M4","PCONX10M5","PCONX10M6","PCONX10M7","PCONX10M8","PCONX10M9","PCONX10M10","PCONX10M11","PCONX10M12","PCONX11M1","PCONX11M2","PCONX11M3","PCONX11M4","PCONX11M5","PCONX11M6","PCONX11M7","PCONX11M8","PCONX11M9","PCONX11M10","PCONX11M11","PCONX11M12","PCONX12M1","PCONX12M2","PCONX12M3","PCONX12M4","PCONX12M5","PCONX12M6","PCONX12M7","PCONX12M8","PCONX12M9","PCONX12M10","PCONX12M11","PCONX12M12","PCONX13M1","PCONX13M2","PCONX13M3","PCONX13M4","PCONX13M5","PCONX13M6","PCONX13M7","PCONX13M8","PCONX13M9","PCONX13M10","PCONX13M11","PCONX13M12","PCONX14M1","PCONX14M2","PCONX14M3","PCONX14M4","PCONX14M5","PCONX14M6","PCONX14M7","PCONX14M8","PCONX14M9","PCONX14M10","PCONX14M11","PCONX14M12","PCONX15M1","PCONX15M2","PCONX15M3","PCONX15M4","PCONX15M5"
"1993:Q2","79.915","79.915","79.915","79.915","79.915","79.915","79.915","79.915","79.915","79.915","79.915","79.915","79.915","79.915","79.915","79.915","79.915","79.915","79.915","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","79.953","74.842","74.842","74.842","74.842","74.842","74.842","74.842","74.842","74.842","74.842","74.842","74.842","74.843","74.843","74.843","74.843","74.843","74.843","74.843","74.843","74.843","74.843"
"1993:Q3","80.283","80.283","80.283","80.283","80.283","80.283","80.283","80.283","80.283","80.283","80.283","80.283","80.283","80.283","80.283","80.283","80.283","80.283","80.283","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","80.321","75.262","75.262","75.262","75.262","75.262","75.262","75.262","75.262","75.262","75.262","75.262","75.262","75.263","75.263","75.263","75.263","75.263","75.263","75.263","75.263","75.263","75.263"
"1993:Q4","80.663","80.663","80.663","80.663","80.663","80.663","80.663","80.663","80.663","80.663","80.663","80.663","80.663","80.663","80.663","80.663","80.663","80.663","80.663","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","80.702","75.647","75.647","75.647","75.647","75.647","75.647","75.647","75.647","75.647","75.647","75.647","75.647","75.649","75.649","75.649","75.649","75.649","75.649","75.649","75.649","75.649","75.649"
"1994:Q1","81.064","81.064","81.064","81.064","81.064","81.064","81.064","81.064","81.064","81.064","81.064","81.064","81.064","81.064","81.064","81.064","81.064","81.064","81.064","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","81.103","75.987","75.987","75.987","75.987","75.987","75.987","75.987","75.987","75.987","75.987","75.987","75.987","75.988","75.988","75.988","75.988","75.988","75.988","75.988","75.988","75.988","75.988"
"1994:Q2","81.586","81.586","81.586","81.586","81.586","81.586","81.586","81.586","81.586","81.586","81.586","81.586","81.586","81.586","81.586","81.586","81.586","81.586","81.586","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","81.625","76.497","76.497","76.497","76.497","76.497","76.497","76.497","76.497","76.497","76.497","76.497","76.497","76.498","76.498","76.498","76.498","76.498","76.498","76.498","76.498","76.498","76.498"
"1994:Q3","82.136","82.136","82.136","82.136","82.136","82.136","82.136","82.136","82.136","82.136","82.136","82.136","82.136","82.136","82.136","82.136","82.136","82.136","82.136","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","82.175","76.92","76.92","76.92","76.92","76.92","76.92","76.92","76.92","76.92","76.92","76.92","76.92","76.922","76.922","76.922","76.922","76.922","76.922","76.922","76.922","76.922","76.922"
"1994:Q4","82.56","82.56","82.56","82.56","82.56","82.56","82.56","82.56","82.56","82.56","82.56","82.56","82.56","82.56","82.56","82.56","82.56","82.56","82.56","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","77.312","77.312","77.312","77.312","77.312","77.312","77.312","77.312","77.312","77.312","77.312","77.312","77.313","77.313","77.313","77.313","77.313","77.313","77.313","77.313","77.313","77.313"
"1995:Q1","83.042","83.042","83.042","83.042","83.042","83.042","83.042","83.042","83.042","83.042","83.042","83.042","83.042","83.042","83.042","83.042","83.042","83.042","83.042","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","83.081","77.707","77.707","77.707","77.707","77.707","77.707","77.707","77.707","77.707","77.707","77.707","77.707","77.709","77.709","77.709","77.709","77.709","77.709","77.709","77.709","77.709","77.709"
"1995:Q2","83.536","83.536","83.536","83.536","83.536","83.536","83.536","83.536","83.536","83.536","83.536","83.536","83.536","83.536","83.536","83.536","83.536","83.536","83.536","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","83.576","78.153","78.153","78.153","78.153","78.153","78.153","78.153","78.153","78.153","78.153","78.153","78.153","78.155","78.155","78.155","78.155","78.155","78.155","78.155","78.155","78.155","78.155"
"1995:Q3","83.947","83.947","83.947","83.947","83.947","83.947","83.947","83.947","83.947","83.947","83.947","83.947","83.947","83.947","83.947","83.947","83.947","83.947","83.947","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","83.986","78.518","78.518","78.518","78.518","78.518","78.518","78.518","78.518","78.518","78.518","78.518","78.518","78.52","78.52","78.52","78.52","78.52","78.52","78.52","78.52","78.52","78.52"
"1995:Q4","84.361","84.361","84.361","84.361","84.361","84.361","84.361","84.361","84.361","84.361","84.361","84.361","84.361","84.361","84.361","84.361","84.361","84.361","84.361","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","84.401","78.912","78.912","78.912","78.912","78.912","78.912","78.912","78.912","78.912","78.912","78.912","78.912","78.914","78.914","78.914","78.914","78.914","78.914","78.914","78.914","78.914","78.914"
"1996:Q1","84.722","84.722","84.722","84.722","84.722","84.722","84.722","84.722","84.722","84.722","84.722","84.722","84.722","84.722","84.722","84.722","84.722","84.722","84.722","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","84.762","79.227","79.227","79.227","79.227","79.227","79.227","79.227","79.227","79.227","79.227","79.227","79.227","79.229","79.229","79.229","79.229","79.229","79.229","79.229","79.229","79.229","79.229"
"1996:Q2","85.107","85.107","85.107","85.107","85.107","85.107","85.107","85.107","85.107","85.107","85.107","85.107","85.107","85.107","85.107","85.107","85.107","85.107","85.107","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","85.148","79.597","79.597","79.597","79.597","79.597","79.597","79.597","79.597","79.597","79.597","79.597","79.597","79.599","79.599","79.599","79.599","79.599","79.599","79.599","79.599","79.599","79.599"
"1996:Q3","85.527","85.527","85.527","85.527","85.527","85.527","85.527","85.527","85.527","85.527","85.527","85.527","85.527","85.527","85.527","85.527","85.527","85.527","85.527","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","85.568","79.961","79.961","79.961","79.961","79.961","79.961","79.961","79.961","79.961","79.961","79.961","79.961","79.963","79.963","79.963","79.963","79.963","79.963","79.963","79.963","79.963","79.963"
"1996:Q4","86.026","86.026","86.026","86.026","86.026","86.026","86.026","86.026","86.026","86.026","86.026","86.026","86.026","86.026","86.026","86.026","86.026","86.026","86.026","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","86.067","80.412","80.412","80.412","80.412","80.412","80.412","80.412","80.412","80.412","80.412","80.412","80.412","80.414","80.414","80.414","80.414","80.414","80.414","80.414","80.414","80.414","80.414"
"1997:Q1","86.439","86.439","86.439","86.439","86.439","86.439","86.439","86.439","86.439","86.439","86.439","86.439","86.439","86.439","86.439","86.439","86.439","86.439","86.439","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","86.48","80.727","80.727","80.727","80.727","80.727","80.727","80.727","80.727","80.727","80.727","80.727","80.727","80.729","80.729","80.729","80.729","80.729","80.729","80.729","80.729","80.729","80.729"
"1997:Q2","86.906","86.906","86.906","86.906","86.906","86.906","86.906","86.906","86.906","86.906","86.906","86.906","86.906","86.906","86.906","86.906","86.906","86.906","86.906","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","86.948","81.144","81.144","81.144","81.144","81.144","81.144","81.144","81.144","81.144","81.144","81.144","81.144","81.145","81.145","81.145","81.145","81.145","81.145","81.145","81.145","81.145","81.145"
"1997:Q3","87.128","87.128","87.128","87.128","87.128","87.128","87.128","87.128","87.128","87.128","87.128","87.128","87.128","87.128","87.128","87.128","87.128","87.128","87.128","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","87.169","81.326","81.326","81.326","81.326","81.326","81.326","81.326","81.326","81.326","81.326","81.326","81.326","81.328","81.328","81.328","81.328","81.328","81.328","81.328","81.328","81.328","81.328"
"1997:Q4","87.452","87.452","87.452","87.452","87.452","87.452","87.452","87.452","87.452","87.452","87.452","87.452","87.452","87.452","87.452","87.452","87.452","87.452","87.452","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","87.493","81.58","81.58","81.58","81.58","81.58","81.58","81.58","81.58","81.58","81.58","81.58","81.58","81.582","81.582","81.582","81.582","81.582","81.582","81.582","81.582","81.582","81.582"
"1998:Q1","87.748","87.748","87.748","87.748","87.748","87.748","87.748","87.748","87.748","87.748","87.748","87.748","87.748","87.748","87.748","87.748","87.748","87.748","87.748","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","87.79","81.806","81.806","81.806","81.806","81.806","81.806","81.806","81.806","81.806","81.806","81.806","81.806","81.808","81.808","81.808","81.808","81.808","81.808","81.808","81.808","81.808","81.808"
"1998:Q2","88.071","88.071","88.071","88.071","88.071","88.071","88.071","88.071","88.071","88.071","88.071","88.071","88.071","88.071","88.071","88.071","88.071","88.071","88.071","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","88.113","82.054","82.054","82.054","82.054","82.054","82.054","82.054","82.054","82.054","82.054","82.054","82.054","82.056","82.056","82.056","82.056","82.056","82.056","82.056","82.056","82.056","82.056"
"1998:Q3","88.41","88.41","88.41","88.41","88.41","88.41","88.41","88.41","88.41","88.41","88.41","88.41","88.41","88.41","88.41","88.41","88.41","88.41","88.41","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","88.452","82.34","82.34","82.34","82.34","82.34","82.34","82.34","82.34","82.34","82.34","82.34","82.34","82.342","82.342","82.342","82.342","82.342","82.342","82.342","82.342","82.342","82.342"
"1998:Q4","88.738","88.738","88.738","88.738","88.738","88.738","88.738","88.738","88.738","88.738","88.738","88.738","88.738","88.738","88.738","88.738","88.738","88.738","88.738","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","88.78","82.593","82.593","82.593","82.593","82.593","82.593","82.593","82.593","82.593","82.593","82.593","82.593","82.594","82.594","82.594","82.594","82.594","82.594","82.594","82.594","82.594","82.594"
"1999:Q1","89.081","89.081","89.081","89.081","89.081","89.081","89.081","89.081","89.081","89.081","89.081","89.081","89.081","89.081","89.081","89.081","89.081","89.081","89.081","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","89.124","82.86","82.86","82.86","82.86","82.86","82.86","82.86","82.86","82.86","82.86","82.86","82.86","82.861","82.861","82.861","82.861","82.861","82.861","82.861","82.861","82.861","82.861"
"1999:Q2","89.391","89.391","89.391","89.391","89.391","89.391","89.391","89.391","89.391","89.391","89.391","89.391","89.391","89.391","89.391","89.391","89.391","89.391","89.391","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","89.434","83.117","83.117","83.117","83.117","83.117","83.117","83.117","83.117","83.117","83.117","83.117","83.117","83.118","83.118","83.118","83.118","83.118","83.118","83.118","83.118","83.118","83.118"
"1999:Q3","89.692","89.692","89.692","89.692","89.692","89.692","89.692","89.692","89.692","89.692","89.692","89.692","89.692","89.692","89.692","89.692","89.692","89.692","89.692","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","89.735","83.401","83.401","83.401","83.401","83.401","83.401","83.401","83.401","83.401","83.401","83.401","83.401","83.403","83.403","83.403","83.403","83.403","83.403","83.403","83.403","83.403","83.403"
"1999:Q4","90.054","90.054","90.054","90.054","90.054","90.054","90.054","90.054","90.054","90.054","90.054","90.054","90.054","90.054","90.054","90.054","90.054","90.054","90.054","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","90.097","83.782","83.782","83.782","83.782","83.782","83.782","83.782","83.782","83.782","83.782","83.782","83.782","83.782","83.782","83.782","83.782","83.782","83.782","83.782","83.782","83.782","83.782"
"2000:Q1","90.606","90.606","90.606","90.606","90.606","90.606","90.606","90.606","90.606","90.606","90.606","90.606","90.606","90.606","90.606","90.606","90.606","90.606","90.606","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","90.649","84.244","84.244","84.244","84.244","84.244","84.244","84.244","84.244","84.244","84.244","84.244","84.244","84.244","84.244","84.244","84.244","84.244","84.244","84.244","84.244","84.244","84.244"
"2000:Q2","90.885","90.885","90.885","90.885","90.885","90.885","90.885","90.885","90.885","90.885","90.885","90.885","90.885","90.885","90.885","90.885","90.885","90.885","90.885","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","90.928","84.518","84.518","84.518","84.518","84.518","84.518","84.518","84.518","84.518","84.518","84.518","84.518","84.52","84.52","84.52","84.52","84.52","84.52","84.52","84.52","84.52","84.52"
"2000:Q3","91.256","91.256","91.256","91.256","91.256","91.256","91.256","91.256","91.256","91.256","91.256","91.256","91.256","91.256","91.256","91.256","91.256","91.256","91.256","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","84.903","84.903","84.903","84.903","84.903","84.903","84.903","84.903","84.903","84.903","84.903","84.903","84.906","84.906","84.906","84.906","84.906","84.906","84.906","84.906","84.906","84.906"
"2000:Q4","91.696","91.696","91.696","91.696","91.696","91.696","91.696","91.696","91.696","91.696","91.696","91.696","91.696","91.696","91.696","91.696","91.696","91.696","91.696","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","91.739","85.31","85.31","85.31","85.31","85.31","85.31","85.31","85.31","85.31","85.31","85.31","85.31","85.315","85.315","85.315","85.315","85.315","85.315","85.315","85.315","85.315","85.315"
"2001:Q1","92.251","92.251","92.251","92.251","92.251","92.251","92.251","92.251","92.251","92.251","92.251","92.251","92.251","92.251","92.251","92.251","92.251","92.251","92.251","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","92.295","85.793","85.793","85.793","85.793","85.793","85.793","85.793","85.793","85.793","85.793","85.793","85.793","85.798","85.798","85.798","85.798","85.798","85.798","85.798","85.798","85.798","85.798"
"2001:Q2","92.606","92.606","92.606","92.606","92.606","92.606","92.606","92.606","92.606","92.606","92.606","92.606","92.606","92.606","92.606","92.606","92.606","92.606","92.606","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","92.65","86.126","86.126","86.126","86.126","86.126","86.126","86.126","86.126","86.126","86.126","86.126","86.126","86.132","86.132","86.132","86.132","86.132","86.132","86.132","86.132","86.132","86.132"
"2001:Q3","92.815","92.815","92.815","92.815","92.815","92.815","92.815","92.815","92.815","92.815","92.815","92.815","92.815","92.815","92.815","92.815","92.815","92.815","92.815","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","92.859","86.374","86.374","86.374","86.374","86.374","86.374","86.374","86.374","86.374","86.374","86.374","86.374","86.378","86.378","86.378","86.378","86.378","86.378","86.378","86.378","86.378","86.378"
"2001:Q4","93.285","93.285","93.285","93.285","93.285","93.285","93.285","93.285","93.285","93.285","93.285","93.285","93.285","93.285","93.285","93.285","93.285","93.285","93.285","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","93.329","86.814","86.814","86.814","86.814","86.814","86.814","86.814","86.814","86.814","86.814","86.814","86.814","86.817","86.817","86.817","86.817","86.817","86.817","86.817","86.817","86.817","86.817"
"2002:Q1","93.604","93.604","93.604","93.604","93.604","93.604","93.604","93.604","93.604","93.604","93.604","93.604","93.604","93.604","93.604","93.604","93.604","93.604","93.604","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","93.649","87.062","87.062","87.062","87.062","87.062","87.062","87.062","87.062","87.062","87.062","87.062","87.062","87.065","87.065","87.065","87.065","87.065","87.065","87.065","87.065","87.065","87.065"
"2002:Q2","94.157","94.157","94.157","94.157","94.157","94.157","94.157","94.157","94.157","94.157","94.157","94.157","94.157","94.157","94.157","94.157","94.157","94.157","94.157","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","94.202","87.573","87.573","87.573","87.573","87.573","87.573","87.573","87.573","87.573","87.573","87.573","87.573","87.574","87.574","87.574","87.574","87.574","87.574","87.574","87.574","87.574","87.574"
"2002:Q3","94.644","94.644","94.644","94.644","94.644","94.644","94.644","94.644","94.644","94.644","94.644","94.644","94.644","94.644","94.644","94.644","94.644","94.644","94.644","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","94.689","88.029","88.029","88.029","88.029","88.029","88.029","88.029","88.029","88.029","88.029","88.029","88.029","88.027","88.027","88.027","88.027","88.027","88.027","88.027","88.027","88.027","88.027"
"2002:Q4","94.976","94.976","94.976","94.976","94.976","94.976","94.976","94.976","94.976","94.976","94.976","94.976","94.976","94.976","94.976","94.976","94.976","94.976","94.976","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","95.021","88.332","88.332","88.332","88.332","88.332","88.332","88.332","88.332","88.332","88.332","88.332","88.332","88.333","88.333","88.333","88.333","88.333","88.333","88.333","88.333","88.333","88.333"
"2003:Q1","95.204","95.204","95.204","95.204","95.204","95.204","95.204","95.204","95.204","95.204","95.204","95.204","95.204","95.204","95.204","95.204","95.204","95.204","95.204","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","95.247","88.547","88.547","88.547","88.547","88.547","88.547","88.547","88.547","88.547","88.547","88.547","88.547","88.548","88.548","88.548","88.548","88.548","88.548","88.548","88.548","88.548","88.548"
"2003:Q2","95.569","95.569","95.569","95.569","95.569","95.569","95.569","95.569","95.569","95.569","95.569","95.569","95.569","95.569","95.569","95.569","95.569","95.569","95.569","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","95.611","88.872","88.872","88.872","88.872","88.872","88.872","88.872","88.872","88.872","88.872","88.872","88.872","88.869","88.869","88.869","88.869","88.869","88.869","88.869","88.869","88.869","88.869"
"2003:Q3","95.985","95.985","95.985","95.985","95.985","95.985","95.985","95.985","95.985","95.985","95.985","95.985","95.985","95.985","95.985","95.985","95.985","95.985","95.985","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","96.022","89.232","89.232","89.232","89.232","89.232","89.232","89.232","89.232","89.232","89.232","89.232","89.232","89.229","89.229","89.229","89.229","89.229","89.229","89.229","89.229","89.229","89.229"
"2003:Q4","96.379","96.379","96.379","96.379","96.379","96.379","96.379","96.379","96.379","96.379","96.379","96.379","96.379","96.379","96.379","96.379","96.379","96.379","96.379","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","96.413","89.542","89.542","89.542","89.542","89.542","89.542","89.542","89.542","89.542","89.542","89.542","89.542","89.541","89.541","89.541","89.541","89.541","89.541","89.541","89.541","89.541","89.541"
"2004:Q1","96.957","96.957","96.957","96.957","96.957","96.957","96.957","96.957","96.957","96.957","96.957","96.957","96.957","96.957","96.957","96.957","96.957","96.957","96.957","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","96.988","90.028","90.028","90.028","90.028","90.028","90.028","90.028","90.028","90.028","90.028","90.028","90.028","90.026","90.026","90.026","90.026","90.026","90.026","90.026","90.026","90.026","90.026"
"2004:Q2","97.592","97.592","97.592","97.592","97.592","97.592","97.592","97.592","97.592","97.592","97.592","97.592","97.592","97.592","97.592","97.592","97.592","97.592","97.592","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","97.62","90.573","90.573","90.573","90.573","90.573","90.573","90.573","90.573","90.573","90.573","90.573","90.573","90.572","90.572","90.572","90.572","90.572","90.572","90.572","90.572","90.572","90.572"
"2004:Q3","98.078","98.078","98.078","98.078","98.078","98.078","98.078","98.078","98.078","98.078","98.078","98.078","98.078","98.078","98.078","98.078","98.078","98.078","98.078","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","98.104","90.99","90.99","90.99","90.99","90.99","90.99","90.99","90.99","90.99","90.99","90.99","90.99","90.989","90.989","90.989","90.989","90.989","90.989","90.989","90.989","90.989","90.989"
"2004:Q4","98.527","98.527","98.527","98.527","98.527","98.527","98.527","98.527","98.527","98.527","98.527","98.527","98.527","98.527","98.527","98.527","98.527","98.527","98.527","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","98.547","91.415","91.415","91.415","91.415","91.415","91.415","91.415","91.415","91.415","91.415","91.415","91.415","91.415","91.415","91.415","91.415","91.415","91.415","91.415","91.415","91.415","91.415"
"2005:Q1","99.229","99.229","99.229","99.229","99.229","99.229","99.229","99.229","99.229","99.229","99.229","99.229","99.229","99.229","99.229","99.229","99.229","99.229","99.229","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","99.24","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","91.999","91.999","91.999","91.999","91.999","91.999","91.999","91.999","91.999","91.999"
"2005:Q2","99.768","99.768","99.768","99.768","99.768","99.768","99.768","99.768","99.768","99.768","99.768","99.768","99.768","99.768","99.768","99.768","99.768","99.768","99.768","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","99.766","92.489","92.489","92.489","92.489","92.489","92.489","92.489","92.489","92.489","92.489","92.489","92.489","92.489","92.489","92.489","92.489","92.489","92.489","92.489","92.489","92.489","92.489"
"2005:Q3","100.172","100.172","100.172","100.172","100.172","100.172","100.172","100.172","100.172","100.172","100.172","100.172","100.172","100.172","100.172","100.172","100.172","100.172","100.172","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","100.169","92.871","92.871","92.871","92.871","92.871","92.871","92.871","92.871","92.871","92.871","92.871","92.871","92.874","92.874","92.874","92.874","92.874","92.874","92.874","92.874","92.874","92.874"
