"DATE","PCONX96M2","PCONX96M3","PCONX96M4","PCONX96M5","PCONX96M6","PCONX96M7","PCONX96M8","PCONX96M9","PCONX96M10","PCONX96M11","PCONX96M12","PCONX97M1","PCONX97M2","PCONX97M3","PCONX97M4","PCONX97M5","PCONX97M6","PCONX97M7","PCONX97M8","PCONX97M9","PCONX97M10","PCONX97M11","PCONX97M12","PCONX98M1","PCONX98M2","PCONX98M3","PCONX98M4","PCONX98M5","PCONX98M6","PCONX98M7","PCONX98M8","PCONX98M9","PCONX98M10","PCONX98M11","PCONX98M12","PCONX99M1","PCONX99M2","PCONX99M3","PCONX99M4","PCONX99M5","PCONX99M6","PCONX99M7","PCONX99M8","PCONX99M9","PCONX99M10","PCONX99M11","PCONX99M12"
"1995:Q4","#N/A","109.1","109.1","109.1","109.1","109.1","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","108.95","108.95","108.95","109.35","109.35","109.35","109.35","109.35","109.35","109.35","109.35","109.35","109.35","109.35","109.35","108.99","108.99","108.99","108.99","108.99","108.99","108.99","108.99","108.99","108.99","108.99","108.99","108.99","108.99","108.99","99.01","99.01"
"1996:Q1","#N/A","#N/A","#N/A","109.6","109.6","109.6","109.4","109.4","109.4","109.4","109.4","109.4","109.4","109.4","109.4","109.43","109.43","109.43","109.92","109.92","109.92","109.92","109.92","109.92","109.92","109.92","109.92","109.92","109.92","109.92","109.43","109.43","109.43","109.43","109.43","109.43","109.43","109.43","109.43","109.43","109.43","109.43","109.43","109.43","109.43","99.45","99.45"
"1996:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.01","110.01","110.01","110.52","110.52","110.52","110.52","110.52","110.52","110.52","110.52","110.52","110.52","110.52","110.52","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","99.82","99.82"
"1996:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.5","110.5","110.5","110.5","110.5","110.5","110.49","110.49","110.49","111.21","111.21","111.21","111.21","111.21","111.21","111.21","111.21","111.21","111.21","111.21","111.21","110.27","110.27","110.27","110.27","110.27","110.27","110.27","110.27","110.27","110.27","110.27","110.27","110.27","110.27","110.27","100.14","100.14"
"1996:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.2","111.1","111.1","111.08","111.08","111.08","111.87","111.87","111.87","111.87","111.87","111.87","111.87","111.87","111.87","111.87","111.87","111.87","110.78","110.78","110.78","110.78","110.78","110.78","110.78","110.78","110.78","110.78","110.78","110.78","110.78","110.78","110.78","100.6","100.6"
"1997:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.7","111.69","111.67","112.41","112.41","112.41","112.41","112.41","112.41","112.41","112.41","112.41","112.41","112.41","112.41","111.44","111.44","111.44","111.44","111.44","111.44","111.44","111.44","111.44","111.44","111.44","111.44","111.44","111.44","111.44","101.07","101.07"
"1997:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","112.96","112.99","112.97","112.97","112.97","112.97","112.97","112.97","112.97","112.97","112.97","112.97","112.05","112.05","112.05","112.05","112.05","112.05","112.05","112.05","112.05","112.05","112.05","112.05","112.05","112.05","112.05","101.55","101.55"
"1997:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","113.26","113.32","113.28","113.28","113.28","113.28","113.28","113.28","113.28","112.32","112.32","112.32","112.32","112.32","112.32","112.32","112.32","112.32","112.32","112.32","112.32","112.32","112.32","112.32","101.76","101.76"
"1997:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","113.62","113.61","113.58","113.58","113.58","113.58","112.59","112.59","112.59","112.59","112.59","112.59","112.59","112.59","112.59","112.59","112.59","112.59","112.59","112.59","112.59","102.01","102.01"
"1998:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","113.97","114.01","114.05","112.89","112.89","112.89","112.89","112.89","112.89","112.89","112.89","112.89","112.89","112.89","112.89","112.89","112.89","112.89","102.35","102.35"
