"DATE","RGF00M1","RGF00M2","RGF00M3","RGF00M4","RGF00M5","RGF00M6","RGF00M7","RGF00M8","RGF00M9","RGF00M10","RGF00M11","RGF00M12","RGF01M1","RGF01M2","RGF01M3","RGF01M4","RGF01M5","RGF01M6","RGF01M7","RGF01M8","RGF01M9","RGF01M10","RGF01M11","RGF01M12","RGF02M1","RGF02M2","RGF02M3","RGF02M4","RGF02M5","RGF02M6","RGF02M7","RGF02M8","RGF02M9","RGF02M10","RGF02M11","RGF02M12","RGF03M1","RGF03M2","RGF03M3","RGF03M4","RGF03M5","RGF03M6","RGF03M7","RGF03M8","RGF03M9","RGF03M10","RGF03M11","RGF03M12","RGF04M1","RGF04M2","RGF04M3","RGF04M4","RGF04M5","RGF04M6","RGF04M7","RGF04M8","RGF04M9","RGF04M10","RGF04M11","RGF04M12","RGF05M1","RGF05M2","RGF05M3","RGF05M4","RGF05M5","RGF05M6","RGF05M7","RGF05M8","RGF05M9","RGF05M10","RGF05M11","RGF05M12","RGF06M1","RGF06M2","RGF06M3","RGF06M4","RGF06M5","RGF06M6","RGF06M7","RGF06M8","RGF06M9","RGF06M10","RGF06M11","RGF06M12","RGF07M1","RGF07M2","RGF07M3","RGF07M4","RGF07M5","RGF07M6","RGF07M7","RGF07M8","RGF07M9","RGF07M10","RGF07M11","RGF07M12","RGF08M1","RGF08M2","RGF08M3","RGF08M4","RGF08M5","RGF08M6","RGF08M7","RGF08M8","RGF08M9","RGF08M10","RGF08M11","RGF08M12","RGF09M1","RGF09M2","RGF09M3","RGF09M4","RGF09M5","RGF09M6","RGF09M7","RGF09M8","RGF09M9","RGF09M10","RGF09M11","RGF09M12"
"1997:Q2","536.4","536.4","536.4","536.2","536.2","536.2","536.2","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","534.8","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","693.5","693.5","693.5","693.5","693.5"
"1997:Q3","534.6","534.6","534.6","534.4","534.4","534.4","534.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","691.3","691.3","691.3","691.3","691.3"
"1997:Q4","528.8","528.8","528.8","528.6","528.6","528.6","528.6","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","528.4","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","565.7","690.3","690.3","690.3","690.3","690.3"
"1998:Q1","515.4","515.4","515.4","515.2","515.2","515.2","515.2","515.9","515.9","515.9","515.9","515.9","515.9","515.9","515.9","515.9","515.9","515.9","515.9","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","515.0","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","551.9","668.8","668.8","668.8","668.8","668.8"
"1998:Q2","530.1","530.1","530.1","529.8","529.8","529.8","529.8","531.8","531.8","531.8","531.8","531.8","531.8","531.8","531.8","531.8","531.8","531.8","531.8","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","530.1","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","565.9","687.2","687.2","687.2","687.2","687.2"
"1998:Q3","527.0","527.0","527.0","526.8","526.8","526.8","526.8","527.5","527.5","527.5","527.5","527.5","527.5","527.5","527.5","527.5","527.5","527.5","527.5","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","524.9","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","561.1","681.5","681.5","681.5","681.5","681.5"
"1998:Q4","532.0","532.0","532.0","531.9","531.9","531.9","531.9","532.4","532.4","532.4","532.4","532.4","532.4","532.4","532.4","532.4","532.4","532.4","532.4","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","531.7","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","688.1","688.1","688.1","688.1","688.1"
"1999:Q1","531.4","531.4","531.4","531.2","531.2","531.2","531.2","529.5","529.5","529.5","529.5","529.5","529.5","529.5","529.5","529.5","529.5","529.5","529.5","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","527.2","527.2","527.2","527.2","527.2","527.2","527.2","527.2","527.2","527.2","527.2","527.2","527.2","527.2","527.2","527.2","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","683.6","683.6","683.6","683.6","683.6"
"1999:Q2","534.2","534.2","534.2","534.1","534.1","534.1","534.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","530.6","530.6","530.6","530.6","530.6","530.6","530.6","530.6","530.6","530.6","530.6","530.6","530.6","530.6","530.6","530.6","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","565.3","683.6","683.6","683.6","683.6","683.6"
"1999:Q3","539.7","539.7","539.7","539.5","539.5","539.5","539.5","541.0","541.0","541.0","541.0","541.0","541.0","541.0","541.0","541.0","541.0","541.0","541.0","537.0","537.0","537.0","537.0","537.0","537.0","537.0","537.0","537.0","537.0","537.0","537.0","540.1","540.1","540.1","540.1","540.1","540.1","540.1","540.1","540.1","540.1","540.1","540.1","540.1","540.1","540.1","540.1","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","576.7","697.9","697.9","697.9","697.9","697.9"
"1999:Q4","#N/A","560.1","557.9","558.3","558.3","558.3","558.3","558.1","558.1","558.1","558.1","558.1","558.1","558.1","558.1","558.1","558.1","558.1","558.1","555.5","555.5","555.5","555.5","555.5","555.5","555.5","555.5","555.5","555.5","555.5","555.5","553.0","553.0","553.0","553.0","553.0","553.0","553.0","553.0","553.0","553.0","553.0","553.0","553.0","553.0","553.0","553.0","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","589.9","713.4","713.4","713.4","713.4","713.4"
"2000:Q1","#N/A","#N/A","#N/A","#N/A","535.2","535.8","535.7","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","537.1","536.8","536.8","536.8","536.8","536.8","536.8","536.8","536.8","536.8","536.8","536.8","536.8","533.8","533.8","533.8","533.8","533.8","533.8","533.8","533.8","533.8","533.8","533.8","533.8","533.8","533.8","533.8","533.8","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","568.2","685.2","685.2","685.2","685.2","685.2"
"2000:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","559.1","558.4","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","556.9","556.9","556.9","556.9","556.9","556.9","556.9","556.9","556.9","556.9","556.9","556.9","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","712.6","712.6","712.6","712.6","712.6"
"2000:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","544.2","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","541.8","541.8","541.8","541.8","541.8","541.8","541.8","541.8","541.8","541.8","541.8","541.8","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","698.8","698.8","698.8","698.8","698.8"
"2000:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","551.9","550.8","550.9","550.9","550.9","550.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","546.4","546.4","546.4","546.4","546.4","546.4","546.4","546.4","546.4","546.4","546.4","546.4","546.4","546.4","546.4","546.4","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","695.6","695.6","695.6","695.6","695.6"
"2001:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","558.6","557.5","557.5","552.2","552.2","552.2","552.2","552.2","552.2","552.2","552.2","552.2","552.2","552.2","552.2","559.0","559.0","559.0","559.0","559.0","559.0","559.0","559.0","559.0","559.0","559.0","559.0","559.0","559.0","559.0","559.0","589.7","589.7","589.7","589.7","589.7","589.7","589.7","589.7","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","710.4","710.4","710.4","710.4","710.4"
"2001:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","554.4","554.2","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","567.2","567.2","567.2","567.2","567.2","567.2","567.2","567.2","567.2","567.2","567.2","567.2","567.2","567.2","567.2","567.2","599.3","599.3","599.3","599.3","599.3","599.3","599.3","599.3","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","601.4","725.6","725.6","725.6","725.6","725.6"
"2001:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","561.0","558.4","559.6","559.6","559.6","559.6","559.6","559.6","559.6","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","599.3","599.3","599.3","599.3","599.3","599.3","599.3","599.3","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","601.5","730.5","730.5","730.5","730.5","730.5"
"2001:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","572.5","575.1","574.9","574.9","574.9","574.9","587.2","587.2","587.2","587.2","587.2","587.2","587.2","587.2","587.2","587.2","587.2","587.2","587.2","587.2","587.2","587.2","613.6","613.6","613.6","613.6","613.6","613.6","613.6","613.6","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","614.2","739.3","739.3","739.3","739.3","739.3"
"2002:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","591.9","590.6","590.7","597.8","597.8","597.8","597.8","597.8","597.8","597.8","597.8","597.8","597.8","597.8","597.8","597.8","597.8","597.8","597.8","626.1","626.1","626.1","626.1","626.1","626.1","626.1","626.1","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","756.9","756.9","756.9","756.9","756.9"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","608.6","609.0","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","645.5","645.5","645.5","645.5","645.5","645.5","645.5","645.5","645.5","645.5","645.5","645.5","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","641.7","774.4","774.4","774.4","774.4","774.4"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","613.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","648.2","648.2","648.2","648.2","648.2","648.2","648.2","648.2","650.1","650.1","650.1","650.1","650.1","650.1","650.1","650.1","650.1","650.1","650.1","650.1","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","646.5","786.7","786.7","786.7","786.7","786.7"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","630.2","631.6","631.4","631.4","631.4","631.4","631.4","631.4","631.4","631.4","675.8","675.8","675.8","675.8","675.8","675.8","675.8","675.8","664.5","664.5","664.5","664.5","664.5","664.5","664.5","664.5","664.5","664.5","664.5","664.5","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","662.3","800.0","800.0","800.0","800.0","800.0"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","635.5","632.8","632.5","632.5","632.5","632.5","632.5","675.5","675.5","675.5","675.5","675.5","675.5","675.5","675.5","665.0","665.0","665.0","665.0","665.0","665.0","665.0","665.0","665.0","665.0","665.0","665.0","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","662.5","800.2","800.2","800.2","800.2","800.2"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","668.9","669.5","669.5","669.5","712.0","712.0","712.0","712.0","712.0","712.0","712.0","712.0","699.0","699.0","699.0","699.0","699.0","699.0","699.0","699.0","699.0","699.0","699.0","699.0","696.8","696.8","696.8","696.8","696.8","696.8","696.8","696.8","696.8","696.8","696.8","696.8","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","693.0","838.8","838.8","838.8","838.8","838.8"
"2003:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","671.7","#N/A","714.3","714.3","714.3","714.3","714.3","714.3","714.3","693.1","693.1","693.1","693.1","693.1","693.1","693.1","693.1","693.1","693.1","693.1","693.1","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","693.7","839.6","839.6","839.6","839.6","839.6"
