"DATE","RG00M1","RG00M2","RG00M3","RG00M4","RG00M5","RG00M6","RG00M7","RG00M8","RG00M9","RG00M10","RG00M11","RG00M12","RG01M1","RG01M2","RG01M3","RG01M4","RG01M5","RG01M6","RG01M7","RG01M8","RG01M9","RG01M10","RG01M11","RG01M12","RG02M1","RG02M2","RG02M3","RG02M4","RG02M5","RG02M6","RG02M7","RG02M8","RG02M9","RG02M10","RG02M11","RG02M12","RG03M1","RG03M2","RG03M3","RG03M4","RG03M5","RG03M6","RG03M7","RG03M8","RG03M9","RG03M10","RG03M11","RG03M12","RG04M1","RG04M2","RG04M3","RG04M4","RG04M5","RG04M6","RG04M7","RG04M8","RG04M9","RG04M10","RG04M11","RG04M12","RG05M1","RG05M2","RG05M3","RG05M4","RG05M5","RG05M6","RG05M7","RG05M8","RG05M9","RG05M10","RG05M11","RG05M12","RG06M1","RG06M2","RG06M3","RG06M4","RG06M5","RG06M6","RG06M7","RG06M8","RG06M9","RG06M10","RG06M11","RG06M12","RG07M1","RG07M2","RG07M3","RG07M4","RG07M5","RG07M6","RG07M7","RG07M8","RG07M9","RG07M10","RG07M11","RG07M12","RG08M1","RG08M2","RG08M3","RG08M4","RG08M5","RG08M6","RG08M7","RG08M8","RG08M9","RG08M10","RG08M11","RG08M12","RG09M1","RG09M2","RG09M3","RG09M4","RG09M5","RG09M6","RG09M7","RG09M8","RG09M9","RG09M10","RG09M11","RG09M12"
"2001:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1625.0","1624.5","1623.0","1623.0","1623.0","1623.0","1623.0","1623.0","1623.0","1623.0","1623.0","1623.0","1638.0","1638.0","1638.0","1638.0","1638.0","1638.0","1638.0","1638.0","1638.0","1638.0","1638.0","1638.0","1638.0","1638.0","1638.0","1638.0","1776.4","1776.4","1776.4","1776.4","1776.4","1776.4","1776.4","1776.4","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","1783.0","2181.7","2181.7","2181.7","2181.7","2181.7"
"2001:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1630.1","1626.2","1624.1","1624.1","1624.1","1624.1","1624.1","1624.1","1624.1","1633.3","1633.3","1633.3","1633.3","1633.3","1633.3","1633.3","1633.3","1633.3","1633.3","1633.3","1633.3","1633.3","1633.3","1633.3","1633.3","1758.1","1758.1","1758.1","1758.1","1758.1","1758.1","1758.1","1758.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","1776.1","2177.8","2177.8","2177.8","2177.8","2177.8"
"2001:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1660.2","1663.7","1663.9","1663.9","1663.9","1663.9","1674.5","1674.5","1674.5","1674.5","1674.5","1674.5","1674.5","1674.5","1674.5","1674.5","1674.5","1674.5","1674.5","1674.5","1674.5","1674.5","1789.7","1789.7","1789.7","1789.7","1789.7","1789.7","1789.7","1789.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","1812.7","2216.4","2216.4","2216.4","2216.4","2216.4"
"2002:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1695.8","1691.0","1690.9","1697.3","1697.3","1697.3","1697.3","1697.3","1697.3","1697.3","1697.3","1697.3","1697.3","1697.3","1697.3","1697.3","1697.3","1697.3","1697.3","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1833.5","1833.5","1833.5","1833.5","1833.5","1833.5","1833.5","1833.5","1833.5","1833.5","1833.5","1833.5","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","2250.4","2250.4","2250.4","2250.4","2250.4"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1704.8","1703.4","1703.3","1703.3","1703.3","1703.3","1703.3","1703.3","1703.3","1703.3","1703.3","1703.3","1703.3","1703.3","1703.3","1703.3","1827.8","1827.8","1827.8","1827.8","1827.8","1827.8","1827.8","1827.8","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","1853.4","2272.0","2272.0","2272.0","2272.0","2272.0"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1711.1","1716.2","1715.6","1715.6","1715.6","1715.6","1715.6","1715.6","1715.6","1715.6","1715.6","1715.6","1715.6","1838.9","1838.9","1838.9","1838.9","1838.9","1838.9","1838.9","1838.9","1863.1","1863.1","1863.1","1863.1","1863.1","1863.1","1863.1","1863.1","1863.1","1863.1","1863.1","1863.1","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","1863.9","2290.4","2290.4","2290.4","2290.4","2290.4"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1735.1","1736.3","1735.0","1735.0","1735.0","1735.0","1735.0","1735.0","1735.0","1735.0","1870.8","1870.8","1870.8","1870.8","1870.8","1870.8","1870.8","1870.8","1881.6","1881.6","1881.6","1881.6","1881.6","1881.6","1881.6","1881.6","1881.6","1881.6","1881.6","1881.6","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","1885.8","2305.7","2305.7","2305.7","2305.7","2305.7"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1738.8","1736.2","1736.7","1736.7","1736.7","1736.7","1736.7","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1882.5","1882.5","1882.5","1882.5","1882.5","1882.5","1882.5","1882.5","1882.5","1882.5","1882.5","1882.5","1884.4","1884.4","1884.4","1884.4","1884.4","1884.4","1884.4","1884.4","1884.4","1884.4","1884.4","1884.4","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","1879.3","2300.9","2300.9","2300.9","2300.9","2300.9"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1768.4","1771.2","1772.6","1772.6","1902.8","1902.8","1902.8","1902.8","1902.8","1902.8","1902.8","1902.8","1915.3","1915.3","1915.3","1915.3","1915.3","1915.3","1915.3","1915.3","1915.3","1915.3","1915.3","1915.3","1917.5","1917.5","1917.5","1917.5","1917.5","1917.5","1917.5","1917.5","1917.5","1917.5","1917.5","1917.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","1907.5","2335.1","2335.1","2335.1","2335.1","2335.1"
"2003:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1778.3","#N/A","1911.1","1911.1","1911.1","1911.1","1911.1","1911.1","1911.1","1916.0","1916.0","1916.0","1916.0","1916.0","1916.0","1916.0","1916.0","1916.0","1916.0","1916.0","1916.0","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","1914.5","2342.0","2342.0","2342.0","2342.0","2342.0"
"2003:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1915.0","1915.1","1910.7","1910.7","1910.7","1910.7","1923.7","1923.7","1923.7","1923.7","1923.7","1923.7","1923.7","1923.7","1923.7","1923.7","1923.7","1923.7","1922.6","1922.6","1922.6","1922.6","1922.6","1922.6","1922.6","1922.6","1922.6","1922.6","1922.6","1922.6","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","2343.7","2343.7","2343.7","2343.7","2343.7"
"2004:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1920.3","1924.4","1924.7","1935.8","1935.8","1935.8","1935.8","1935.8","1935.8","1935.8","1935.8","1935.8","1935.8","1935.8","1935.8","1938.4","1938.4","1938.4","1938.4","1938.4","1938.4","1938.4","1938.4","1938.4","1938.4","1938.4","1938.4","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","1925.4","2354.9","2354.9","2354.9","2354.9","2354.9"
"2004:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1946.8","1947.4","1946.5","1946.5","1946.5","1946.5","1946.5","1946.5","1946.5","1946.5","1946.5","1946.5","1949.5","1949.5","1949.5","1949.5","1949.5","1949.5","1949.5","1949.5","1949.5","1949.5","1949.5","1949.5","1942.6","1942.6","1942.6","1942.6","1942.6","1942.6","1942.6","1942.6","1942.6","1942.6","1942.6","1942.6","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","1931.8","2363.5","2363.5","2363.5","2363.5","2363.5"
"2004:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1953.1","1952.4","1949.9","1949.9","1949.9","1949.9","1949.9","1949.9","1949.9","1958.4","1958.4","1958.4","1958.4","1958.4","1958.4","1958.4","1958.4","1958.4","1958.4","1958.4","1958.4","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","1939.4","2372.1","2372.1","2372.1","2372.1","2372.1"
"2004:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1954.5","1955.6","1954.0","1954.0","1954.0","1954.0","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1939.3","1939.3","1939.3","1939.3","1939.3","1939.3","1939.3","1939.3","1939.3","1939.3","1939.3","1939.3","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","1930.6","2357.6","2357.6","2357.6","2357.6","2357.6"
"2005:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1956.7","1953.2","1954.8","1971.9","1971.9","1971.9","1971.9","1971.9","1971.9","1971.9","1971.9","1971.9","1971.9","1971.9","1971.9","1947.2","1947.2","1947.2","1947.2","1947.2","1947.2","1947.2","1947.2","1947.2","1947.2","1947.2","1947.2","1936.8","1936.8","1936.8","1936.8","1936.8","1936.8","1936.8","1936.8","1936.8","1936.8","1936.8","1936.8","1929.6","1929.6","1929.6","1929.6","1929.6","1929.6","1929.6","1929.6","1929.6","1929.6","1929.6","1929.6","2359.9","2359.9","2359.9","2359.9","2359.9"
"2005:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1981.6","1985.0","1984.1","1984.1","1984.1","1984.1","1984.1","1984.1","1984.1","1984.1","1984.1","1984.1","1952.6","1952.6","1952.6","1952.6","1952.6","1952.6","1952.6","1952.6","1952.6","1952.6","1952.6","1952.6","1942.5","1942.5","1942.5","1942.5","1942.5","1942.5","1942.5","1942.5","1942.5","1942.5","1942.5","1942.5","1934.0","1934.0","1934.0","1934.0","1934.0","1934.0","1934.0","1934.0","1934.0","1934.0","1934.0","1934.0","2362.4","2362.4","2362.4","2362.4","2362.4"
"2005:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1999.9","1999.7","1998.1","1998.1","1998.1","1998.1","1998.1","1998.1","1998.1","1968.8","1968.8","1968.8","1968.8","1968.8","1968.8","1968.8","1968.8","1968.8","1968.8","1968.8","1968.8","1957.6","1957.6","1957.6","1957.6","1957.6","1957.6","1957.6","1957.6","1957.6","1957.6","1957.6","1957.6","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","2383.9","2383.9","2383.9","2383.9","2383.9"
"2005:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1986.2","1994.7","1994.1","1994.1","1994.1","1994.1","1963.5","1963.5","1963.5","1963.5","1963.5","1963.5","1963.5","1963.5","1963.5","1963.5","1963.5","1963.5","1948.2","1948.2","1948.2","1948.2","1948.2","1948.2","1948.2","1948.2","1948.2","1948.2","1948.2","1948.2","1941.9","1941.9","1941.9","1941.9","1941.9","1941.9","1941.9","1941.9","1941.9","1941.9","1941.9","1941.9","2373.4","2373.4","2373.4","2373.4","2373.4"
"2006:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2013.2","2015.2","2017.5","1987.1","1987.1","1987.1","1987.1","1987.1","1987.1","1987.1","1987.1","1987.1","1987.1","1987.1","1987.1","1971.8","1971.8","1971.8","1971.8","1971.8","1971.8","1971.8","1971.8","1971.8","1971.8","1971.8","1971.8","1960.5","1960.5","1960.5","1960.5","1960.5","1960.5","1960.5","1960.5","1960.5","1960.5","1960.5","1960.5","2397.1","2397.1","2397.1","2397.1","2397.1"
"2006:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1990.0","1991.8","1991.2","1991.2","1991.2","1991.2","1991.2","1991.2","1991.2","1991.2","1991.2","1991.2","1976.5","1976.5","1976.5","1976.5","1976.5","1976.5","1976.5","1976.5","1976.5","1976.5","1976.5","1976.5","1966.6","1966.6","1966.6","1966.6","1966.6","1966.6","1966.6","1966.6","1966.6","1966.6","1966.6","1966.6","2399.1","2399.1","2399.1","2399.1","2399.1"
