"DATE","RCONS00M1","RCONS00M2","RCONS00M3","RCONS00M4","RCONS00M5","RCONS00M6","RCONS00M7","RCONS00M8","RCONS00M9","RCONS00M10","RCONS00M11","RCONS00M12","RCONS01M1","RCONS01M2","RCONS01M3","RCONS01M4","RCONS01M5","RCONS01M6","RCONS01M7","RCONS01M8","RCONS01M9","RCONS01M10","RCONS01M11","RCONS01M12","RCONS02M1","RCONS02M2","RCONS02M3","RCONS02M4","RCONS02M5","RCONS02M6","RCONS02M7","RCONS02M8","RCONS02M9","RCONS02M10","RCONS02M11","RCONS02M12","RCONS03M1","RCONS03M2","RCONS03M3","RCONS03M4","RCONS03M5","RCONS03M6","RCONS03M7","RCONS03M8","RCONS03M9","RCONS03M10","RCONS03M11","RCONS03M12","RCONS04M1","RCONS04M2","RCONS04M3","RCONS04M4","RCONS04M5","RCONS04M6","RCONS04M7","RCONS04M8","RCONS04M9","RCONS04M10","RCONS04M11","RCONS04M12","RCONS05M1","RCONS05M2","RCONS05M3","RCONS05M4","RCONS05M5","RCONS05M6","RCONS05M7","RCONS05M8","RCONS05M9","RCONS05M10","RCONS05M11","RCONS05M12","RCONS06M1","RCONS06M2","RCONS06M3","RCONS06M4","RCONS06M5","RCONS06M6","RCONS06M7","RCONS06M8","RCONS06M9","RCONS06M10","RCONS06M11","RCONS06M12","RCONS07M1","RCONS07M2","RCONS07M3","RCONS07M4","RCONS07M5","RCONS07M6","RCONS07M7","RCONS07M8","RCONS07M9","RCONS07M10","RCONS07M11","RCONS07M12","RCONS08M1","RCONS08M2","RCONS08M3","RCONS08M4","RCONS08M5","RCONS08M6","RCONS08M7","RCONS08M8","RCONS08M9","RCONS08M10","RCONS08M11","RCONS08M12","RCONS09M1","RCONS09M2","RCONS09M3","RCONS09M4","RCONS09M5","RCONS09M6","RCONS09M7","RCONS09M8","RCONS09M9","RCONS09M10","RCONS09M11","RCONS09M12"
"1998:Q1","3234.2","3234.2","3234.2","3217.2","3217.2","3217.2","3217.2","3224.5","3224.5","3224.5","3224.5","3224.5","3224.5","3224.5","3224.5","3224.5","3224.5","3224.5","3224.5","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3228.4","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","3562.0","4583.5","4583.5","4583.5","4583.5","4583.5"
"1998:Q2","3272.2","3272.2","3272.2","3255.6","3255.6","3255.6","3255.6","3258.2","3258.2","3258.2","3258.2","3258.2","3258.2","3258.2","3258.2","3258.2","3258.2","3258.2","3258.2","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3262.3","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","3602.0","4639.4","4639.4","4639.4","4639.4","4639.4"
"1998:Q3","3309.6","3309.6","3309.6","3293.3","3293.3","3293.3","3293.3","3292.4","3292.4","3292.4","3292.4","3292.4","3292.4","3292.4","3292.4","3292.4","3292.4","3292.4","3292.4","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3295.2","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","3642.1","4695.8","4695.8","4695.8","4695.8","4695.8"
"1998:Q4","3322.0","3322.0","3322.0","3305.9","3305.9","3305.9","3305.9","3302.8","3302.8","3302.8","3302.8","3302.8","3302.8","3302.8","3302.8","3302.8","3302.8","3302.8","3302.8","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3307.6","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","3653.7","4728.5","4728.5","4728.5","4728.5","4728.5"
"1999:Q1","3356.5","3356.5","3356.5","3339.8","3339.8","3339.8","3339.8","3335.8","3335.8","3335.8","3335.8","3335.8","3335.8","3335.8","3335.8","3335.8","3335.8","3335.8","3335.8","3340.8","3340.8","3340.8","3340.8","3340.8","3340.8","3340.8","3340.8","3340.8","3340.8","3340.8","3340.8","3343.6","3343.6","3343.6","3343.6","3343.6","3343.6","3343.6","3343.6","3343.6","3343.6","3343.6","3343.6","3343.6","3343.6","3343.6","3343.6","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","3696.4","4768.5","4768.5","4768.5","4768.5","4768.5"
"1999:Q2","3399.2","3399.2","3399.2","3382.3","3382.3","3382.3","3382.3","3373.4","3373.4","3373.4","3373.4","3373.4","3373.4","3373.4","3373.4","3373.4","3373.4","3373.4","3373.4","3377.8","3377.8","3377.8","3377.8","3377.8","3377.8","3377.8","3377.8","3377.8","3377.8","3377.8","3377.8","3379.7","3379.7","3379.7","3379.7","3379.7","3379.7","3379.7","3379.7","3379.7","3379.7","3379.7","3379.7","3379.7","3379.7","3379.7","3379.7","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","3738.5","4822.4","4822.4","4822.4","4822.4","4822.4"
"1999:Q3","3440.6","3440.6","3440.6","3423.4","3423.4","3423.4","3423.4","3411.1","3411.1","3411.1","3411.1","3411.1","3411.1","3411.1","3411.1","3411.1","3411.1","3411.1","3411.1","3413.7","3413.7","3413.7","3413.7","3413.7","3413.7","3413.7","3413.7","3413.7","3413.7","3413.7","3413.7","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3417.4","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","3782.3","4880.3","4880.3","4880.3","4880.3","4880.3"
"1999:Q4","#N/A","3470.6","3473.0","3454.7","3454.7","3454.7","3454.7","3443.0","3443.0","3443.0","3443.0","3443.0","3443.0","3443.0","3443.0","3443.0","3443.0","3443.0","3443.0","3440.5","3440.5","3440.5","3440.5","3440.5","3440.5","3440.5","3440.5","3440.5","3440.5","3440.5","3440.5","3440.7","3440.7","3440.7","3440.7","3440.7","3440.7","3440.7","3440.7","3440.7","3440.7","3440.7","3440.7","3440.7","3440.7","3440.7","3440.7","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","3815.0","4940.1","4940.1","4940.1","4940.1","4940.1"
"2000:Q1","#N/A","#N/A","#N/A","#N/A","3500.6","3501.8","3501.2","3487.2","3487.2","3487.2","3487.2","3487.2","3487.2","3487.2","3487.2","3487.2","3487.2","3487.2","3487.2","3472.2","3472.2","3472.2","3472.2","3472.2","3472.2","3472.2","3472.2","3472.2","3472.2","3472.2","3472.2","3477.7","3477.7","3477.7","3477.7","3477.7","3477.7","3477.7","3477.7","3477.7","3477.7","3477.7","3477.7","3477.7","3477.7","3477.7","3477.7","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","3871.1","5014.8","5014.8","5014.8","5014.8","5014.8"
"2000:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3523.6","3524.9","3526.7","3526.7","3526.7","3526.7","3526.7","3526.7","3526.7","3526.7","3526.7","3526.7","3509.6","3509.6","3509.6","3509.6","3509.6","3509.6","3509.6","3509.6","3509.6","3509.6","3509.6","3509.6","3508.2","3508.2","3508.2","3508.2","3508.2","3508.2","3508.2","3508.2","3508.2","3508.2","3508.2","3508.2","3508.2","3508.2","3508.2","3508.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","3908.2","5073.1","5073.1","5073.1","5073.1","5073.1"
"2000:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3559.3","3558.7","3559.3","3559.3","3559.3","3559.3","3559.3","3559.3","3559.3","3540.2","3540.2","3540.2","3540.2","3540.2","3540.2","3540.2","3540.2","3540.2","3540.2","3540.2","3540.2","3541.7","3541.7","3541.7","3541.7","3541.7","3541.7","3541.7","3541.7","3541.7","3541.7","3541.7","3541.7","3541.7","3541.7","3541.7","3541.7","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","3949.3","5120.1","5120.1","5120.1","5120.1","5120.1"
"2000:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3605.3","3603.3","3602.5","3602.5","3602.5","3602.5","3588.8","3588.8","3588.8","3588.8","3588.8","3588.8","3588.8","3588.8","3588.8","3588.8","3588.8","3588.8","3570.6","3570.6","3570.6","3570.6","3570.6","3570.6","3570.6","3570.6","3570.6","3570.6","3570.6","3570.6","3570.6","3570.6","3570.6","3570.6","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","3986.8","5165.1","5165.1","5165.1","5165.1","5165.1"
"2001:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3617.6","3618.5","3618.2","3605.1","3605.1","3605.1","3605.1","3605.1","3605.1","3605.1","3605.1","3605.1","3605.1","3605.1","3605.1","3576.3","3576.3","3576.3","3576.3","3576.3","3576.3","3576.3","3576.3","3576.3","3576.3","3576.3","3576.3","3576.3","3576.3","3576.3","3576.3","3989.6","3989.6","3989.6","3989.6","3989.6","3989.6","3989.6","3989.6","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","3997.9","5189.3","5189.3","5189.3","5189.3","5189.3"
"2001:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3625.2","3628.1","3629.8","3629.8","3629.8","3629.8","3629.8","3629.8","3629.8","3629.8","3629.8","3629.8","3589.3","3589.3","3589.3","3589.3","3589.3","3589.3","3589.3","3589.3","3589.3","3589.3","3589.3","3589.3","3589.3","3589.3","3589.3","3589.3","4013.3","4013.3","4013.3","4013.3","4013.3","4013.3","4013.3","4013.3","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","4016.0","5211.4","5211.4","5211.4","5211.4","5211.4"
"2001:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3642.6","3643.5","3640.4","3640.4","3640.4","3640.4","3640.4","3640.4","3640.4","3597.5","3597.5","3597.5","3597.5","3597.5","3597.5","3597.5","3597.5","3597.5","3597.5","3597.5","3597.5","3597.5","3597.5","3597.5","3597.5","4029.3","4029.3","4029.3","4029.3","4029.3","4029.3","4029.3","4029.3","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","4027.8","5225.4","5225.4","5225.4","5225.4","5225.4"
"2001:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3655.2","3657.1","3658.2","3658.2","3658.2","3658.2","3616.6","3616.6","3616.6","3616.6","3616.6","3616.6","3616.6","3616.6","3616.6","3616.6","3616.6","3616.6","3616.6","3616.6","3616.6","3616.6","4057.4","4057.4","4057.4","4057.4","4057.4","4057.4","4057.4","4057.4","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","4051.2","5248.6","5248.6","5248.6","5248.6","5248.6"
"2002:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3692.4","3691.1","3692.6","3642.2","3642.2","3642.2","3642.2","3642.2","3642.2","3642.2","3642.2","3642.2","3642.2","3642.2","3642.2","3642.2","3642.2","3642.2","3642.2","4095.3","4095.3","4095.3","4095.3","4095.3","4095.3","4095.3","4095.3","4084.1","4084.1","4084.1","4084.1","4084.1","4084.1","4084.1","4084.1","4084.1","4084.1","4084.1","4084.1","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","4069.4","5282.7","5282.7","5282.7","5282.7","5282.7"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3669.2","3666.1","3666.2","3666.2","3666.2","3666.2","3666.2","3666.2","3666.2","3666.2","3666.2","3666.2","3666.2","3666.2","3666.2","3666.2","4137.0","4137.0","4137.0","4137.0","4137.0","4137.0","4137.0","4137.0","4119.7","4119.7","4119.7","4119.7","4119.7","4119.7","4119.7","4119.7","4119.7","4119.7","4119.7","4119.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","4095.7","5310.5","5310.5","5310.5","5310.5","5310.5"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3686.9","3686.4","3687.0","3687.0","3687.0","3687.0","3687.0","3687.0","3687.0","3687.0","3687.0","3687.0","3687.0","4159.4","4159.4","4159.4","4159.4","4159.4","4159.4","4159.4","4159.4","4143.8","4143.8","4143.8","4143.8","4143.8","4143.8","4143.8","4143.8","4143.8","4143.8","4143.8","4143.8","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","4109.0","5329.2","5329.2","5329.2","5329.2","5329.2"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3699.1","3704.3","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","4175.4","4175.4","4175.4","4175.4","4175.4","4175.4","4175.4","4175.4","4166.9","4166.9","4166.9","4166.9","4166.9","4166.9","4166.9","4166.9","4166.9","4166.9","4166.9","4166.9","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","4127.4","5350.1","5350.1","5350.1","5350.1","5350.1"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3711.8","3713.8","3714.9","3714.9","3714.9","3714.9","3714.9","4190.7","4190.7","4190.7","4190.7","4190.7","4190.7","4190.7","4190.7","4188.7","4188.7","4188.7","4188.7","4188.7","4188.7","4188.7","4188.7","4188.7","4188.7","4188.7","4188.7","4146.5","4146.5","4146.5","4146.5","4146.5","4146.5","4146.5","4146.5","4146.5","4146.5","4146.5","4146.5","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","4143.3","5371.8","5371.8","5371.8","5371.8","5371.8"
