"DATE","EMPLOY10M1","EMPLOY10M2","EMPLOY10M3","EMPLOY10M4","EMPLOY10M5","EMPLOY10M6","EMPLOY10M7","EMPLOY10M8","EMPLOY10M9","EMPLOY10M10","EMPLOY10M11","EMPLOY10M12","EMPLOY11M1","EMPLOY11M2","EMPLOY11M3","EMPLOY11M4","EMPLOY11M5","EMPLOY11M6","EMPLOY11M7","EMPLOY11M8","EMPLOY11M9","EMPLOY11M10","EMPLOY11M11","EMPLOY11M12","EMPLOY12M1","EMPLOY12M2","EMPLOY12M3","EMPLOY12M4","EMPLOY12M5","EMPLOY12M6","EMPLOY12M7","EMPLOY12M8","EMPLOY12M9","EMPLOY12M10","EMPLOY12M11","EMPLOY12M12","EMPLOY13M1","EMPLOY13M2","EMPLOY13M3","EMPLOY13M4","EMPLOY13M5","EMPLOY13M6","EMPLOY13M7","EMPLOY13M8","EMPLOY13M9","EMPLOY13M10","EMPLOY13M11","EMPLOY13M12","EMPLOY14M1","EMPLOY14M2","EMPLOY14M3","EMPLOY14M4","EMPLOY14M5","EMPLOY14M6","EMPLOY14M7","EMPLOY14M8","EMPLOY14M9","EMPLOY14M10","EMPLOY14M11","EMPLOY14M12","EMPLOY15M1","EMPLOY15M2","EMPLOY15M3","EMPLOY15M4","EMPLOY15M5","EMPLOY15M6","EMPLOY15M7","EMPLOY15M8","EMPLOY15M9","EMPLOY15M10","EMPLOY15M11"
"1984:03","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93411.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0","93429.0"
"1984:04","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93774.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0","93792.0"
"1984:05","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94082.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0","94100.0"
"1984:06","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94461.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0","94479.0"
"1984:07","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94773.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0","94792.0"
"1984:08","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95014.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0","95034.0"
"1984:09","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95325.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0","95344.0"
"1984:10","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95611.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0","95630.0"
"1984:11","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95960.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0","95979.0"
"1984:12","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96087.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0","96107.0"
"1985:01","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96353.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0","96373.0"
"1985:02","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96477.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0","96497.0"
"1985:03","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96823.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0","96843.0"
"1985:04","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97018.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0","97039.0"
"1985:05","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97292.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0","97313.0"
"1985:06","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97437.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0","97459.0"
"1985:07","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97626.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0","97649.0"
"1985:08","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97819.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0","97842.0"
"1985:09","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98023.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0","98045.0"
"1985:10","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98210.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0","98233.0"
"1985:11","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98419.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0","98442.0"
"1985:12","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98587.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0","98609.0"
"1986:01","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98710.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0","98734.0"
"1986:02","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98817.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0","98841.0"
"1986:03","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98910.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0","98935.0"
"1986:04","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99098.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0","99122.0"
"1986:05","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99223.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0","99249.0"
