"DATE","NCON65Q4","NCON66Q1","NCON66Q2","NCON66Q3","NCON66Q4","NCON67Q1","NCON67Q2","NCON67Q3","NCON67Q4","NCON68Q1","NCON68Q2","NCON68Q3","NCON68Q4","NCON69Q1","NCON69Q2","NCON69Q3","NCON69Q4","NCON70Q1","NCON70Q2","NCON70Q3","NCON70Q4","NCON71Q1","NCON71Q2","NCON71Q3","NCON71Q4","NCON72Q1","NCON72Q2","NCON72Q3","NCON72Q4","NCON73Q1","NCON73Q2","NCON73Q3","NCON73Q4","NCON74Q1","NCON74Q2","NCON74Q3","NCON74Q4","NCON75Q1","NCON75Q2","NCON75Q3","NCON75Q4","NCON76Q1","NCON76Q2","NCON76Q3","NCON76Q4","NCON77Q1","NCON77Q2","NCON77Q3","NCON77Q4","NCON78Q1","NCON78Q2","NCON78Q3","NCON78Q4","NCON79Q1","NCON79Q2","NCON79Q3","NCON79Q4","NCON80Q1","NCON80Q2","NCON80Q3","NCON80Q4","NCON81Q1","NCON81Q2","NCON81Q3","NCON81Q4","NCON82Q1","NCON82Q2","NCON82Q3","NCON82Q4","NCON83Q1","NCON83Q2","NCON83Q3","NCON83Q4","NCON84Q1","NCON84Q2","NCON84Q3","NCON84Q4","NCON85Q1","NCON85Q2","NCON85Q3","NCON85Q4","NCON86Q1","NCON86Q2","NCON86Q3","NCON86Q4","NCON87Q1","NCON87Q2","NCON87Q3","NCON87Q4","NCON88Q1","NCON88Q2","NCON88Q3","NCON88Q4","NCON89Q1","NCON89Q2","NCON89Q3","NCON89Q4","NCON90Q1","NCON90Q2","NCON90Q3","NCON90Q4","NCON91Q1","NCON91Q2","NCON91Q3","NCON91Q4","NCON92Q1","NCON92Q2","NCON92Q3","NCON92Q4","NCON93Q1","NCON93Q2","NCON93Q3","NCON93Q4","NCON94Q1","NCON94Q2","NCON94Q3","NCON94Q4","NCON95Q1","NCON95Q2","NCON95Q3","NCON95Q4","NCON96Q1","NCON96Q2","NCON96Q3","NCON96Q4","NCON97Q1","NCON97Q2","NCON97Q3","NCON97Q4","NCON98Q1","NCON98Q2","NCON98Q3","NCON98Q4","NCON99Q1","NCON99Q2","NCON99Q3","NCON99Q4","NCON00Q1","NCON00Q2","NCON00Q3","NCON00Q4","NCON01Q1","NCON01Q2","NCON01Q3","NCON01Q4","NCON02Q1","NCON02Q2","NCON02Q3","NCON02Q4","NCON03Q1","NCON03Q2","NCON03Q3","NCON03Q4","NCON04Q1","NCON04Q2","NCON04Q3","NCON04Q4","NCON05Q1","NCON05Q2","NCON05Q3","NCON05Q4","NCON06Q1","NCON06Q2","NCON06Q3","NCON06Q4","NCON07Q1","NCON07Q2","NCON07Q3","NCON07Q4","NCON08Q1","NCON08Q2","NCON08Q3","NCON08Q4","NCON09Q1","NCON09Q2","NCON09Q3","NCON09Q4","NCON10Q1","NCON10Q2","NCON10Q3","NCON10Q4","NCON11Q1","NCON11Q2","NCON11Q3","NCON11Q4","NCON12Q1","NCON12Q2","NCON12Q3","NCON12Q4","NCON13Q1","NCON13Q2","NCON13Q3","NCON13Q4","NCON14Q1","NCON14Q2","NCON14Q3","NCON14Q4","NCON15Q1","NCON15Q2","NCON15Q3","NCON15Q4"
"1994:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","4728.9","4734.8","4734.8","4734.8","4796.0","4796.0","4798.2","4798.2","4798.2","4798.2","4820.2","4820.2","4820.2","4820.2","4820.2","4820.2","4820.2","4820.2","4820.2","4821.3","4821.3","4821.3","4821.3","4821.3","4821.3","4821.3","4821.3","4821.3","4821.3","4821.3","4821.3","4821.3","4821.3","4821.3","4821.3","4821.3","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4847.9","4856.7","4856.7","4856.7","4856.7","4856.7","4856.7","4856.7","4856.7","4856.7","4856.7","4856.7","4856.7","4856.7","4856.7","4856.7","4856.7","4847.2","4847.2","4847.2","4847.2","4847.2","4847.2","4847.2","4847.2","4847.2","4847.2"
"1995:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","4780.8","4782.1","4782.1","4836.3","4836.3","4840.6","4840.6","4840.6","4840.6","4871.7","4871.7","4871.7","4871.7","4862.5","4862.5","4862.5","4862.5","4862.5","4868.6","4868.6","4868.6","4868.6","4868.6","4868.6","4868.6","4868.6","4868.6","4868.6","4868.6","4868.6","4868.6","4868.6","4868.6","4868.6","4868.6","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4879.0","4888.7","4888.7","4888.7","4888.7","4888.7","4888.7","4888.7","4888.7","4888.7","4888.7","4888.7","4888.7","4888.7","4888.7","4888.7","4888.7","4883.3","4883.3","4883.3","4883.3","4883.3","4883.3","4883.3","4883.3","4883.3","4883.3"
"1995:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","4838.3","4851.0","4908.7","4908.7","4910.5","4910.5","4910.5","4910.5","4934.8","4934.8","4934.8","4934.8","4931.5","4931.5","4931.5","4931.5","4931.5","4943.7","4943.7","4943.7","4943.7","4943.7","4943.7","4943.7","4943.7","4943.7","4943.7","4943.7","4943.7","4943.7","4943.7","4943.7","4943.7","4943.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4946.7","4957.5","4957.5","4957.5","4957.5","4957.5","4957.5","4957.5","4957.5","4957.5","4957.5","4957.5","4957.5","4957.5","4957.5","4957.5","4957.5","4955.0","4955.0","4955.0","4955.0","4955.0","4955.0","4955.0","4955.0","4955.0","4955.0"
"1995:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","4898.1","4965.1","4960.0","4957.9","4957.9","4957.9","4957.9","4990.6","4990.6","4990.6","4990.6","4986.4","4986.4","4986.4","4986.4","4986.4","5005.2","5005.2","5005.2","5005.2","5005.2","5005.2","5005.2","5005.2","5005.2","5005.2","5005.2","5005.2","5005.2","5005.2","5005.2","5005.2","5005.2","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5011.0","5022.9","5022.9","5022.9","5022.9","5022.9","5022.9","5022.9","5022.9","5022.9","5022.9","5022.9","5022.9","5022.9","5022.9","5022.9","5022.9","5020.5","5020.5","5020.5","5020.5","5020.5","5020.5","5020.5","5020.5","5020.5","5020.5"
"1995:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","4992.3","4990.5","4990.5","4990.5","4990.5","5033.8","5033.8","5033.8","5033.8","5035.3","5035.3","5035.3","5035.3","5035.3","5058.4","5058.4","5058.4","5058.4","5058.4","5058.4","5058.4","5058.4","5058.4","5058.4","5058.4","5058.4","5058.4","5058.4","5058.4","5058.4","5058.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5066.4","5080.1","5080.1","5080.1","5080.1","5080.1","5080.1","5080.1","5080.1","5080.1","5080.1","5080.1","5080.1","5080.1","5080.1","5080.1","5080.1","5077.9","5077.9","5077.9","5077.9","5077.9","5077.9","5077.9","5077.9","5077.9","5077.9"
"1996:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","5061.6","5060.5","5060.5","5060.5","5060.5","5105.8","5105.8","5105.8","5105.8","5108.2","5108.2","5108.2","5108.2","5108.2","5130.5","5130.5","5130.5","5130.5","5130.5","5130.5","5130.5","5130.5","5130.5","5130.5","5130.5","5130.5","5130.5","5130.5","5130.5","5130.5","5130.5","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5142.8","5156.5","5156.5","5156.5","5156.5","5156.5","5156.5","5156.5","5156.5","5156.5","5156.5","5156.5","5156.5","5156.5","5156.5","5156.5","5156.5","5153.8","5153.8","5153.8","5153.8","5153.8","5153.8","5153.8","5153.8","5153.8","5153.8"
"1996:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","5143.9","5139.4","5139.4","5139.4","5189.1","5189.1","5189.1","5189.1","5199.0","5199.0","5199.0","5199.0","5199.0","5218.0","5218.0","5218.0","5218.0","5218.0","5218.0","5218.0","5218.0","5218.0","5218.0","5218.0","5218.0","5218.0","5218.0","5218.0","5218.0","5218.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5232.0","5248.8","5248.8","5248.8","5248.8","5248.8","5248.8","5248.8","5248.8","5248.8","5248.8","5248.8","5248.8","5248.8","5248.8","5248.8","5248.8","5244.1","5244.1","5244.1","5244.1","5244.1","5244.1","5244.1","5244.1","5244.1","5244.1"
"1996:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","5164.1","5165.4","5165.4","5227.4","5227.4","5227.4","5227.4","5242.5","5242.5","5242.5","5242.5","5242.5","5263.7","5263.7","5263.7","5263.7","5263.7","5263.7","5263.7","5263.7","5263.7","5263.7","5263.7","5263.7","5263.7","5263.7","5263.7","5263.7","5263.7","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5286.4","5304.4","5304.4","5304.4","5304.4","5304.4","5304.4","5304.4","5304.4","5304.4","5304.4","5304.4","5304.4","5304.4","5304.4","5304.4","5304.4","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3"
"1996:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","5242.6","5240.3","5308.1","5308.1","5308.1","5308.1","5313.2","5313.2","5313.2","5313.2","5313.2","5337.9","5337.9","5337.9","5337.9","5337.9","5337.9","5337.9","5337.9","5337.9","5337.9","5337.9","5337.9","5337.9","5337.9","5337.9","5337.9","5337.9","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5366.1","5384.7","5384.7","5384.7","5384.7","5384.7","5384.7","5384.7","5384.7","5384.7","5384.7","5384.7","5384.7","5384.7","5384.7","5384.7","5384.7","5376.1","5376.1","5376.1","5376.1","5376.1","5376.1","5376.1","5376.1","5376.1","5376.1"
"1997:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","5346.4","5405.7","5405.7","5405.7","5405.7","5402.4","5402.4","5402.4","5402.4","5402.4","5430.8","5430.8","5430.8","5429.9","5429.9","5429.9","5429.9","5429.9","5429.9","5429.9","5429.9","5429.9","5429.9","5429.9","5429.9","5429.9","5429.9","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5448.8","5467.1","5467.1","5467.1","5467.1","5467.1","5467.1","5467.1","5467.1","5467.1","5467.1","5467.1","5467.1","5467.1","5467.1","5467.1","5467.1","5456.7","5456.7","5456.7","5456.7","5456.7","5456.7","5456.7","5456.7","5456.7","5456.7"
"1997:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","5429.8","5432.1","5432.1","5432.1","5438.8","5438.8","5438.8","5438.8","5438.8","5466.3","5466.3","5466.3","5470.8","5470.8","5470.8","5470.8","5470.8","5470.8","5470.8","5470.8","5470.8","5470.8","5470.8","5470.8","5470.8","5470.8","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5484.6","5504.0","5504.0","5504.0","5504.0","5504.0","5504.0","5504.0","5504.0","5504.0","5504.0","5504.0","5504.0","5504.0","5504.0","5504.0","5504.0","5495.1","5495.1","5495.1","5495.1","5495.1","5495.1","5495.1","5495.1","5495.1","5495.1"
"1997:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","5527.7","5527.4","5527.4","5540.3","5540.3","5540.3","5540.3","5540.3","5569.1","5569.1","5569.1","5575.9","5575.9","5575.9","5575.9","5575.9","5575.9","5575.9","5575.9","5575.9","5575.9","5575.9","5575.9","5575.9","5575.9","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5589.8","5613.3","5613.3","5613.3","5613.3","5613.3","5613.3","5613.3","5613.3","5613.3","5613.3","5613.3","5613.3","5613.3","5613.3","5613.3","5613.3","5603.5","5603.5","5603.5","5603.5","5603.5","5603.5","5603.5","5603.5","5603.5","5603.5"
