"DATE","RIMP80M1","RIMP80M2","RIMP80M3","RIMP80M4","RIMP80M5","RIMP80M6","RIMP80M7","RIMP80M8","RIMP80M9","RIMP80M10","RIMP80M11","RIMP80M12","RIMP81M1","RIMP81M2","RIMP81M3","RIMP81M4","RIMP81M5","RIMP81M6","RIMP81M7","RIMP81M8","RIMP81M9","RIMP81M10","RIMP81M11","RIMP81M12","RIMP82M1","RIMP82M2","RIMP82M3","RIMP82M4","RIMP82M5","RIMP82M6","RIMP82M7","RIMP82M8","RIMP82M9","RIMP82M10","RIMP82M11","RIMP82M12","RIMP83M1","RIMP83M2","RIMP83M3","RIMP83M4","RIMP83M5","RIMP83M6","RIMP83M7","RIMP83M8","RIMP83M9","RIMP83M10","RIMP83M11","RIMP83M12","RIMP84M1","RIMP84M2","RIMP84M3","RIMP84M4","RIMP84M5","RIMP84M6","RIMP84M7","RIMP84M8","RIMP84M9","RIMP84M10","RIMP84M11","RIMP84M12","RIMP85M1","RIMP85M2","RIMP85M3","RIMP85M4","RIMP85M5","RIMP85M6","RIMP85M7","RIMP85M8","RIMP85M9","RIMP85M10","RIMP85M11","RIMP85M12","RIMP86M1","RIMP86M2","RIMP86M3","RIMP86M4","RIMP86M5","RIMP86M6","RIMP86M7","RIMP86M8","RIMP86M9","RIMP86M10","RIMP86M11","RIMP86M12","RIMP87M1","RIMP87M2","RIMP87M3","RIMP87M4","RIMP87M5","RIMP87M6","RIMP87M7","RIMP87M8","RIMP87M9","RIMP87M10","RIMP87M11","RIMP87M12","RIMP88M1","RIMP88M2","RIMP88M3","RIMP88M4","RIMP88M5","RIMP88M6","RIMP88M7","RIMP88M8","RIMP88M9","RIMP88M10","RIMP88M11","RIMP88M12","RIMP89M1","RIMP89M2","RIMP89M3","RIMP89M4","RIMP89M5","RIMP89M6","RIMP89M7","RIMP89M8","RIMP89M9","RIMP89M10","RIMP89M11","RIMP89M12"
"1969:Q1","56.2","56.2","56.2","56.2","56.2","56.2","56.2","56.2","56.2","56.2","56.2","56.2","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5","176.5"
"1969:Q2","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2"
"1969:Q3","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9","206.9"
"1969:Q4","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7","207.7"
"1970:Q1","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","66.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2"
"1970:Q2","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","67.0","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9","208.9"
"1970:Q3","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1","206.1"
"1970:Q4","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1"
"1971:Q1","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0"
"1971:Q2","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8"
"1971:Q3","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2"
"1971:Q4","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","66.8","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7","219.7"
"1972:Q1","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7","241.7"
"1972:Q2","74.1","74.1","74.1","74.1","74.1","74.1","74.1","74.1","74.1","74.1","74.1","74.1","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1"
"1972:Q3","74.9","74.9","74.9","74.9","74.9","74.9","74.9","74.9","74.9","74.9","74.9","74.9","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","75.8","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3"
"1972:Q4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4","256.4"
"1973:Q1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8","271.8"
"1973:Q2","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7","275.7"
"1973:Q3","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2","271.2"
"1973:Q4","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5","276.5"
"1974:Q1","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8"
"1974:Q2","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2","275.2"
"1974:Q3","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3","272.3"
"1974:Q4","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2","270.2"
"1975:Q1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6","242.6"
