"DATE","RNX90M1","RNX90M2","RNX90M3","RNX90M4","RNX90M5","RNX90M6","RNX90M7","RNX90M8","RNX90M9","RNX90M10","RNX90M11","RNX90M12","RNX91M1","RNX91M2","RNX91M3","RNX91M4","RNX91M5","RNX91M6","RNX91M7","RNX91M8","RNX91M9","RNX91M10","RNX91M11","RNX91M12","RNX92M1","RNX92M2","RNX92M3","RNX92M4","RNX92M5","RNX92M6","RNX92M7","RNX92M8","RNX92M9","RNX92M10","RNX92M11","RNX92M12","RNX93M1","RNX93M2","RNX93M3","RNX93M4","RNX93M5","RNX93M6","RNX93M7","RNX93M8","RNX93M9","RNX93M10","RNX93M11","RNX93M12","RNX94M1","RNX94M2","RNX94M3","RNX94M4","RNX94M5","RNX94M6","RNX94M7","RNX94M8","RNX94M9","RNX94M10","RNX94M11","RNX94M12","RNX95M1","RNX95M2","RNX95M3","RNX95M4","RNX95M5","RNX95M6","RNX95M7","RNX95M8","RNX95M9","RNX95M10","RNX95M11","RNX95M12","RNX96M1","RNX96M2","RNX96M3","RNX96M4","RNX96M5","RNX96M6","RNX96M7","RNX96M8","RNX96M9","RNX96M10","RNX96M11","RNX96M12","RNX97M1","RNX97M2","RNX97M3","RNX97M4","RNX97M5","RNX97M6","RNX97M7","RNX97M8","RNX97M9","RNX97M10","RNX97M11","RNX97M12","RNX98M1","RNX98M2","RNX98M3","RNX98M4","RNX98M5","RNX98M6","RNX98M7","RNX98M8","RNX98M9","RNX98M10","RNX98M11","RNX98M12","RNX99M1","RNX99M2","RNX99M3","RNX99M4","RNX99M5","RNX99M6","RNX99M7","RNX99M8","RNX99M9","RNX99M10","RNX99M11","RNX99M12"
"1989:Q1","-55.0","-55.0","-55.0","-55.0","-55.0","-55.0","-55.0","-51.1","-51.1","-51.1","-51.1","-51.1","-51.1","-51.1","-51.1","-51.1","-51.1","-51.1","-51.1","-51.1","-51.1","-51.1","-51.1","-81.2","-81.2","-81.2","-81.2","-81.2","-81.2","-81.2","-81.2","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-88.7","-86.8","-86.8"
"1989:Q2","-51.2","-51.2","-51.2","-51.2","-51.2","-51.2","-51.2","-53.3","-53.3","-53.3","-53.3","-53.3","-53.3","-53.3","-53.3","-53.3","-53.3","-53.3","-53.3","-53.3","-53.3","-53.3","-53.3","-71.9","-71.9","-71.9","-71.9","-71.9","-71.9","-71.9","-71.9","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-77.9","-77.9"
"1989:Q3","-57.1","-57.1","-57.1","-57.1","-57.1","-57.1","-57.1","-64.1","-64.1","-64.1","-64.1","-64.1","-64.1","-64.1","-64.1","-64.1","-64.1","-64.1","-64.1","-64.1","-64.1","-64.1","-64.1","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-79.8","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-77.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-84.5","-83.4","-83.4"
"1989:Q4","#N/A","-61.8","-48.2","-47.2","-47.2","-47.2","-47.2","-47.9","-47.9","-47.9","-47.9","-47.9","-47.9","-47.9","-47.9","-47.9","-47.9","-47.9","-47.9","-47.9","-47.9","-47.9","-47.9","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-70.0","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-67.4","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-77.9","-76.7","-76.7"
"1990:Q1","#N/A","#N/A","#N/A","#N/A","-41.2","-40.4","-33.6","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-35.4","-56.0","-56.0","-56.0","-56.0","-56.0","-56.0","-56.0","-56.0","-58.4","-58.4","-58.4","-58.4","-58.4","-58.4","-58.4","-58.4","-58.4","-58.4","-58.4","-58.4","-58.4","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-60.8","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-67.1","-64.5","-64.5"
"1990:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-46.5","-39.9","-44.6","-44.6","-44.6","-44.6","-44.6","-44.6","-44.6","-44.6","-44.6","-44.6","-44.6","-44.6","-44.6","-44.6","-52.5","-52.5","-52.5","-52.5","-52.5","-52.5","-52.5","-52.5","-56.9","-56.9","-56.9","-56.9","-56.9","-56.9","-56.9","-56.9","-56.9","-56.9","-56.9","-56.9","-56.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-58.9","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-66.7","-63.9","-63.9"
"1990:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-52.5","-45.1","-46.5","-46.5","-46.5","-46.5","-46.5","-46.5","-46.5","-46.5","-46.5","-46.5","-46.5","-65.7","-65.7","-65.7","-65.7","-65.7","-65.7","-65.7","-65.7","-59.3","-59.3","-59.3","-59.3","-59.3","-59.3","-59.3","-59.3","-59.3","-59.3","-59.3","-59.3","-59.3","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-62.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-71.2","-69.6","-69.6"
"1990:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-23.6","-18.5","-8.8","-8.8","-8.8","-8.8","-8.8","-8.8","-8.8","-8.8","-31.2","-31.2","-31.2","-31.2","-31.2","-31.2","-31.2","-31.2","-32.7","-32.7","-32.7","-32.7","-32.7","-32.7","-32.7","-32.7","-32.7","-32.7","-32.7","-32.7","-32.7","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-36.3","-36.3"
"1991:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2.2","6.4","7.1","7.1","7.1","7.1","7.1","-18.6","-18.6","-18.6","-18.6","-18.6","-18.6","-18.6","-18.6","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-21.6","-21.6","-21.6","-21.6","-21.6","-21.6","-21.6","-21.6","-21.6","-21.6","-21.6","-20.4","-20.4","-20.4","-20.4","-20.4","-20.4","-20.4","-20.4","-20.4","-20.4","-20.4","-20.4","-20.4","-20.4","-20.4","-20.4","-20.4","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-24.3","-19.5","-19.5"
"1991:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-18.6","-14.5","-12.6","-12.6","-12.3","-12.3","-12.3","-12.3","-12.3","-12.3","-12.3","-12.3","-17.4","-17.4","-17.4","-17.4","-17.4","-17.4","-17.4","-17.4","-17.4","-17.4","-17.4","-17.4","-17.4","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.8","-13.8","-13.8","-13.8","-13.8","-13.8","-13.8","-13.8","-13.8","-13.8","-13.8","-13.8","-13.8","-13.8","-13.8","-13.8","-13.8","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-17.1","-11.5","-11.5"
"1991:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-32.8","-32.3","-31.1","-31.1","-31.1","-31.1","-31.1","-31.1","-31.1","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-25.0","-25.0","-25.0","-25.0","-25.0","-25.0","-25.0","-25.0","-25.0","-25.0","-25.0","-27.1","-27.1","-27.1","-27.1","-27.1","-27.1","-27.1","-27.1","-27.1","-27.1","-27.1","-27.1","-27.1","-27.1","-27.1","-27.1","-27.1","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-29.8","-24.3","-24.3"
"1991:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-8.3","-17.6","-21.3","-21.3","-21.3","-21.3","-20.5","-20.5","-20.5","-20.5","-20.5","-20.5","-20.5","-20.5","-20.5","-20.5","-20.5","-20.5","-20.5","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.9","-16.9","-16.9","-16.9","-16.9","-16.9","-16.9","-16.9","-16.9","-16.9","-16.9","-16.9","-16.9","-16.9","-16.9","-16.9","-16.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-10.3","-10.3"
"1992:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-17.8","-22.3","-20.1","-21.5","-21.5","-21.5","-21.5","-21.5","-21.5","-21.5","-21.5","-21.5","-21.5","-21.5","-21.5","-21.5","-15.2","-15.2","-15.2","-15.2","-15.2","-15.2","-15.2","-15.2","-15.2","-15.2","-15.2","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-17.9","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-14.8","-5.7","-5.7"
"1992:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-35.9","-44.7","-43.9","-43.9","-43.9","-43.9","-43.9","-43.9","-43.9","-43.9","-43.9","-43.9","-43.9","-38.0","-38.0","-38.0","-38.0","-38.0","-38.0","-38.0","-38.0","-38.0","-38.0","-38.0","-34.1","-34.1","-34.1","-34.1","-34.1","-34.1","-34.1","-34.1","-34.1","-34.1","-34.1","-34.1","-34.1","-34.1","-34.1","-34.1","-34.1","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-32.5","-21.8","-21.8"
"1992:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-51.5","-49.8","-52.7","-52.7","-52.7","-52.7","-52.7","-52.7","-52.7","-52.7","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-42.5","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-30.8","-20.9","-20.9"
"1992:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-54.6","-48.0","-49.0","-49.0","-49.0","-49.0","-49.0","-38.8","-38.8","-38.8","-38.8","-38.8","-38.8","-38.8","-38.8","-38.8","-38.8","-38.8","-38.5","-38.5","-38.5","-38.5","-38.5","-38.5","-38.5","-38.5","-38.5","-38.5","-38.5","-38.5","-38.5","-38.5","-38.5","-38.5","-38.5","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-40.0","-26.5","-26.5"
"1993:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-54.6","-71.1","-70.3","-70.3","-59.9","-59.9","-59.9","-59.9","-59.9","-59.9","-59.9","-59.9","-59.9","-59.9","-59.9","-57.6","-57.6","-57.6","-57.6","-57.6","-57.6","-57.6","-57.6","-57.6","-57.6","-57.6","-57.6","-57.6","-57.6","-57.6","-57.6","-57.6","-55.2","-55.2","-55.2","-55.2","-55.2","-55.2","-55.2","-56.0","-56.0","-56.0","-56.0","-56.0","-56.0","-56.0","-56.0","-56.0","-56.0","-56.0","-56.0","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-54.7","-44.6","-44.6"
"1993:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-69.9","-73.1","-75.2","-75.2","-75.2","-75.2","-75.2","-75.2","-75.2","-75.2","-75.2","-75.2","-69.3","-69.3","-69.3","-69.3","-69.3","-69.3","-69.3","-69.3","-69.3","-69.3","-69.3","-69.3","-69.3","-69.3","-69.3","-69.3","-69.3","-67.0","-67.0","-67.0","-67.0","-67.0","-67.0","-67.0","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-62.6","-52.4","-52.4"
"1993:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-80.1","-87.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-86.3","-89.1","-89.1","-89.1","-89.1","-89.1","-89.1","-89.1","-86.2","-86.2","-86.2","-86.2","-86.2","-86.2","-86.2","-86.2","-86.2","-86.2","-86.2","-86.2","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-83.1","-73.4","-73.4"
"1993:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-95.6","-84.1","-84.5","-84.5","-84.5","-84.5","-82.2","-82.2","-82.2","-82.2","-82.2","-82.2","-82.2","-82.2","-82.2","-82.2","-82.2","-82.2","-82.2","-82.2","-82.2","-82.2","-82.2","-86.2","-86.2","-86.2","-86.2","-86.2","-86.2","-86.2","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-80.5","-69.2","-69.2"
"1994:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-104.2","-100.8","-105.0","-104.0","-104.0","-104.0","-104.0","-104.0","-104.0","-104.0","-104.0","-104.0","-104.0","-104.0","-104.0","-104.0","-104.0","-104.0","-104.0","-104.0","-101.3","-101.3","-101.3","-101.3","-101.3","-101.3","-101.3","-99.3","-99.3","-99.3","-99.3","-99.3","-99.3","-99.3","-99.3","-99.3","-99.3","-99.3","-99.3","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-97.6","-81.2","-81.2"
