"DATE","RCOND90M1","RCOND90M2","RCOND90M3","RCOND90M4","RCOND90M5","RCOND90M6","RCOND90M7","RCOND90M8","RCOND90M9","RCOND90M10","RCOND90M11","RCOND90M12","RCOND91M1","RCOND91M2","RCOND91M3","RCOND91M4","RCOND91M5","RCOND91M6","RCOND91M7","RCOND91M8","RCOND91M9","RCOND91M10","RCOND91M11","RCOND91M12","RCOND92M1","RCOND92M2","RCOND92M3","RCOND92M4","RCOND92M5","RCOND92M6","RCOND92M7","RCOND92M8","RCOND92M9","RCOND92M10","RCOND92M11","RCOND92M12","RCOND93M1","RCOND93M2","RCOND93M3","RCOND93M4","RCOND93M5","RCOND93M6","RCOND93M7","RCOND93M8","RCOND93M9","RCOND93M10","RCOND93M11","RCOND93M12","RCOND94M1","RCOND94M2","RCOND94M3","RCOND94M4","RCOND94M5","RCOND94M6","RCOND94M7","RCOND94M8","RCOND94M9","RCOND94M10","RCOND94M11","RCOND94M12","RCOND95M1","RCOND95M2","RCOND95M3","RCOND95M4","RCOND95M5","RCOND95M6","RCOND95M7","RCOND95M8","RCOND95M9","RCOND95M10","RCOND95M11","RCOND95M12","RCOND96M1","RCOND96M2","RCOND96M3","RCOND96M4","RCOND96M5","RCOND96M6","RCOND96M7","RCOND96M8","RCOND96M9","RCOND96M10","RCOND96M11","RCOND96M12","RCOND97M1","RCOND97M2","RCOND97M3","RCOND97M4","RCOND97M5","RCOND97M6","RCOND97M7","RCOND97M8","RCOND97M9","RCOND97M10","RCOND97M11","RCOND97M12","RCOND98M1","RCOND98M2","RCOND98M3","RCOND98M4","RCOND98M5","RCOND98M6","RCOND98M7","RCOND98M8","RCOND98M9","RCOND98M10","RCOND98M11","RCOND98M12","RCOND99M1","RCOND99M2","RCOND99M3","RCOND99M4","RCOND99M5","RCOND99M6","RCOND99M7","RCOND99M8","RCOND99M9","RCOND99M10","RCOND99M11","RCOND99M12"
"1952:Q4","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","89.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","#N/A","#N/A"
"1953:Q1","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","#N/A","#N/A"
"1953:Q2","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","#N/A","#N/A"
"1953:Q3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","93.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","#N/A","#N/A"
"1953:Q4","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","#N/A","#N/A"
"1954:Q1","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","80.7","#N/A","#N/A"
"1954:Q2","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","#N/A","#N/A"
"1954:Q3","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","#N/A","#N/A"
"1954:Q4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","#N/A","#N/A"
"1955:Q1","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","97.5","#N/A","#N/A"
"1955:Q2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","97.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","#N/A","#N/A"
"1955:Q3","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","#N/A","#N/A"
"1955:Q4","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","104.5","#N/A","#N/A"
"1956:Q1","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","#N/A","#N/A"
"1956:Q2","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","#N/A","#N/A"
"1956:Q3","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","#N/A","#N/A"
"1956:Q4","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","#N/A","#N/A"
"1957:Q1","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","#N/A","#N/A"
"1957:Q2","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","#N/A","#N/A"
"1957:Q3","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","#N/A","#N/A"
"1957:Q4","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","91.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","#N/A","#N/A"
"1958:Q1","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","#N/A","#N/A"
"1958:Q2","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","#N/A","#N/A"
"1958:Q3","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","90.5","#N/A","#N/A"
"1958:Q4","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","#N/A","#N/A"
