"DATE","NOUTPUT80M1","NOUTPUT80M2","NOUTPUT80M3","NOUTPUT80M4","NOUTPUT80M5","NOUTPUT80M6","NOUTPUT80M7","NOUTPUT80M8","NOUTPUT80M9","NOUTPUT80M10","NOUTPUT80M11","NOUTPUT80M12","NOUTPUT81M1","NOUTPUT81M2","NOUTPUT81M3","NOUTPUT81M4","NOUTPUT81M5","NOUTPUT81M6","NOUTPUT81M7","NOUTPUT81M8","NOUTPUT81M9","NOUTPUT81M10","NOUTPUT81M11","NOUTPUT81M12","NOUTPUT82M1","NOUTPUT82M2","NOUTPUT82M3","NOUTPUT82M4","NOUTPUT82M5","NOUTPUT82M6","NOUTPUT82M7","NOUTPUT82M8","NOUTPUT82M9","NOUTPUT82M10","NOUTPUT82M11","NOUTPUT82M12","NOUTPUT83M1","NOUTPUT83M2","NOUTPUT83M3","NOUTPUT83M4","NOUTPUT83M5","NOUTPUT83M6","NOUTPUT83M7","NOUTPUT83M8","NOUTPUT83M9","NOUTPUT83M10","NOUTPUT83M11","NOUTPUT83M12","NOUTPUT84M1","NOUTPUT84M2","NOUTPUT84M3","NOUTPUT84M4","NOUTPUT84M5","NOUTPUT84M6","NOUTPUT84M7","NOUTPUT84M8","NOUTPUT84M9","NOUTPUT84M10","NOUTPUT84M11","NOUTPUT84M12","NOUTPUT85M1","NOUTPUT85M2","NOUTPUT85M3","NOUTPUT85M4","NOUTPUT85M5","NOUTPUT85M6","NOUTPUT85M7","NOUTPUT85M8","NOUTPUT85M9","NOUTPUT85M10","NOUTPUT85M11","NOUTPUT85M12","NOUTPUT86M1","NOUTPUT86M2","NOUTPUT86M3","NOUTPUT86M4","NOUTPUT86M5","NOUTPUT86M6","NOUTPUT86M7","NOUTPUT86M8","NOUTPUT86M9","NOUTPUT86M10","NOUTPUT86M11","NOUTPUT86M12","NOUTPUT87M1","NOUTPUT87M2","NOUTPUT87M3","NOUTPUT87M4","NOUTPUT87M5","NOUTPUT87M6","NOUTPUT87M7","NOUTPUT87M8","NOUTPUT87M9","NOUTPUT87M10","NOUTPUT87M11","NOUTPUT87M12","NOUTPUT88M1","NOUTPUT88M2","NOUTPUT88M3","NOUTPUT88M4","NOUTPUT88M5","NOUTPUT88M6","NOUTPUT88M7","NOUTPUT88M8","NOUTPUT88M9","NOUTPUT88M10","NOUTPUT88M11","NOUTPUT88M12","NOUTPUT89M1","NOUTPUT89M2","NOUTPUT89M3","NOUTPUT89M4","NOUTPUT89M5","NOUTPUT89M6","NOUTPUT89M7","NOUTPUT89M8","NOUTPUT89M9","NOUTPUT89M10","NOUTPUT89M11","NOUTPUT89M12"
"1976:Q1","1653.7","1653.7","1653.7","1653.7","1653.7","1653.7","1653.7","1653.7","1653.7","1653.7","1653.7","1653.7","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1672.0","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9","1730.9"
"1976:Q2","1683.1","1683.1","1683.1","1683.1","1683.1","1683.1","1683.1","1683.1","1683.1","1683.1","1683.1","1683.1","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1698.6","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8"
"1976:Q3","1715.8","1715.8","1715.8","1715.8","1715.8","1715.8","1715.8","1715.8","1715.8","1715.8","1715.8","1715.8","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1729.0","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7","1794.7"
"1976:Q4","1756.1","1756.1","1756.1","1756.1","1756.1","1756.1","1756.1","1756.1","1756.1","1756.1","1756.1","1756.1","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1772.5","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7","1843.7"
"1977:Q1","1820.2","1820.2","1820.2","1820.2","1820.2","1820.2","1820.2","1820.2","1820.2","1820.2","1820.2","1820.2","1839.1","1839.1","1839.1","1839.1","1839.1","1839.1","1839.1","1839.1","1839.1","1839.1","1839.1","1839.1","1839.1","1839.1","1839.1","1839.1","1839.1","1839.1","1839.1","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1834.8","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1","1899.1"
"1977:Q2","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1893.9","1893.9","1893.9","1893.9","1893.9","1893.9","1893.9","1893.9","1893.9","1893.9","1893.9","1893.9","1893.9","1893.9","1893.9","1893.9","1893.9","1893.9","1893.9","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1895.1","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9","1968.9"
"1977:Q3","1930.5","1930.5","1930.5","1930.5","1930.5","1930.5","1930.5","1930.5","1930.5","1930.5","1930.5","1930.5","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1950.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","1954.4","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6","2031.6"
"1977:Q4","1971.3","1971.3","1971.3","1971.3","1971.3","1971.3","1971.3","1971.3","1971.3","1971.3","1971.3","1971.3","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","1988.9","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4","2062.4"
"1978:Q1","2011.3","2011.3","2011.3","2011.3","2011.3","2011.3","2011.3","2011.3","2011.3","2011.3","2011.3","2011.3","2032.4","2032.4","2032.4","2032.4","2032.4","2032.4","2032.4","2032.4","2032.4","2032.4","2032.4","2032.4","2032.4","2032.4","2032.4","2032.4","2032.4","2032.4","2032.4","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2031.7","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4","2111.4"
"1978:Q2","2104.2","2104.2","2104.2","2104.2","2104.2","2104.2","2104.2","2104.2","2104.2","2104.2","2104.2","2104.2","2129.6","2129.6","2129.6","2129.6","2129.6","2129.6","2129.6","2129.6","2129.6","2129.6","2129.6","2129.6","2129.6","2129.6","2129.6","2129.6","2129.6","2129.6","2129.6","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2139.5","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3","2230.3"
"1978:Q3","2159.6","2159.6","2159.6","2159.6","2159.6","2159.6","2159.6","2159.6","2159.6","2159.6","2159.6","2159.6","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2202.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5","2289.5"
"1978:Q4","2235.2","2235.2","2235.2","2235.2","2235.2","2235.2","2235.2","2235.2","2235.2","2235.2","2235.2","2235.2","2271.9","2271.9","2271.9","2271.9","2271.9","2271.9","2271.9","2271.9","2271.9","2271.9","2271.9","2271.9","2271.9","2271.9","2271.9","2271.9","2271.9","2271.9","2271.9","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2281.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6","2367.6"
"1979:Q1","2292.1","2292.1","2292.1","2292.1","2292.1","2292.1","2292.1","2292.1","2292.1","2292.1","2292.1","2292.1","2340.6","2340.6","2340.6","2340.6","2340.6","2340.6","2340.6","2340.6","2340.6","2340.6","2340.6","2340.6","2340.6","2340.6","2340.6","2340.6","2340.6","2340.6","2340.6","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2335.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5","2420.5"
"1979:Q2","2329.8","2329.8","2329.8","2329.8","2329.8","2329.8","2329.8","2329.8","2329.8","2329.8","2329.8","2329.8","2374.6","2374.6","2374.6","2374.6","2374.6","2374.6","2374.6","2374.6","2374.6","2374.6","2374.6","2374.6","2374.6","2374.6","2374.6","2374.6","2374.6","2374.6","2374.6","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2377.9","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5","2474.5"
"1979:Q3","2396.5","2396.5","2396.5","2396.5","2396.5","2396.5","2396.5","2396.5","2396.5","2396.5","2396.5","2396.5","2444.1","2444.1","2444.1","2444.1","2444.1","2444.1","2444.1","2444.1","2444.1","2444.1","2444.1","2444.1","2444.1","2444.1","2444.1","2444.1","2444.1","2444.1","2444.1","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2454.8","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1","2546.1"
"1979:Q4","#N/A","2455.8","2459.4","2456.9","2456.9","2456.9","2456.9","2456.9","2456.9","2456.9","2456.9","2456.9","2496.3","2496.3","2496.3","2496.3","2496.3","2496.3","2496.3","2496.3","2496.3","2496.3","2496.3","2496.3","2496.3","2496.3","2496.3","2496.3","2496.3","2496.3","2496.3","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2502.9","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5","2591.5"
"1980:Q1","#N/A","#N/A","#N/A","#N/A","2520.3","2516.1","2520.8","2520.8","2520.8","2520.8","2520.8","2520.8","2571.7","2571.7","2571.7","2571.7","2571.7","2571.7","2571.7","2571.7","2571.7","2571.7","2571.7","2571.7","2571.7","2571.7","2571.7","2571.7","2571.7","2571.7","2571.7","2575.9","2575.9","2575.9","2575.9","2575.9","2575.9","2575.9","2575.9","2575.9","2575.9","2575.9","2575.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2572.9","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0"
"1980:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2523.4","2524.6","2521.3","2521.3","2521.3","2564.8","2564.8","2564.8","2564.8","2564.8","2564.8","2564.8","2564.8","2564.8","2564.8","2564.8","2564.8","2564.8","2564.8","2564.8","2564.8","2564.8","2564.8","2564.8","2573.4","2573.4","2573.4","2573.4","2573.4","2573.4","2573.4","2573.4","2573.4","2573.4","2573.4","2573.4","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2578.8","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2"
"1980:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2583.0","2586.5","2637.3","2637.3","2637.3","2637.3","2637.3","2637.3","2637.3","2637.3","2637.3","2637.3","2637.3","2637.3","2637.3","2637.3","2637.3","2637.3","2637.3","2637.3","2637.3","2643.7","2643.7","2643.7","2643.7","2643.7","2643.7","2643.7","2643.7","2643.7","2643.7","2643.7","2643.7","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2639.1","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0"
"1980:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2741.4","2732.3","2730.6","2730.6","2730.6","2730.6","2730.6","2730.6","2730.6","2730.6","2730.6","2730.6","2730.6","2730.6","2730.6","2730.6","2730.6","2730.6","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2736.0","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6"
