"DATE","IPM10M1","IPM10M2","IPM10M3","IPM10M4","IPM10M5","IPM10M6","IPM10M7","IPM10M8","IPM10M9","IPM10M10","IPM10M11","IPM10M12","IPM11M1","IPM11M2","IPM11M3","IPM11M4","IPM11M5","IPM11M6","IPM11M7","IPM11M8","IPM11M9","IPM11M10","IPM11M11","IPM11M12","IPM12M1","IPM12M2","IPM12M3","IPM12M4","IPM12M5","IPM12M6","IPM12M7","IPM12M8","IPM12M9","IPM12M10","IPM12M11","IPM12M12","IPM13M1","IPM13M2","IPM13M3","IPM13M4","IPM13M5","IPM13M6","IPM13M7","IPM13M8","IPM13M9","IPM13M10","IPM13M11","IPM13M12","IPM14M1","IPM14M2","IPM14M3","IPM14M4","IPM14M5","IPM14M6","IPM14M7","IPM14M8","IPM14M9","IPM14M10","IPM14M11","IPM14M12","IPM15M1","IPM15M2","IPM15M3","IPM15M4","IPM15M5","IPM15M6","IPM15M7","IPM15M8","IPM15M9","IPM15M10","IPM15M11"
"1974:02","46.9","46.9","46.9","46.9","46.9","46.9","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","44.4","44.4","44.4","44.4"
"1974:03","46.9","46.9","46.9","46.9","46.9","46.9","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","44.3","44.3","44.3","44.3"
"1974:04","46.7","46.7","46.7","46.7","46.7","46.7","40.8","40.8","40.8","40.8","40.8","40.8","40.8","40.8","40.8","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","44.1","44.1","44.1","44.1"
"1974:05","47.0","47.0","47.0","47.0","47.0","47.0","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","44.4","44.4","44.4","44.4"
"1974:06","47.1","47.1","47.1","47.1","47.1","47.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","44.5","44.5","44.5","44.5"
"1974:07","47.0","47.0","47.0","47.0","47.0","47.0","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.2","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","44.4","44.4","44.4","44.4"
"1974:08","46.6","46.6","46.6","46.6","46.6","46.6","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","44.0","44.0","44.0","44.0"
"1974:09","46.7","46.7","46.7","46.7","46.7","46.7","40.8","40.8","40.8","40.8","40.8","40.8","40.8","40.8","40.8","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","44.1","44.1","44.1","44.1"
"1974:10","46.3","46.3","46.3","46.3","46.3","46.3","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","43.7","43.7","43.7","43.7"
"1974:11","44.9","44.9","44.9","44.9","44.9","44.9","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","42.4","42.4","42.4","42.4"
"1974:12","42.9","42.9","42.9","42.9","42.9","42.9","37.5","37.5","37.5","37.5","37.5","37.5","37.5","37.5","37.5","37.6","37.6","37.6","37.6","37.6","37.6","37.6","37.6","37.6","37.6","37.6","37.6","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","40.5","40.5","40.5","40.5"
"1975:01","42.1","42.1","42.1","42.1","42.1","42.1","36.8","36.8","36.8","36.8","36.8","36.8","36.8","36.8","36.8","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","36.9","39.7","39.7","39.7","39.7"
"1975:02","40.9","40.9","40.9","40.9","40.9","40.9","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.8","35.8","35.8","35.8","35.8","35.8","35.8","35.8","35.8","35.8","35.8","35.8","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","35.9","38.6","38.6","38.6","38.6"
"1975:03","40.3","40.3","40.3","40.3","40.3","40.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","38.1","38.1","38.1","38.1"
"1975:04","40.3","40.3","40.3","40.3","40.3","40.3","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","38.0","38.0","38.0","38.0"
"1975:05","40.3","40.3","40.3","40.3","40.3","40.3","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","38.0","38.0","38.0","38.0"
"1975:06","40.6","40.6","40.6","40.6","40.6","40.6","35.5","35.5","35.5","35.5","35.5","35.5","35.5","35.5","35.5","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","35.7","38.4","38.4","38.4","38.4"
"1975:07","41.2","41.2","41.2","41.2","41.2","41.2","36.0","36.0","36.0","36.0","36.0","36.0","36.0","36.0","36.0","36.1","36.1","36.1","36.1","36.1","36.1","36.1","36.1","36.1","36.1","36.1","36.1","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","38.9","38.9","38.9","38.9"
"1975:08","41.6","41.6","41.6","41.6","41.6","41.6","36.4","36.4","36.4","36.4","36.4","36.4","36.4","36.4","36.4","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","36.5","39.3","39.3","39.3","39.3"
"1975:09","42.3","42.3","42.3","42.3","42.3","42.3","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","39.9","39.9","39.9","39.9"
"1975:10","42.5","42.5","42.5","42.5","42.5","42.5","37.2","37.2","37.2","37.2","37.2","37.2","37.2","37.2","37.2","37.2","37.2","37.2","37.2","37.2","37.2","37.2","37.2","37.2","37.2","37.2","37.2","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","40.1","40.1","40.1","40.1"
"1975:11","42.6","42.6","42.6","42.6","42.6","42.6","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","37.4","40.2","40.2","40.2","40.2"
"1975:12","43.2","43.2","43.2","43.2","43.2","43.2","37.8","37.8","37.8","37.8","37.8","37.8","37.8","37.8","37.8","37.8","37.8","37.8","37.8","37.8","37.8","37.8","37.8","37.8","37.8","37.8","37.8","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","37.9","40.8","40.8","40.8","40.8"
"1976:01","43.8","43.8","43.8","43.8","43.8","43.8","38.2","38.2","38.2","38.2","38.2","38.2","38.2","38.2","38.2","38.3","38.3","38.3","38.3","38.3","38.3","38.3","38.3","38.3","38.3","38.3","38.3","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","38.4","41.3","41.3","41.3","41.3"
"1976:02","44.4","44.4","44.4","44.4","44.4","44.4","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","41.9","41.9","41.9","41.9"
"1976:03","44.5","44.5","44.5","44.5","44.5","44.5","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","38.9","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","39.0","42.0","42.0","42.0","42.0"
"1976:04","44.8","44.8","44.8","44.8","44.8","44.8","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.2","39.2","39.2","39.2","39.2","39.2","39.2","39.2","39.2","39.2","39.2","39.2","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","42.3","42.3","42.3","42.3"
"1976:05","45.0","45.0","45.0","45.0","45.0","45.0","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","42.5","42.5","42.5","42.5"
"1976:06","45.0","45.0","45.0","45.0","45.0","45.0","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.3","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","42.5","42.5","42.5","42.5"
"1976:07","45.3","45.3","45.3","45.3","45.3","45.3","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","39.8","42.8","42.8","42.8","42.8"
"1976:08","45.6","45.6","45.6","45.6","45.6","45.6","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","43.1","43.1","43.1","43.1"
"1976:09","45.7","45.7","45.7","45.7","45.7","45.7","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","43.2","43.2","43.2","43.2"
"1976:10","45.7","45.7","45.7","45.7","45.7","45.7","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.0","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","43.2","43.2","43.2","43.2"
"1976:11","46.3","46.3","46.3","46.3","46.3","46.3","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","40.6","43.7","43.7","43.7","43.7"
"1976:12","46.8","46.8","46.8","46.8","46.8","46.8","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","44.2","44.2","44.2","44.2"
"1977:01","46.7","46.7","46.7","46.7","46.7","46.7","40.8","40.8","40.8","40.8","40.8","40.8","40.8","40.8","40.8","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","44.1","44.1","44.1","44.1"
"1977:02","47.5","47.5","47.5","47.5","47.5","47.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","44.8","44.8","44.8","44.8"
"1977:03","48.2","48.2","48.2","48.2","48.2","48.2","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","45.5","45.5","45.5","45.5"
"1977:04","48.7","48.7","48.7","48.7","48.7","48.7","42.6","42.6","42.6","42.6","42.6","42.6","42.6","42.6","42.6","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.8","42.8","42.8","42.8","42.8","42.8","42.8","42.8","42.8","42.8","42.8","42.8","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","46.0","46.0","46.0","46.0"
"1977:05","49.1","49.1","49.1","49.1","49.1","49.1","42.9","42.9","42.9","42.9","42.9","42.9","42.9","42.9","42.9","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","46.4","46.4","46.4","46.4"
"1977:06","49.5","49.5","49.5","49.5","49.5","49.5","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","46.8","46.8","46.8","46.8"
"1977:07","49.5","49.5","49.5","49.5","49.5","49.5","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","46.8","46.8","46.8","46.8"
"1977:08","49.8","49.8","49.8","49.8","49.8","49.8","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.6","43.6","43.6","43.6","43.6","43.6","43.6","43.6","43.6","43.6","43.6","43.6","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","47.0","47.0","47.0","47.0"
