"DATE","PCONGM09M8","PCONGM09M9","PCONGM09M10","PCONGM09M11","PCONGM09M12","PCONGM10M1","PCONGM10M2","PCONGM10M3","PCONGM10M4","PCONGM10M5","PCONGM10M6","PCONGM10M7","PCONGM10M8","PCONGM10M9","PCONGM10M10","PCONGM10M11","PCONGM10M12","PCONGM11M1","PCONGM11M2","PCONGM11M3","PCONGM11M4","PCONGM11M5","PCONGM11M6","PCONGM11M7","PCONGM11M8","PCONGM11M9","PCONGM11M10","PCONGM11M11","PCONGM11M12","PCONGM12M1","PCONGM12M2","PCONGM12M3","PCONGM12M4","PCONGM12M5","PCONGM12M6","PCONGM12M7","PCONGM12M8","PCONGM12M9","PCONGM12M10","PCONGM12M11","PCONGM12M12","PCONGM13M1","PCONGM13M2","PCONGM13M3","PCONGM13M4","PCONGM13M5","PCONGM13M6","PCONGM13M7","PCONGM13M8","PCONGM13M9","PCONGM13M10","PCONGM13M11","PCONGM13M12","PCONGM14M1","PCONGM14M2","PCONGM14M3","PCONGM14M4","PCONGM14M5","PCONGM14M6","PCONGM14M7","PCONGM14M8","PCONGM14M9","PCONGM14M10","PCONGM14M11","PCONGM14M12","PCONGM15M1","PCONGM15M2","PCONGM15M3","PCONGM15M4","PCONGM15M5","PCONGM15M6","PCONGM15M7","PCONGM15M8","PCONGM15M9","PCONGM15M10","PCONGM15M11"
"1957:03","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1957:04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1957:05","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1957:06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1957:07","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1957:08","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1957:09","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1957:10","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1957:11","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1957:12","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:01","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:02","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:03","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:05","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:07","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:08","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:09","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:10","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:11","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:12","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1959:01","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.819","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.859","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009"
"1959:02","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.833","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.872","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022","28.022"
"1959:03","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.827","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.866","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016","28.016"
"1959:04","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.848","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.887","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037","28.037"
"1959:05","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.837","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.876","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026","28.026"
"1959:06","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.939","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087","28.087"
"1959:07","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.926","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112","28.112"
"1959:08","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.931","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.971","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117","28.117"
"1959:09","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","28.999","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","29.039","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184","28.184"
"1959:10","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.046","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","29.086","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229","28.229"
"1959:11","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.016","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","29.056","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2"
"1959:12","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.023","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","29.063","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207","28.207"
"1960:01","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","28.973","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","29.012","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158","28.158"
"1960:02","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","28.986","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","29.026","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171","28.171"
"1960:03","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.003","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","29.043","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187","28.187"
